"'68.16406250","'90.67382813","'85.88867188","'85.49804688","'88.23242188","'89.89257813","'54.44335938","'90.67382813","'83.64257813","'69.04296875","'88.28125000","'81.15234375","'87.50000000","'84.96093750","'84.03320313","'87.74414063","'85.30273438","'89.20898438","'43.31054688","'87.59765625","'80.41992188","'89.64843750","'83.59375000","'84.81445313","'88.91601563","'87.35351563","'87.89062500","'57.37304688","'87.74414063","'27.29492188","'88.13476563","'85.64453125","'84.71679688","'89.20898438","'76.12304688","'89.45312500","'23.36425781","'84.32617188","'81.83593750",
"'64.25781250","'85.49804688","'81.00585938","'80.66406250","'83.25195313","'84.76562500","'51.36718750","'85.49804688","'78.90625000","'65.08789063","'83.30078125","'76.51367188","'82.51953125","'80.12695313","'79.24804688","'82.76367188","'80.41992188","'84.13085938","'40.84472656","'82.61718750","'75.83007813","'84.57031250","'78.85742188","'79.98046875","'83.83789063","'82.37304688","'82.91015625","'54.10156250","'82.76367188","'25.73242188","'83.10546875","'80.76171875","'79.93164063","'84.13085938","'71.77734375","'84.37500000","'22.03369141","'79.54101563","'77.19726563",
"'68.11523438","'90.62500000","'85.83984375","'85.44921875","'88.23242188","'89.84375000","'54.44335938","'90.62500000","'83.59375000","'68.99414063","'88.23242188","'81.10351563","'87.45117188","'84.91210938","'84.03320313","'87.69531250","'85.25390625","'89.16015625","'43.28613281","'87.54882813","'80.37109375","'89.64843750","'83.54492188","'84.76562500","'88.86718750","'87.30468750","'87.84179688","'57.32421875","'87.69531250","'27.27050781","'88.08593750","'85.59570313","'84.71679688","'89.16015625","'76.07421875","'89.40429688","'23.35205078","'84.27734375","'81.83593750",
"'64.79492188","'86.18164063","'81.64062500","'81.29882813","'83.88671875","'85.44921875","'51.75781250","'86.18164063","'79.49218750","'65.62500000","'83.93554688","'77.09960938","'83.15429688","'80.76171875","'79.88281250","'83.39843750","'81.05468750","'84.81445313","'41.16210938","'83.25195313","'76.41601563","'85.20507813","'79.44335938","'80.61523438","'84.47265625","'83.00781250","'83.54492188","'54.54101563","'83.39843750","'25.95214844","'83.74023438","'81.39648438","'80.51757813","'84.81445313","'72.31445313","'85.00976563","'22.20458984","'80.12695313","'77.78320313",
"'67.72460938","'90.08789063","'85.35156250","'84.96093750","'87.69531250","'89.35546875","'54.10156250","'90.08789063","'83.10546875","'68.60351563","'87.74414063","'80.61523438","'86.91406250","'84.42382813","'83.54492188","'87.20703125","'84.76562500","'88.67187500","'43.04199219","'87.06054688","'79.88281250","'89.11132813","'83.05664063","'84.27734375","'88.33007813","'86.81640625","'87.35351563","'57.03125000","'87.20703125","'27.12402344","'87.54882813","'85.10742188","'84.22851563","'88.67187500","'75.63476563","'88.86718750","'23.21777344","'83.78906250","'81.34765625",
"'61.47460938","'81.78710938","'77.44140625","'77.14843750","'79.58984375","'81.05468750","'49.12109375","'81.78710938","'75.43945313","'62.25585938","'79.63867188","'73.14453125","'78.90625000","'76.61132813","'75.78125000","'79.15039063","'76.90429688","'80.46875000","'39.06250000","'79.00390625","'72.50976563","'80.85937500","'75.39062500","'76.51367188","'80.17578125","'78.75976563","'79.24804688","'51.75781250","'79.15039063","'24.62158203","'79.49218750","'77.24609375","'76.41601563","'80.46875000","'68.65234375","'80.66406250","'21.06933594","'76.07421875","'73.82812500",
"'67.52929688","'89.84375000","'85.05859375","'84.71679688","'87.40234375","'89.06250000","'53.95507813","'89.84375000","'82.86132813","'68.35937500","'87.45117188","'80.37109375","'86.66992188","'84.17968750","'83.25195313","'86.91406250","'84.47265625","'88.37890625","'42.89550781","'86.81640625","'79.63867188","'88.81835938","'82.81250000","'84.03320313","'88.03710938","'86.52343750","'87.06054688","'56.83593750","'86.91406250","'27.02636719","'87.30468750","'84.86328125","'83.93554688","'88.37890625","'75.39062500","'88.62304688","'23.14453125","'83.54492188","'81.10351563",
"'67.82226563","'90.23437500","'85.49804688","'85.10742188","'87.84179688","'89.50195313","'54.19921875","'90.23437500","'83.25195313","'68.70117188","'87.89062500","'80.76171875","'87.06054688","'84.57031250","'83.64257813","'87.35351563","'84.86328125","'88.81835938","'43.09082031","'87.20703125","'80.02929688","'89.25781250","'83.20312500","'84.42382813","'88.47656250","'86.91406250","'87.50000000","'57.12890625","'87.35351563","'27.17285156","'87.69531250","'85.25390625","'84.32617188","'88.81835938","'75.73242188","'89.01367188","'23.25439453","'83.93554688","'81.49414063",
"'65.57617188","'87.20703125","'82.61718750","'82.27539063","'84.91210938","'86.47460938","'52.39257813","'87.20703125","'80.46875000","'66.40625000","'84.96093750","'78.02734375","'84.13085938","'81.73828125","'80.85937500","'84.42382813","'82.03125000","'85.83984375","'41.65039063","'84.27734375","'77.34375000","'86.27929688","'80.41992188","'81.59179688","'85.49804688","'84.03320313","'84.52148438","'55.17578125","'84.42382813","'26.24511719","'84.76562500","'82.37304688","'81.49414063","'85.83984375","'73.19335938","'86.03515625","'22.47314453","'81.10351563","'78.75976563",
"'64.94140625","'86.42578125","'81.83593750","'81.49414063","'84.13085938","'85.69335938","'51.90429688","'86.42578125","'79.73632813","'65.77148438","'84.13085938","'77.29492188","'83.34960938","'80.95703125","'80.12695313","'83.64257813","'81.29882813","'85.00976563","'41.25976563","'83.49609375","'76.61132813","'85.44921875","'79.68750000","'80.85937500","'84.71679688","'83.25195313","'83.74023438","'54.68750000","'83.64257813","'26.00097656","'83.98437500","'81.64062500","'80.76171875","'85.00976563","'72.50976563","'85.25390625","'22.26562500","'80.37109375","'78.02734375",
"'67.38281250","'89.64843750","'84.91210938","'84.52148438","'87.25585938","'88.86718750","'53.80859375","'89.64843750","'82.66601563","'68.21289063","'87.30468750","'80.17578125","'86.47460938","'83.98437500","'83.10546875","'86.76757813","'84.32617188","'88.18359375","'42.79785156","'86.62109375","'79.49218750","'88.62304688","'82.61718750","'83.83789063","'87.89062500","'86.32812500","'86.86523438","'56.73828125","'86.76757813","'26.97753906","'87.10937500","'84.66796875","'83.78906250","'88.18359375","'75.24414063","'88.42773438","'23.09570313","'83.34960938","'80.90820313",
"'69.38476563","'92.28515625","'87.40234375","'87.01171875","'89.84375000","'91.50390625","'55.41992188","'92.28515625","'85.10742188","'70.26367188","'89.89257813","'82.56835938","'89.01367188","'86.47460938","'85.54687500","'89.30664063","'86.81640625","'90.82031250","'44.06738281","'89.16015625","'81.83593750","'91.25976563","'85.05859375","'86.32812500","'90.47851563","'88.91601563","'89.45312500","'58.39843750","'89.30664063","'27.78320313","'89.69726563","'87.15820313","'86.23046875","'90.82031250","'77.44140625","'91.01562500","'23.77929688","'85.83984375","'83.30078125",
"'67.28515625","'89.55078125","'84.81445313","'84.42382813","'87.15820313","'88.76953125","'53.75976563","'89.55078125","'82.61718750","'68.16406250","'87.20703125","'80.12695313","'86.37695313","'83.88671875","'83.00781250","'86.66992188","'84.22851563","'88.08593750","'42.77343750","'86.52343750","'79.39453125","'88.52539063","'82.56835938","'83.78906250","'87.79296875","'86.23046875","'86.76757813","'56.64062500","'86.66992188","'26.95312500","'87.01171875","'84.57031250","'83.69140625","'88.08593750","'75.14648438","'88.33007813","'23.07128906","'83.25195313","'80.85937500",
"'66.16210938","'88.03710938","'83.34960938","'83.00781250","'85.69335938","'87.25585938","'52.88085938","'88.03710938","'81.20117188","'66.99218750","'85.74218750","'78.75976563","'84.91210938","'82.47070313","'81.59179688","'85.20507813","'82.81250000","'86.62109375","'42.04101563","'85.05859375","'78.02734375","'87.06054688","'81.15234375","'82.37304688","'86.27929688","'84.76562500","'85.30273438","'55.71289063","'85.20507813","'26.48925781","'85.54687500","'83.15429688","'82.27539063","'86.62109375","'73.87695313","'86.81640625","'22.68066406","'81.88476563","'79.49218750",
"'65.47851563","'87.10937500","'82.51953125","'82.17773438","'84.81445313","'86.37695313","'52.34375000","'87.10937500","'80.37109375","'66.30859375","'84.86328125","'77.92968750","'84.03320313","'81.64062500","'80.76171875","'84.32617188","'81.93359375","'85.74218750","'41.60156250","'84.17968750","'77.24609375","'86.18164063","'80.32226563","'81.49414063","'85.40039063","'83.93554688","'84.47265625","'55.12695313","'84.32617188","'26.22070313","'84.66796875","'82.27539063","'81.44531250","'85.74218750","'73.14453125","'85.93750000","'22.44873047","'81.00585938","'78.66210938",
"'46.60644531","'62.01171875","'58.74023438","'58.44726563","'60.35156250","'61.47460938","'37.23144531","'62.01171875","'57.17773438","'47.19238281","'60.35156250","'55.46875000","'59.81445313","'58.10546875","'57.47070313","'60.00976563","'58.30078125","'60.98632813","'29.61425781","'59.91210938","'54.98046875","'61.32812500","'57.17773438","'58.00781250","'60.79101563","'59.71679688","'60.10742188","'39.23339844","'60.00976563","'18.66455078","'60.25390625","'58.54492188","'57.95898438","'60.98632813","'52.05078125","'61.13281250","'15.97900391","'57.66601563","'55.95703125",
"'69.62890625","'92.67578125","'87.74414063","'87.40234375","'90.18554688","'91.89453125","'55.66406250","'92.67578125","'85.49804688","'70.55664063","'90.23437500","'82.91015625","'89.40429688","'86.81640625","'85.88867188","'89.69726563","'87.15820313","'91.16210938","'44.26269531","'89.55078125","'82.17773438","'91.65039063","'85.44921875","'86.66992188","'90.82031250","'89.25781250","'89.79492188","'58.64257813","'89.69726563","'27.88085938","'90.03906250","'87.54882813","'86.57226563","'91.16210938","'77.78320313","'91.40625000","'23.87695313","'86.18164063","'83.64257813",
"'69.04296875","'91.84570313","'87.01171875","'86.62109375","'89.40429688","'91.06445313","'55.17578125","'91.84570313","'84.71679688","'69.92187500","'89.45312500","'82.17773438","'88.62304688","'86.08398438","'85.15625000","'88.91601563","'86.37695313","'90.38085938","'43.87207031","'88.76953125","'81.44531250","'90.82031250","'84.66796875","'85.93750000","'90.03906250","'88.47656250","'89.01367188","'58.10546875","'88.91601563","'27.66113281","'89.25781250","'86.76757813","'85.83984375","'90.38085938","'77.09960938","'90.62500000","'23.66943359","'85.44921875","'82.91015625",
