923,871,940,34507,31995,43643,-,-,3,5,3,1,75,99,35,..,..,2,638,211,255,-,315,297,48,49,44,..,..,104,..,..,13,157,197,157,1
2,7,4,134,128,163,-,-,-,-,-,-,-,-,-,-,-,-,2,3,3,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-,2
4,5,7,613,665,665,-,-,-,-,-,-,-,-,-,..,..,..,..,..,1,-,-,1,-,-,-,-,3,2,-,2,-,4,-,1,3
-,-,-,2,3,18,-,-,-,-,-,-,-,-,-,..,..,..,..,..,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4
4,5,7,610,662,662,-,-,-,-,-,-,-,-,-,..,..,..,..,..,1,-,-,1,-,-,-,-,3,2,-,2,-,4,-,1,5
1,-,-,46,32,41,-,-,-,..,..,..,-,-,-,-,-,-,..,..,..,..,..,..,-,-,-,-,-,-,-,-,-,1,-,-,6
105,96,90,10838,38193,10002,..,..,..,50,50,-,55,45,60,..,..,..,-,-,-,-,-,2,-,1,1,-,-,-,..,..,..,-,-,-,7
1284,1251,984,51211,54663,54633,-,-,3,1,..,2,10,45,65,..,..,1,881,383,228,-,378,140,53,31,21,..,..,7,115,97,80,224,317,84,8
5,2,3,276,292,290,3,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,-,1,2,-,-,..,..,..,-,-,-,9
551,589,619,26487,26086,33927,-,-,1,4,..,..,45,18,20,..,..,..,222,72,152,-,132,238,17,40,23,..,..,16,..,..,4,263,327,84,10
26,-,28,605,1009,2528,-,-,-,-,-,-,-,-,-,-,-,-,24 (8),-,3,-,-,1,1,-,-,-,-,1,1,-,1,-,-,2,11
25,-,10,356,542,1142,-,-,-,-,-,-,-,-,-,-,-,-,24,-,3,-,-,1,1,-,-,-,-,1,-,-,-,-,-,1,12
1,-,4,202,374,1292,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,13
335,251,95,51715,19683,9969,-,-,-,..,..,..,-,4,2,..,..,..,135,74,14,-,16,37,-,-,-,..,..,4,44,80,26,156,77,10,14
200,199,350,11305,8946,13397,7,4,3,19,24,6,34,51,10,1,1,-,90,40,82,-,33,50,4,7,10,3,5,41,31,16,50,11,18,41,15
-,-,-,-,-,-,-,-,-,..,..,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16
226,185,191,8910,9913,10202,9,7,7,-,-,1,-,-,1,13,11,3,125,64,74,-,25,20,19,29,16,8,4,5,29,22,21,23,23,37,17
219,153,158,7343,7881,8272,9,7,7,-,-,1,-,-,1,12,10,3,123,61,74,(6),(6),(6),19,29,16,6,3,4,28,21,20,22,22,29,18
7,7,10,496,578,533,-,-,-,-,-,-,-,-,-,1,1,-,2,3,1,(6),(6),(6),-,-,-,2,1,2,1,1,-,1,1,1,19
9,5,4,442,365,454,-,-,-,-,-,-,-,-,-,2,-,-,7,5,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20
3,2,-,137,117,127,-,-,-,-,-,-,-,-,-,-,-,-,3,2,..,-,-,-,-,-,-,-,-,-,..,..,..,-,-,-,21
258,284,311,16169,16140,17636,10,10,7,-,-,-,8,12,11,1,2,7,45,68,73,-,(9),54,31,30,25,20,35,29,70,60,66,73,67,42,22
4,2,2,112,122,198,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,2,-,-,-,-,-,-,-,23
-,1,2,53,49,106,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,-,-,-,-,1,-,-,-,-,24
26,34,39,1861,2174,2520,1,-,2,-,-,-,2,2,2,-,-,2,20,22,15,-,-,8,2,3,2,-,2,2,-,3,3,1,2,5,25
228,247,273,14132,13773,13944,9,10,5,-,-,-,6,10,6,1,2,4,25,46,57,-,-,43,29,27,22,16,31,27,70,56,60,72,65,41,26
-,-,1,11,22,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,27
285,175,155,8517,13301,9123,-,-,-,2,1,-,-,1,15,-,1,1,242,122,70,-,19,33,2,6,10,10,5,12,14,16,10,15,4,19,28
