188,226,173,26088,24065,31886,2,1,2,1,-,4,21,9,6,..,..,..,55,54,14,63,109,46,20,12,9,..,..,4,..,..,7,26,41,30,1
1,3,2,60,63,87,-,-,-,-,-,-,-,-,-,-,-,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2
19,9,21,385,358,358,-,-,-,-,-,-,-,-,-,..,..,..,1,..,3,2,-,1,-,-,2,-,-,-,-,-,-,16,9,14,3
-,-,-,-,2,7,-,-,-,-,-,-,-,-,-,..,..,..,..,..,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4
19,9,21,385,356,356,-,-,-,-,-,-,-,-,-,..,..,..,1,..,3,2,-,1,-,-,2,-,-,-,-,-,-,16,9,14,5
1,1,-,12,14,19,-,-,-,..,..,..,-,-,-,-,-,-,..,..,..,1,1,..,-,-,-,-,-,-,-,-,-,-,-,-,6
90,64,17,8472,36266,8956,..,..,..,66,61,..,21,2,14,-,-,-,-,-,-,2,1,2,1,-,2,-,-,-,..,..,..,-,-,-,7
247,396,259,40209,42790,46631,-,3,2,-,-,2,12,33,5,..,..,1,59,73,53,125,184,53,10,18,10,..,..,15,14,37,53,27,48,37,8
7,4,2,189,188,172,-,1,-,..,..,..,-,-,-,3,1,-,2,-,-,2,2,1,-,-,-,-,-,-,..,..,..,-,-,-,9
128,150,147,21187,19510,27836,1,-,3,-,-,1,-,1,2,..,..,..,20,17,24,64,110,65,4,4,8,..,..,9,..,..,9,39,18,34,10
10,8,189,111,307,581,-,-,1,1,-,-,-,-,4,-,-,3,-,3,14,1,-,60,-,-,15,4,-,10,2,3,28,2,2,5,11
4,5,82,66,164,206,-,-,1,-,-,-,-,-,2,-,-,1,-,3,11,1,-,12,-,-,9,1,-,5,-,1,-,2,1,3,12
5,3,105,36,122,230,-,-,-,1,-,-,-,-,-,-,-,2,-,-,-,-,-,48,-,-,6,2,-,3,2,2,2,-,1,3,13
283,160,53,48776,17252,8894,5,-,-,..,..,..,2,10,-,..,..,..,181,36,4,43,60,13,2,-,-,..,..,1,14,8,9,36,46,7,14
79,90,87,8574,6182,9264,1,-,5,14,20,4,12,14,14,-,-,1,6,12,13,25,23,16,1,-,6,5,11,4,8,2,6,7,8,4,15
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16
162,194,211,5512,5715,6289,10,24,4,1,1,2,-,-,-,13,12,12,51,83,60,19,17,18,26,11,11,1,7,11,13,17,17,28,22,21,17
129,165,173,4511,4644,5067,10,23,4,-,1,1,-,-,-,9,11,12,50,77,56,(6),(6),(6),23,9,11,-,7,7,11,16,16,26,21,21,18
14,12,7,334,378,322,-,1,-,1,-,1,-,-,-,4,1,-,1,6,2,(6),(6),(6),3,2,-,1,-,2,2,1,1,2,1,2,19
13,15,6,247,174,254,-,-,-,-,-,-,-,-,-,-,-,-,11,4,4,-,1,-,-,-,-,-,-,-,2,7,-,-,3,-,20
13,4,1,95,72,77,-,-,-,-,-,-,-,-,-,..,..,..,11,..,..,2,3,-,-,1,-,-,-,-,..,..,..,-,-,-,21
314,313,380,9490,10022,10532,10,8,14,-,2,1,6,4,5,6,7,10,58,70,101,(8),35,51,25,20,26,29,32,32,62,56,58,118,79,72,22
-,-,3,59,65,128,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23
2,2,-,27,23,73,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,1,-,-,-,-,1,-,-,-,-,-,24
24,29,41,1104,1432,1606,1,-,3,-,-,-,-,-,-,-,-,1,14,20,17,-,3,10,2,1,-,3,1,2,3,-,1,1,4,4,25
288,282,316,8298,8488,8510,9,8,11,-,2,-,6,4,5,6,7,9,43,49,79,-,32,43,23,18,26,26,31,30,58,56,52,117,75,64,26
-,-,-,2,14,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27
165,130,185,5084,7987,4929,-,-,-,8,11,1,1,-,2,-,1,-,66,57,64,11,10,43,6,14,6,6,-,7,29,6,18,38,31,12,28
