161,125,351,27298,25075,33908,-,2,2,-,-,-,13,4,7,..,..,..,42,35,63,52,60,107,4,6,16,3,..,20,..,..,8,47,18,51,1
3,2,2,76,76,107,-,-,-,-,-,-,-,-,-,-,-,-,2,-,1,-,-,-,1,2,-,-,-,-,-,-,-,-,-,-,2
6,16,10,475,509,509,-,-,-,-,-,-,-,-,-,..,1,..,..,..,4,2,5,2,2,-,-,-,2,-,2,3,-,-,5,4,3
1,-,-,2,2,9,-,-,-,-,-,-,-,-,-,..,..,..,..,..,..,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4
5,16,9,473,507,507,-,-,-,-,-,-,-,-,-,..,1,..,..,..,4,1,5,2,2,-,-,-,2,-,2,3,-,-,5,4,5
1,7,-,37,25,32,-,-,-,..,..,..,-,-,-,-,-,-,..,..,..,1,3,..,-,4,-,-,-,-,-,-,-,-,-,-,6
130,149,55,9409,37044,9296,..,..,..,38,38,-,89,106,47,..,..,..,-,-,-,-,3,3,-,2,1,-,-,-,..,..,..,3,-,1,7
222,352,319,42558,44792,48196,-,3,6,..,..,4,9,12,11,..,..,..,52,74,64,68,177,44,6,20,7,8,4,9,26,36,8,53,26,31,8
6,4,7,230,240,222,1,-,-,-,-,-,-,-,-,-,-,-,1,2,1,3,1,1,-,-,1,-,-,-,..,..,..,1,1,1,9
169,177,195,22426,20703,29257,-,-,-,..,..,..,13,20,1,..,..,..,6,33,47,75,68,80,6,9,11,..,3,9,..,..,8,69,44,42,10
29,25,101,432,849,2133,-,-,-,-,-,-,-,-,2,3,1,4,8,13,13,9,5,23,-,2,1,2,-,9,2,3,10,5,1,9,11
17,17,54,237,439,891,-,-,-,-,-,-,-,-,-,-,-,1,5,11,13,7,4,16,-,2,1,(6),-,3,1,-,2,4,-,4,12
8,6,37,161,327,1144,-,-,-,-,-,-,-,-,-,3,1,3,1,-,2,2,1,8,-,-,1,(6),-,6,1,3,-,1,1,5,13
70,71,43,49575,17630,9232,-,-,-,..,..,..,-,1,-,..,..,..,15,23,3,26,22,13,-,1,-,..,3,1,9,4,5,20,17,14,14
100,163,113,9439,6868,9842,5,-,2,13,40,6,17,52,16,-,-,2,8,18,29,18,23,24,4,15,6,13,1,7,7,8,8,15,6,19,15
-,-,-,-,-,-,-,-,-,..,..,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16
155,163,204,7030,7519,8139,4,11,5,-,-,1,2,3,3,9,11,8,16,64,74,25,14,23,10,13,20,4,6,6,29,16,19,56,25,27,17
122,145,165,5728,6193,6615,4,11,4,-,-,1,1,3,3,8,10,6,16,64,73,(6),(6),(6),10,13,20,3,5,4,26,16,16,54,23,24,18
8,4,10,431,451,412,-,-,-,-,-,-,1,-,-,1,1,-,-,-,3,(6),(6),(6),-,-,-,1,1,-,3,..,..,2,2,3,19
4,11,19,343,310,349,-,-,-,-,-,-,-,-,-,-,-,-,-,7,7,-,2,-,-,-,-,-,1,-,2,-,1,2,1,-,20
2,3,2,108,98,100,-,-,-,-,-,-,-,-,-,-,-,-,2,2,1,-,-,-,-,-,-,-,-,-,..,..,..,-,1,-,21
334,388,345,12719,12985,13862,16,10,11,-,4,1,11,7,13,10,4,4,89,97,80,(8),48,48,30,36,29,23,23,33,70,75,60,85,84,47,22
3,5,4,84,91,165,-,-,-,-,-,-,-,1,1,1,-,-,-,1,-,-,1,1,-,-,-,-,-,-,2,1,-,-,1,-,23
1,1,2,38,39,86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,24
39,54,44,1455,1804,1973,2,1,2,-,1,-,2,-,1,3,1,1,25,30,19,-,14,13,-,2,2,2,-,1,3,2,4,2,3,2,25
291,328,276,11134,11033,11283,14,9,7,-,3,1,9,6,11,6,3,4,64,66,63,-,33,40,30,34,27,21,23,33,64,71,54,83,80,39,26
-,-,-,8,18,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27
121,185,182,6596,10583,6811,-,-,-,2,1,1,9,15,6,-,-,-,46,103,62,18,18,37,8,19,9,11,14,10,25,5,15,2,10,13,28
