842,649,1099,30867,27990,38102,-,-,3,2,2,2,46,28,35,..,..,1,197,134,245,383,295,416,34,26,47,..,..,68,..,..,7,180,164,112,1
7,4,9,114,107,137,-,-,-,-,-,-,-,-,-,-,-,1,-,-,6,-,-,-,7,4,-,-,-,-,-,-,-,-,-,-,2
24,14,14,561,624,624,-,1,-,3,-,-,-,-,-,1,4,..,..,..,3,-,1,3,-,-,1,-,-,-,10,5,-,10,3,3,3
-,-,-,2,2,19,-,(6),-,-,-,-,-,-,-,..,..,..,..,..,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4
24,13,14,558,622,622,-,(6),-,3,-,-,-,-,-,1,4,..,..,..,1,-,1,3,-,-,1,-,-,-,10,5,-,10,3,3,5
-,5,1,45,33,38,-,-,-,..,..,..,-,-,-,-,-,-,..,..,..,..,1,..,-,-,-,-,-,1,-,-,-,-,4,-,6
120,97,60,10164,37637,9648,..,..,..,87,61,-,32,35,56,..,..,..,-,-,-,-,1,2,1,-,-,-,-,-,..,..,..,-,-,-,7
827,699,793,46459,49587,50726,-,-,7,..,..,5,-,23,21,..,..,..,222,183,154,339,207,176,43,22,66,..,39,4,103,62,77,120,163,104,8
1,4,6,259,267,263,1,1,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,-,-,-,-,1,-,..,..,..,-,-,1,9
426,384,637,24310,23320,31258,-,-,1,4,..,5,32,6,11,..,..,2,78,91,130,131,160,302,10,19,20,..,..,22,..,..,23,171,108,82,10
10,12,32,537,968,2478,-,-,-,-,-,-,-,-,1,-,-,-,3,2,7,4,5,3,1,3,-,1,-,8,1,2,7,-,-,6,11
4,5,19,301,517,1097,-,-,-,-,-,-,-,-,-,-,-,-,2,1,4,1,2,3,-,1,-,(6),-,2,1,1,1,-,-,5,12
5,6,13,191,363,1278,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,3,3,1,1,2,-,(6),-,3,-,1,-,-,-,1,13
169,131,68,50487,18360,9552,-,-,-,..,..,..,14,5,-,..,..,..,29,19,6,32,31,23,-,-,-,..,..,1,13,31,12,81,45,16,14
186,161,371,10405,8022,11750,2,4,5,6,23,5,51,37,19,-,2,3,40,16,74,37,33,53,12,1,10,-,5,18,21,21,28,17,19,45,15
-,-,-,-,-,-,-,-,-,..,..,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16
208,173,230,8047,9028,9304,1,4,7,-,-,1,1,1,2,19,10,4,100,29,86,16,27,21,15,23,24,6,7,15,32,22,13,18,50,27,17
180,143,190,6578,7160,7579,1,4,7,-,-,-,1,1,2,15,10,4,95,28,83,(6),(6),(6),15,23,24,5,6,11,32,21,13,16,50,26,18
12,3,12,467,529,484,-,-,-,-,-,-,-,-,-,4,-,-,5,1,3,(6),(6),(6),-,-,-,1,1,3,-,1,-,2,-,3,19
10,7,12,411,347,432,-,1,-,-,-,-,-,-,-,-,1,-,7,4,5,3,1,1,-,-,-,-,-,-,-,-,-,-,-,1,20
3,2,1,128,110,118,-,-,-,-,-,-,-,-,-,-,-,-,1,2,1,2,-,-,-,-,-,-,-,-,..,..,..,-,-,-,21
303,386,362,14885,14818,16097,19,22,6,-,1,2,9,13,10,8,3,5,84,56,96,(8),66,63,27,40,30,24,43,29,59,57,59,73,85,58,22
-,2,4,97,106,184,-,-,-,-,-,1,-,-,-,-,1,-,-,-,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,23
-,1,2,47,44,98,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,24
43,42,47,1709,2021,2271,-,-,1,-,-,-,1,-,5,2,1,-,30,22,21,-,11,9,4,1,2,-,1,2,1,-,1,5,6,3,25
260,340,301,13022,12628,12902,19,22,5,-,1,1,8,13,5,6,1,3,54,34,68,-,55,54,23,39,27,24,40,28,58,56,56,68,79,53,26
-,1,-,10,19,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,27
279,208,253,7711,12412,8245,-,-,-,2,-,3,5,10,4,85,-,2,96,112,85,51,53,60,9,1,8,4,19,15,14,9,24,13,4,22,28
