1279,1285,1326,7413,6719,8751,1,6,2,1,-,12,34,54,35,-,1,-,391,436,263,613,539,661,27,30,35,2,..,40,..,..,57,210,219,147,1
3,1,2,22,20,20,-,-,-,-,-,-,-,-,-,-,-,-,3,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2
2,10,10,57,39,65,-,-,-,-,-,-,-,-,-,..,..,..,1,..,..,-,-,4,-,-,1,-,-,-,-,1,-,1,9,1,3
-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,..,..,..,..,..,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4
2,10,10,57,39,61,-,-,-,-,-,-,-,-,-,..,..,..,1,..,..,-,-,4,-,-,1,-,-,-,-,1,-,1,9,1,5
1,-,-,3,2,3,-,-,-,..,..,..,-,-,-,-,-,-,..,..,..,1,..,..,-,-,-,-,-,-,-,-,-,-,-,-,6
93,130,99,1125,7029,938,..,..,..,26,6,..,52,104,48,-,-,1,-,-,-,5,16,10,9,2,2,-,-,-,..,..,..,1,2,23,7
1795,1717,1864,10098,8436,10867,18,10,24,17,13,2,54,102,61,-,-,2,672,446,397,822,985,410,85,62,136,19,5,18,52,57,105,56,37,254,8
2,3,4,38,45,37,-,-,-,-,-,-,-,-,-,2,2,1,-,-,1,-,-,2,-,1,-,-,-,-,..,..,..,-,-,-,9
876,1084,952,5413,4498,6118,1,-,1,14,15,5,3,11,19,-,-,-,230,283,210,381,520,445,42,33,55,3,..,91,..,..,18,202,222,140,10
1,7,2,15,24,24,1,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,1,-,-,-,-,-,2,1,-,2,-,11
-,5,-,8,19,19,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,1,-,-,-,-,-,1,-,-,1,-,12
1,2,-,4,2,3,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,13
1496,1242,345,6660,1516,1374,22,-,-,..,..,..,73,36,21,..,..,..,951,832,14,293,229,128,7,2,1,2,1,14,26,33,33,122,109,57,14
341,342,403,1815,1315,2157,31,1,3,7,11,8,26,35,13,2,1,3,80,62,108,126,169,69,4,7,13,2,2,28,23,29,70,40,25,117,15
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16
194,171,172,1040,947,1185,7,3,7,1,1,1,5,3,2,13,24,10,88,55,77,26,22,24,6,8,9,4,8,6,31,20,20,13,27,23,17
159,138,141,872,741,909,7,3,7,1,-,1,5,3,2,13,24,10,84,54,72,(6),(6),(6),5,8,9,3,7,4,29,15,15,12,24,22,18
9,10,9,45,67,57,-,-,-,-,1,-,-,-,-,-,-,-,4,1,2,(6),(6),(6),1,-,-,1,-,1,2,5,2,1,3,3,19
4,12,8,48,22,50,-,1,-,-,-,-,-,-,-,1,-,-,1,1,4,-,1,1,-,-,-,-,-,-,2,-,-,-,9,1,20
2,6,1,20,8,10,-,-,-,-,-,-,-,-,-,..,..,..,..,4,..,1,1,1,-,1,-,1,-,-,..,..,..,-,-,-,21
318,379,342,2027,2180,2186,10,9,8,-,2,-,5,17,12,7,2,3,75,74,86,61,58,68,26,29,27,26,22,28,39,77,42,69,89,61,22
1,2,6,28,20,28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,1,1,-,-,-,1,-,-,-,23
2,-,3,11,4,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,24
49,40,65,204,294,304,2,4,2,-,-,-,2,3,2,1,1,2,21,18,32,8,8,21,2,-,2,2,4,6,5,-,2,6,2,4,25
266,337,264,1794,1861,1837,8,5,8,-,2,-,3,14,8,6,1,1,54,56,51,52,49,47,24,29,26,23,17,20,33,77,42,63,87,56,26
-,-,-,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27
150,227,182,1047,2399,1183,5,1,-,17,14,-,-,3,23,4,2,1,70,77,83,9,58,47,8,14,6,13,4,7,8,13,16,16,41,15,28
