81.01,73.78,85.45,88.09,59.08,87.45,79.59,43.46,81.01,55.32,84.42,78.56,29.96,79.59,44.02,84.23,19.92,86.08,78.66,41.19,86.77,31.62,83.94,47.05,83.40,47.05,82.47,76.03,78.22,83.89,36.74,85.06,47.05,88.28,83.01,84.38,85.35
72.31,65.87,76.27,78.61,52.73,78.03,71.04,38.79,72.31,49.37,75.39,70.12,26.73,71.04,39.28,75.15,17.79,76.86,70.21,36.77,77.44,28.22,74.90,41.99,74.41,41.99,73.63,67.87,69.82,74.90,32.79,75.93,41.99,78.76,74.12,75.29,76.17
78.37,71.39,82.71,85.25,57.18,84.62,77.00,42.07,78.37,53.52,81.74,76.03,28.98,77.00,42.60,81.49,19.29,83.35,76.12,39.87,83.98,30.59,81.25,45.53,80.71,45.53,79.83,73.58,75.73,81.20,35.55,82.32,45.53,85.40,80.37,81.64,82.62
80.18,73.00,84.57,87.16,58.45,86.52,78.76,43.02,80.18,54.74,83.54,77.73,29.64,78.76,43.55,83.35,19.73,85.21,77.83,40.77,85.89,31.27,83.06,46.56,82.52,46.56,81.59,75.24,77.44,83.01,36.35,84.18,46.56,87.35,82.18,83.50,84.47
81.93,74.61,86.43,89.06,59.77,88.43,80.47,43.97,81.93,55.96,85.40,79.44,30.30,80.47,44.51,85.16,20.15,87.06,79.54,41.65,87.79,31.96,84.91,47.58,84.33,47.58,83.40,76.90,79.15,84.86,37.16,86.04,47.58,89.26,83.98,85.30,86.33
79.79,72.66,84.18,86.77,58.20,86.13,78.37,42.80,79.79,54.49,83.15,77.39,29.49,78.37,43.36,82.96,19.63,84.81,77.49,40.58,85.50,31.13,82.67,46.34,82.13,46.34,81.25,74.90,77.05,82.62,36.18,83.74,46.34,86.91,81.79,83.11,84.08
70.85,64.50,74.71,77.00,51.66,76.46,69.58,38.01,70.85,48.36,73.83,68.70,26.20,69.58,38.48,73.63,17.42,75.29,68.80,36.01,75.88,27.64,73.39,41.14,72.90,41.14,72.12,66.50,68.41,73.34,32.13,74.37,41.14,77.20,72.61,73.78,74.66
77.05,70.17,81.30,83.79,56.20,83.15,75.68,41.33,77.05,52.64,80.32,74.71,28.49,75.68,41.87,80.13,18.96,81.88,74.80,39.18,82.57,30.08,79.83,44.75,79.30,44.75,78.47,72.31,74.41,79.79,34.94,80.91,44.75,83.94,78.96,80.22,81.20
79.20,72.12,83.54,86.08,57.76,85.50,77.78,42.48,79.20,54.10,82.57,76.81,29.30,77.78,43.04,82.32,19.48,84.18,76.90,40.26,84.86,30.91,82.08,46.00,81.54,46.00,80.62,74.32,76.51,82.03,35.91,83.15,46.00,86.28,81.15,82.47,83.45
80.81,73.58,85.25,87.84,58.94,87.21,79.35,43.36,80.81,55.18,84.23,78.37,29.88,79.35,43.90,83.98,19.87,85.89,78.47,41.09,86.57,31.52,83.74,46.92,83.15,46.92,82.28,75.83,78.03,83.69,36.65,84.81,46.92,88.04,82.81,84.13,85.16
76.17,69.38,80.37,82.81,55.57,82.23,74.80,40.87,76.17,52.00,79.39,73.88,28.17,74.80,41.38,79.20,18.74,80.96,73.97,38.72,81.59,29.71,78.91,44.24,78.42,44.24,77.54,71.48,73.58,78.91,34.55,79.98,44.24,83.01,78.08,79.30,80.27
77.39,70.51,81.64,84.13,56.45,83.54,76.03,41.53,77.39,52.83,80.66,75.05,28.61,76.03,42.04,80.47,19.04,82.28,75.15,39.36,82.91,30.20,80.18,44.95,79.69,44.95,78.81,72.66,74.76,80.13,35.08,81.25,44.95,84.33,79.30,80.57,81.54
