80.32,75.54,83.94,87.06,52.20,87.35,81.69,31.32,79.00,78.42,76.32,82.42,26.56,80.66,46.85,82.62,46.85,81.40,55.08,51.90,83.15,35.38,79.10,46.85,78.71,68.51,79.74,29.52,55.27,85.40,81.35,79.54,62.84,85.06,85.06,85.64,84.77
76.07,71.53,79.49,82.42,49.44,82.71,77.34,29.66,74.80,74.27,72.27,78.03,25.15,76.37,44.36,78.22,44.36,77.05,52.15,49.12,78.76,33.50,74.90,44.36,74.51,64.84,75.49,27.93,52.34,80.86,77.00,75.29,59.47,80.52,80.52,81.10,80.27
75.15,70.65,78.52,81.45,48.83,81.69,31.79,29.30,73.93,73.34,71.39,35.52,24.84,75.44,43.82,77.29,43.82,76.12,51.51,48.54,77.78,36.62,73.97,43.82,73.63,64.06,74.61,27.61,51.71,79.88,76.07,32.86,58.74,27.76,79.54,80.13,79.30
68.46,64.36,71.53,74.17,44.48,74.41,31.79,26.68,67.33,66.80,65.04,35.52,22.63,68.70,39.92,70.41,39.92,69.34,46.92,44.21,70.85,36.62,67.38,39.92,67.04,58.35,67.97,25.15,47.09,72.80,69.29,32.86,53.52,27.76,72.46,72.95,72.22
81.45,76.56,85.11,88.23,52.93,88.53,82.76,31.74,80.08,79.49,77.34,83.50,26.93,81.74,47.49,83.74,47.49,82.52,55.81,52.59,84.33,35.84,80.18,47.49,79.74,69.43,80.81,29.91,56.01,86.57,82.47,80.62,63.67,86.23,86.23,86.82,85.94
78.08,73.39,81.59,84.62,50.73,84.86,79.39,30.44,76.81,76.22,74.17,80.08,25.81,78.37,45.53,80.32,45.53,79.10,53.52,50.44,80.86,34.38,76.90,45.53,76.46,66.55,77.49,28.69,53.71,83.01,79.05,77.29,61.04,82.67,82.67,83.25,82.37
68.85,64.70,71.92,74.61,44.73,74.80,69.97,26.83,67.68,67.19,65.38,70.61,22.75,69.09,40.14,70.80,40.14,69.73,47.19,44.46,71.24,30.30,67.77,40.14,67.43,58.69,68.31,25.29,47.34,73.19,69.68,68.12,53.81,72.85,72.85,73.39,72.61
76.56,71.97,80.03,83.01,49.76,83.25,77.83,29.86,75.29,74.76,72.75,78.52,25.32,76.86,44.65,78.76,44.65,77.59,52.49,49.44,79.30,33.72,75.39,44.65,75.00,65.28,76.03,28.12,52.69,81.40,77.54,75.78,59.86,81.05,81.05,81.64,80.81
75.93,71.39,79.35,82.32,49.34,82.57,77.20,29.61,74.71,74.12,72.12,77.88,25.10,76.27,44.29,78.12,44.29,76.95,52.05,49.05,78.61,33.42,74.76,44.29,74.37,64.75,75.39,27.91,52.25,80.76,76.90,75.15,59.38,80.42,80.42,80.96,80.13
80.03,75.24,83.64,86.77,52.00,87.01,81.35,31.20,78.71,78.12,76.03,82.08,26.46,80.37,46.68,82.32,46.68,81.10,54.88,51.71,82.86,35.23,78.81,46.68,78.42,68.26,79.44,29.39,55.08,85.11,81.05,79.25,62.60,84.77,84.77,85.35,84.47
77.10,72.46,80.57,83.54,50.10,83.79,78.37,30.05,75.78,75.24,73.19,79.05,25.49,77.39,44.95,79.25,44.95,78.08,52.83,49.78,79.79,33.94,75.88,44.95,75.49,65.72,76.51,28.32,53.03,81.93,78.03,76.27,60.25,81.59,81.59,82.18,81.35
