87.55,77.78,91.21,90.48,73.97,91.89,85.45,82.23,88.82,79.54,88.23,89.79,24.96,89.26,21.50,89.01,47.83,89.94,84.57,67.43,88.92,70.65,90.62,23.00,88.72,69.92,85.84,42.63,81.15,82.03,82.32,84.67,54.59,83.01,84.47,83.54,86.62
84.42,75.00,87.94,87.26,71.34,88.62,82.37,79.25,85.64,76.71,85.06,86.62,24.07,86.08,20.73,85.84,46.12,86.72,81.54,65.04,85.74,68.16,87.35,22.18,85.55,67.43,82.76,41.09,78.22,79.10,79.39,81.64,52.64,80.03,81.49,80.57,83.54
87.55,77.78,91.21,90.48,73.97,91.89,85.45,82.23,88.82,79.54,88.23,89.79,24.96,89.26,21.50,89.01,47.83,89.94,84.57,67.43,88.92,70.65,90.62,23.00,88.72,69.92,85.84,42.63,81.15,82.03,82.32,84.67,54.59,83.01,84.47,83.54,86.62
80.13,71.19,83.50,82.81,67.72,84.13,78.17,75.24,81.30,72.80,80.76,82.23,22.85,81.69,19.68,81.49,43.77,82.32,77.44,61.72,81.40,64.70,82.91,21.06,81.20,64.01,78.56,39.01,74.27,75.05,75.34,77.49,49.98,75.98,77.34,76.46,79.30
86.23,76.61,89.84,89.11,72.90,90.58,84.18,81.01,87.50,78.37,86.91,88.48,24.60,87.94,21.18,87.70,47.12,88.62,83.35,66.46,87.60,69.63,89.26,22.66,87.45,68.90,84.57,41.99,79.93,80.81,81.10,83.45,53.81,81.79,83.25,82.32,85.35
83.20,73.93,86.72,85.99,70.31,87.35,81.20,78.12,84.42,75.59,83.84,85.35,23.73,84.81,20.43,84.62,45.46,85.50,80.42,64.11,84.52,67.19,86.13,21.86,84.33,66.46,81.59,40.50,77.10,77.98,78.27,80.47,51.90,78.91,80.32,79.44,82.37
84.62,75.20,88.18,87.45,71.53,88.87,82.57,79.49,85.89,76.90,85.30,86.82,24.13,86.28,20.79,86.08,46.24,86.96,81.79,65.19,85.99,68.31,87.60,22.24,85.79,67.58,83.01,41.21,78.42,79.30,79.59,81.88,52.78,80.22,81.69,80.76,83.79
85.60,76.07,89.21,88.48,72.36,89.89,83.54,80.42,86.87,77.78,86.28,87.84,24.41,87.30,21.02,87.06,46.78,87.99,82.71,65.97,86.96,69.09,88.62,22.50,86.82,68.41,83.98,41.67,79.35,80.22,80.52,82.81,53.42,81.15,82.62,81.74,84.72
71.63,63.62,74.66,74.02,60.55,75.20,69.92,67.29,72.71,65.09,72.22,73.49,20.42,73.05,17.59,72.85,39.14,73.63,69.19,55.18,72.75,57.81,74.12,18.82,72.61,57.23,70.26,34.86,66.41,67.09,67.38,69.29,44.68,67.92,69.14,68.36,70.90
57.37,50.98,59.77,59.28,48.49,60.25,56.01,53.86,58.20,52.15,57.81,58.89,16.36,58.50,14.09,58.35,31.35,58.98,55.42,44.21,58.30,46.31,59.38,15.08,58.15,45.83,56.25,27.93,53.17,53.76,53.96,55.52,35.79,54.39,55.37,54.79,56.79
81.59,72.51,85.01,84.33,68.95,85.69,79.64,76.61,82.81,74.12,82.23,83.74,23.27,83.20,20.03,82.96,44.58,83.84,78.86,62.84,82.91,65.87,84.47,21.44,82.71,65.19,80.03,39.72,75.63,76.46,76.76,78.91,50.88,77.34,78.76,77.88,80.76
84.72,75.24,88.28,87.55,71.58,88.96,82.67,79.54,85.99,77.00,85.40,86.91,24.16,86.38,20.80,86.18,46.29,87.06,81.88,65.28,86.08,68.41,87.70,22.27,85.89,67.68,83.11,41.26,78.52,79.39,79.69,81.93,52.83,80.32,81.79,80.86,83.84
80.37,71.44,83.79,83.06,67.92,84.42,78.47,75.49,81.59,73.05,81.01,82.47,22.92,81.98,19.74,81.74,43.92,82.62,77.69,61.91,81.69,64.89,83.20,21.12,81.49,64.21,78.86,39.14,74.51,75.34,75.63,77.78,50.15,76.22,77.59,76.71,79.54
83.11,73.83,86.62,85.89,70.26,87.26,81.10,78.03,84.33,75.54,83.79,85.25,23.71,84.77,20.41,84.52,45.41,85.40,80.32,64.01,84.42,67.09,86.04,21.84,84.28,66.41,81.49,40.45,77.05,77.88,78.17,80.42,51.86,78.81,80.22,79.35,82.28
83.54,74.22,87.06,86.38,70.61,87.74,81.54,78.47,84.81,75.93,84.23,85.74,23.83,85.21,20.52,84.96,45.65,85.89,80.76,64.36,84.91,67.43,86.47,21.96,84.72,66.75,81.93,40.67,77.44,78.27,78.61,80.81,52.10,79.25,80.66,79.79,82.71
82.37,73.19,85.84,85.16,69.63,86.52,80.42,77.39,83.64,74.85,83.06,84.52,23.50,84.03,20.24,83.79,45.02,84.67,79.64,63.48,83.69,66.50,85.30,21.66,83.54,65.82,80.81,40.11,76.37,77.20,77.49,79.69,51.42,78.12,79.54,78.66,81.54
84.42,75.00,87.94,87.26,71.34,88.62,82.37,79.25,85.64,76.71,85.06,86.62,24.07,86.08,20.73,85.84,46.12,86.72,81.54,65.04,85.74,68.16,87.35,22.18,85.55,67.43,82.76,41.09,78.22,79.10,79.39,81.64,52.64,80.03,81.49,80.57,83.54
82.32,73.14,85.79,85.06,69.58,86.43,80.32,77.29,83.54,74.80,82.96,84.47,23.47,83.94,20.21,83.69,44.97,84.57,79.54,63.43,83.59,66.46,85.21,21.63,83.45,65.72,80.71,40.06,76.27,77.10,77.44,79.64,51.32,78.03,79.44,78.56,81.45
82.13,72.95,85.60,84.86,69.43,86.23,80.13,77.15,83.35,74.61,82.76,84.28,23.43,83.74,20.17,83.54,44.87,84.42,79.35,63.28,83.45,66.31,85.01,21.58,83.25,65.58,80.57,39.99,76.12,76.95,77.25,79.44,51.22,77.88,79.30,78.42,81.30
85.06,75.59,88.67,87.94,71.92,89.36,83.01,79.88,86.33,77.29,85.74,87.30,24.27,86.77,20.90,86.52,46.48,87.45,82.23,65.53,86.43,68.70,88.09,22.35,86.23,67.97,83.45,41.43,78.86,79.74,80.03,82.32,53.08,80.66,82.13,81.20,84.23
85.40,75.88,88.96,88.23,72.17,89.65,83.35,80.18,86.67,77.59,86.08,87.60,24.35,87.06,20.97,86.82,46.66,87.74,82.52,65.77,86.77,68.95,88.38,22.44,86.57,68.21,83.74,41.58,79.15,80.03,80.32,82.62,53.27,80.96,82.42,81.49,84.52
85.84,76.27,89.45,88.72,72.56,90.14,83.79,80.62,87.11,77.98,86.52,88.09,24.48,87.50,21.08,87.30,46.90,88.23,82.96,66.11,87.21,69.29,88.87,22.56,87.01,68.55,84.18,41.80,79.54,80.42,80.76,83.06,53.56,81.40,82.86,81.93,84.96
85.01,75.54,88.62,87.89,71.88,89.31,83.01,79.83,86.28,77.25,85.69,87.26,24.26,86.72,20.89,86.47,46.46,87.40,82.18,65.53,86.38,68.65,88.04,22.35,86.18,67.92,83.40,41.41,78.81,79.69,79.98,82.28,53.03,80.62,82.08,81.15,84.18
86.52,76.90,90.19,89.45,73.14,90.87,84.47,81.30,87.84,78.66,87.26,88.82,24.68,88.23,21.25,88.04,47.29,88.96,83.64,66.70,87.94,69.87,89.60,22.74,87.74,69.14,84.86,42.14,80.22,81.10,81.40,83.74,54.00,82.08,83.54,82.62,85.64
84.13,74.76,87.70,86.96,71.09,88.33,82.13,79.00,85.40,76.46,84.81,86.33,24.00,85.79,20.67,85.55,45.97,86.47,81.30,64.84,85.50,67.92,87.11,22.11,85.30,67.19,82.52,40.97,77.98,78.86,79.15,81.40,52.49,79.79,81.20,80.32,83.30
83.20,73.93,86.72,85.99,70.31,87.35,81.20,78.12,84.42,75.59,83.84,85.35,23.73,84.81,20.43,84.62,45.46,85.50,80.42,64.11,84.52,67.19,86.13,21.86,84.33,66.46,81.59,40.50,77.10,77.98,78.27,80.47,51.90,78.91,80.32,79.44,82.37
