80.57,91.65,86.47,72.71,88.09,91.11,86.04,90.62,82.57,47.78,88.33,75.49,87.11,87.65,39.18,85.64,26.17,86.23,19.13,88.62,82.62,47.02,89.70,79.10,87.45,47.78,87.45,31.47,86.57,75.73,82.18,86.57,36.69,77.44,76.76,86.28,84.86,81.45,83.40
75.05,85.35,80.52,67.72,82.08,84.86,80.13,84.42,76.95,44.51,82.28,70.31,81.15,81.64,36.50,79.79,24.38,80.32,17.82,82.52,76.95,43.82,83.54,73.68,81.45,44.51,81.45,29.32,80.62,70.56,76.56,80.62,34.18,72.17,71.48,80.37,79.05,75.88,77.69
78.66,89.45,84.38,70.95,85.99,88.92,83.98,88.43,80.62,46.63,86.18,73.68,85.01,85.50,38.26,83.59,25.54,84.13,18.66,86.47,80.66,45.90,87.50,77.20,85.35,46.63,85.35,30.71,84.47,73.93,80.18,84.47,35.82,75.59,74.90,84.18,82.81,79.49,81.40
73.14,83.15,78.47,65.97,79.93,82.71,78.08,82.23,74.95,43.36,80.18,68.51,79.05,79.54,35.57,77.73,23.75,78.27,17.36,80.42,75.00,42.68,81.40,71.78,79.35,43.36,79.35,28.56,78.56,68.70,74.56,78.56,33.30,70.31,69.68,78.27,77.00,73.93,75.68
81.10,92.24,87.01,73.19,88.67,91.75,86.62,91.21,83.15,48.10,88.92,75.98,87.70,88.18,39.45,86.23,26.34,86.82,19.26,89.21,83.20,47.34,90.28,79.59,88.04,48.10,88.04,31.69,87.11,76.22,82.71,87.11,36.94,77.98,77.25,86.87,85.45,82.03,83.94
68.02,56.20,73.00,61.38,74.37,76.90,72.61,76.46,69.73,40.33,74.56,63.72,73.54,73.97,33.08,72.31,22.09,72.80,16.15,74.80,69.78,39.70,75.68,66.75,73.83,40.33,73.83,26.56,73.05,63.92,69.34,73.05,30.98,65.38,64.79,72.80,71.63,68.75,70.36
75.59,56.20,81.10,68.21,82.67,85.50,80.71,85.01,77.49,44.82,82.86,70.85,81.74,82.23,36.77,80.37,24.56,80.91,17.94,83.11,77.54,44.12,84.13,74.22,82.03,44.82,82.03,29.52,81.20,71.04,77.10,81.20,34.42,72.66,72.02,80.96,79.64,76.42,78.22
72.71,82.71,78.03,65.58,79.49,82.23,77.64,81.79,74.51,43.12,79.69,68.12,78.61,79.05,35.38,77.29,23.62,77.83,17.26,79.98,74.56,42.43,80.91,71.39,78.91,43.12,78.91,28.39,78.12,68.36,74.17,78.12,33.11,69.87,69.24,77.83,76.61,73.54,75.24
76.42,86.91,81.98,68.95,83.54,86.43,81.59,85.94,78.32,45.31,83.79,71.58,82.62,83.11,37.16,81.25,24.83,81.79,18.14,84.03,78.37,44.60,85.06,75.00,82.91,45.31,82.91,29.86,82.08,71.83,77.93,82.08,34.81,73.44,72.80,81.84,80.47,77.25,79.05
79.74,90.72,85.60,71.97,87.21,90.19,85.16,89.70,81.74,47.29,87.40,74.71,86.23,86.72,38.79,84.77,25.90,85.35,18.93,87.70,81.79,46.56,88.77,78.27,86.52,47.29,86.52,31.15,85.64,74.95,81.35,85.64,36.33,76.66,75.98,85.40,83.98,80.62,82.52
73.14,83.15,78.47,65.97,79.93,82.71,78.08,82.23,74.95,43.36,80.18,68.51,79.05,79.54,35.57,77.73,23.75,78.27,17.36,80.42,75.00,42.68,81.40,71.78,79.35,43.36,79.35,28.56,78.56,68.70,74.56,78.56,33.30,70.31,69.68,78.27,77.00,73.93,75.68
77.54,88.18,83.20,69.92,84.77,87.70,82.76,87.21,79.44,45.97,84.96,72.66,83.84,84.33,37.72,82.42,25.20,82.96,18.41,85.25,79.49,45.26,86.28,76.07,84.13,45.97,84.13,30.27,83.30,72.85,79.05,83.30,35.30,74.51,73.83,83.01,81.64,78.37,80.22
59.52,67.68,63.82,53.66,65.04,67.29,63.53,66.89,60.99,35.28,65.23,55.76,64.31,64.70,28.93,63.23,19.32,63.67,14.12,65.43,61.04,34.72,66.21,58.40,64.55,35.28,64.55,23.24,63.92,55.91,60.69,63.92,27.10,57.18,56.69,63.72,62.65,60.16,61.57
78.32,89.06,84.03,70.65,85.60,88.57,83.64,88.09,80.27,46.44,85.84,73.39,84.67,85.16,38.09,83.25,25.44,83.79,18.59,86.13,80.32,45.70,87.16,76.86,84.96,46.44,84.96,30.59,84.13,73.58,79.83,84.13,35.67,75.29,74.61,83.84,82.47,79.20,81.05
69.68,79.25,74.76,62.84,76.17,78.81,74.37,78.32,71.39,41.31,76.37,65.28,75.29,75.78,33.89,74.07,22.63,74.56,16.54,76.61,71.44,40.67,77.54,68.36,75.59,41.31,75.59,27.22,74.85,65.48,71.04,74.85,31.74,66.94,66.36,74.61,73.39,44.95,72.07
77.64,88.28,83.30,70.02,84.86,87.79,82.86,87.26,79.54,46.02,85.06,72.71,83.89,84.42,37.74,82.52,25.22,83.06,18.42,85.35,79.59,45.31,86.38,76.17,84.23,46.02,84.23,30.32,83.35,72.95,79.15,83.35,35.35,74.61,73.93,83.11,81.74,44.95,80.32
79.54,90.48,85.35,71.78,86.96,89.94,84.96,89.45,81.54,47.17,87.21,74.51,85.99,86.52,38.70,84.57,25.83,85.11,18.88,87.45,81.59,46.44,88.53,78.08,86.33,47.17,86.33,31.08,85.45,74.76,81.10,85.45,36.23,76.46,75.78,85.16,83.79,80.42,82.32
78.91,89.70,84.67,71.19,86.23,89.21,84.23,88.72,80.86,46.78,86.47,73.93,85.30,85.79,38.38,83.89,25.63,84.42,18.73,86.77,80.91,46.04,87.79,77.44,85.60,46.78,85.60,30.81,84.72,74.12,80.42,84.72,35.94,75.83,75.15,84.47,83.11,79.74,81.64
77.49,88.13,83.15,69.92,84.72,87.65,82.76,87.16,79.44,45.95,84.96,72.61,83.79,84.28,37.70,82.37,25.17,82.91,18.40,85.21,79.44,45.24,86.23,76.07,84.08,45.95,84.08,30.27,83.25,72.80,79.00,83.25,35.30,74.46,73.83,82.96,81.64,78.32,80.18
78.32,89.06,84.03,70.65,85.60,88.57,83.64,88.09,80.27,46.44,85.84,73.39,84.67,85.16,38.09,83.25,25.44,83.79,18.59,86.13,80.32,45.70,87.16,76.86,84.96,46.44,84.96,30.59,84.13,73.58,79.83,84.13,35.67,75.29,74.61,83.84,82.47,79.20,81.05
78.42,89.16,84.13,70.70,85.69,88.67,83.69,88.13,80.37,46.48,85.94,73.44,84.77,85.25,38.13,83.35,25.46,83.89,18.62,86.18,80.37,45.75,87.26,76.95,85.06,46.48,85.06,30.62,84.23,73.68,79.93,84.23,35.69,75.34,74.66,83.94,82.57,79.25,81.10
78.17,88.92,83.89,70.56,85.50,88.43,83.50,87.94,80.13,46.36,85.69,73.24,84.52,85.01,38.04,83.11,25.39,83.69,18.57,85.99,80.18,45.63,87.01,76.76,84.86,46.36,84.86,30.54,83.98,73.49,79.74,83.98,35.62,75.15,74.46,83.69,82.37,79.05,80.91
76.27,86.72,81.84,68.80,83.35,86.23,81.45,85.74,78.17,45.21,83.59,71.44,82.42,82.91,37.08,81.05,24.77,81.59,18.10,83.84,78.22,44.51,84.86,74.85,82.76,45.21,82.76,29.79,81.88,71.68,77.73,81.88,34.72,73.29,72.66,81.64,80.32,77.10,78.91
80.37,91.41,86.23,72.51,87.89,90.87,85.84,90.38,82.37,47.66,88.09,75.29,86.87,87.40,39.09,85.45,26.10,85.99,19.08,88.38,82.42,46.92,89.45,78.91,87.21,47.66,87.21,31.40,86.33,75.54,81.93,86.33,36.60,77.25,76.56,86.04,84.67,81.25,83.15
79.44,90.38,85.25,71.68,86.87,89.84,84.86,89.36,81.45,47.12,87.11,74.46,85.89,86.43,38.65,84.47,25.81,85.06,18.87,87.40,81.49,46.39,88.43,77.98,86.23,47.12,86.23,31.03,85.35,74.66,81.05,85.35,36.18,76.37,75.68,85.06,83.69,80.32,82.23
75.29,85.64,80.81,67.92,82.32,85.16,80.42,84.67,77.20,44.65,82.57,70.56,81.40,81.88,36.62,80.08,24.46,80.57,17.88,82.81,77.25,43.95,83.79,73.93,81.74,44.65,81.74,29.42,80.91,70.75,76.81,80.91,34.30,72.36,71.73,80.62,79.30,76.12,77.93
75.44,85.79,80.96,68.07,82.47,85.30,80.57,84.81,77.29,44.73,82.67,70.65,81.54,82.03,36.69,80.18,24.50,80.71,17.91,82.96,77.34,44.02,83.94,74.02,81.84,44.73,81.84,29.47,81.01,70.90,76.90,81.01,34.35,72.51,71.88,80.76,79.44,76.27,78.08
79.49,90.43,85.30,71.73,86.91,89.89,84.91,89.40,81.49,47.14,87.16,74.51,85.94,86.47,38.67,84.52,25.83,85.06,18.87,87.45,81.54,46.41,88.48,78.03,86.28,47.14,86.28,31.05,85.40,74.71,81.05,85.40,36.21,76.42,75.73,85.11,83.74,80.37,82.28
54.64,62.16,58.64,49.29,59.72,61.77,58.35,61.43,56.01,32.40,59.91,51.17,59.08,59.42,26.59,58.11,17.75,58.45,12.98,60.06,56.05,31.88,60.79,53.61,59.28,32.40,59.28,21.34,58.69,51.37,55.71,58.69,24.88,52.54,52.05,58.50,57.57,55.22,56.54
