85.84,93.02,88.53,84.86,90.72,90.48,59.96,91.41,86.23,53.66,85.69,87.50,41.63,87.01,40.09,87.26,47.75,89.11,29.86,87.74,83.30,47.85,87.30,43.92,87.40,22.22,89.01,69.38,85.01,62.84,85.64,80.66,65.28,83.84,65.87,88.38,84.47,82.91,85.64
30.03,90.67,86.23,82.71,88.38,88.13,58.45,89.06,84.03,52.29,83.54,85.25,40.55,84.81,39.06,85.01,46.53,86.82,29.10,85.55,81.15,46.63,85.06,42.80,85.16,21.66,86.77,67.63,82.86,61.28,83.45,78.61,63.62,81.69,64.16,86.13,82.28,80.81,83.45
30.03,91.75,87.30,83.69,89.45,89.21,59.13,90.14,85.06,52.93,84.52,86.28,41.04,85.84,39.53,86.04,47.09,87.89,29.47,86.57,82.13,47.19,86.08,43.33,86.18,21.91,87.79,68.46,83.84,62.01,84.42,79.54,64.40,82.71,64.94,87.16,83.30,81.79,84.42
30.03,86.62,82.42,79.00,84.42,84.23,55.81,85.11,80.27,49.98,79.79,81.45,38.75,81.01,37.30,81.25,44.46,82.96,27.81,81.69,77.54,44.56,81.30,40.89,81.35,20.69,82.86,64.60,79.15,58.54,79.69,75.10,60.79,78.08,61.28,82.28,78.61,77.20,79.69
30.03,90.33,85.94,82.42,88.04,87.84,58.20,88.72,83.69,52.10,83.20,84.96,40.41,84.47,38.92,84.72,46.36,86.52,29.00,85.21,80.86,46.46,84.77,42.65,84.86,21.57,86.43,67.38,82.52,61.04,83.11,78.32,63.38,81.40,63.92,85.79,81.98,80.52,83.11
82.28,89.16,84.86,81.35,86.96,86.72,57.47,87.60,82.67,51.46,82.18,83.89,39.89,83.40,38.43,83.64,45.78,85.45,28.64,84.13,79.83,45.87,83.69,42.11,83.79,21.30,85.35,66.50,81.49,60.25,82.08,77.34,62.60,80.37,63.13,84.72,80.96,79.49,82.08
71.88,77.88,74.07,71.04,75.93,75.73,50.20,76.51,72.17,44.92,71.73,73.24,34.84,72.85,33.54,73.05,39.97,74.56,25.00,73.44,69.73,40.04,73.05,36.77,73.14,18.59,74.51,58.06,71.14,52.59,71.68,67.53,54.64,70.17,55.13,73.97,70.70,69.38,71.68
83.30,90.28,85.89,82.37,88.04,87.79,58.20,88.67,83.69,52.10,83.15,84.91,40.38,84.42,38.89,84.67,46.34,86.47,28.98,85.16,80.81,46.44,84.72,42.63,84.81,21.56,86.38,67.33,82.47,60.99,83.11,78.27,63.33,81.35,63.92,85.74,81.93,80.47,83.11
69.68,75.54,71.88,68.90,73.63,73.44,48.68,74.22,70.02,43.58,69.58,71.04,33.79,70.65,32.54,70.85,38.77,72.36,24.26,71.24,67.63,38.84,70.90,35.67,70.95,18.04,72.27,56.35,69.04,51.03,69.53,65.48,53.03,68.07,53.47,71.73,68.55,67.33,69.53
84.81,91.89,87.40,83.84,89.60,89.36,59.23,90.28,85.16,53.03,84.67,86.43,41.11,85.94,39.60,86.18,47.17,88.04,29.49,86.67,82.28,47.27,86.23,43.38,86.33,21.95,87.94,68.55,83.98,62.11,84.57,79.69,64.50,82.81,65.04,87.30,83.40,81.88,84.57
79.25,85.89,81.74,78.37,83.74,83.54,55.37,84.38,79.64,49.56,79.15,80.76,38.43,80.37,37.01,80.57,44.09,82.28,27.59,81.05,76.90,44.19,80.62,40.55,80.71,20.52,82.18,64.06,78.52,58.06,79.05,74.51,60.30,77.44,60.79,81.59,77.98,76.56,79.05
85.06,92.19,87.70,84.08,89.89,89.65,59.42,90.58,85.45,53.17,84.91,86.67,41.24,86.23,39.72,86.47,47.31,88.28,29.59,86.96,82.52,47.41,86.47,43.53,86.57,22.02,88.18,68.75,84.23,62.30,84.81,79.93,64.70,83.06,65.23,87.55,83.69,82.18,84.81
81.59,88.43,84.13,80.66,86.23,85.99,56.98,86.87,81.93,51.03,81.45,83.15,39.55,82.71,38.09,82.91,45.39,84.72,28.39,83.40,79.15,45.48,82.96,41.75,83.06,21.12,84.62,65.97,80.81,59.77,81.40,76.66,62.06,79.69,62.60,83.98,80.27,78.81,81.40
83.15,90.14,85.74,82.23,87.89,87.65,58.11,88.57,83.54,52.00,83.06,84.77,40.33,84.33,38.84,84.52,46.26,86.33,28.93,85.01,80.71,46.36,84.57,42.55,84.67,21.53,86.23,67.24,82.37,60.89,82.96,78.17,63.23,81.25,63.82,85.60,81.84,80.32,82.96
84.86,91.94,87.45,83.89,89.65,89.40,59.28,90.33,85.21,53.03,84.72,86.47,41.14,85.99,39.60,86.23,47.19,88.09,29.52,86.72,82.32,47.29,86.28,43.41,86.38,21.96,87.99,68.55,84.03,62.11,84.62,79.74,64.50,82.86,65.09,87.35,83.45,81.93,84.62
79.25,85.89,81.74,78.37,83.74,83.54,55.37,84.38,79.64,49.56,79.15,80.76,38.43,80.37,37.01,80.57,44.09,82.28,27.59,81.05,76.90,44.19,80.62,40.55,80.71,20.52,82.18,64.06,78.52,58.06,79.05,74.51,60.30,77.44,60.79,81.59,77.98,76.56,79.05
85.64,92.82,88.28,84.67,90.48,90.23,59.81,91.16,85.99,53.52,85.50,87.26,41.50,86.82,39.99,87.01,47.63,88.87,29.79,87.55,83.06,47.73,87.06,43.82,87.16,22.17,88.82,69.24,84.81,62.70,85.40,80.47,65.14,83.64,65.67,88.13,84.23,82.71,85.40
83.74,90.77,86.33,82.81,88.48,88.23,58.50,89.16,84.13,52.34,83.59,85.35,40.60,84.86,39.09,85.11,46.58,86.91,29.13,85.60,81.25,46.68,85.16,42.85,85.25,21.68,86.87,67.68,82.91,61.33,83.50,78.71,63.67,81.79,64.21,86.18,82.37,80.86,83.50
82.47,89.36,85.01,81.54,87.11,86.91,57.62,87.79,82.81,51.56,82.32,84.03,39.99,83.59,38.50,83.84,45.87,85.60,28.69,84.33,80.03,45.97,83.89,42.21,83.94,21.35,85.50,66.65,81.69,60.40,82.23,77.49,62.70,80.57,63.23,84.91,81.15,79.64,82.23
