81.45,92.29,83.89,79.98,89.01,89.16,84.23,91.16,84.18,68.16,88.57,83.84,78.61,88.92,35.79,88.09,47.75,88.23,34.23,88.23,71.48,84.62,90.23,55.37,86.62,47.75,88.77,82.62,88.53,73.58,85.16,87.94,69.58,85.50,34.33,88.13,86.52,86.13,85.35
70.70,80.13,72.85,69.43,77.29,77.39,73.10,79.15,73.10,59.18,76.86,72.80,68.26,77.20,31.08,76.46,41.46,76.61,29.71,76.61,62.06,73.49,78.32,48.05,75.20,41.46,77.05,71.73,76.86,63.87,73.93,76.37,60.40,74.22,29.79,76.51,75.10,74.76,74.07
79.00,89.55,81.40,77.59,86.38,86.52,81.74,88.48,81.69,66.16,85.94,81.35,76.32,86.28,34.74,85.50,46.34,85.60,33.20,85.60,69.38,82.13,87.55,53.71,84.03,46.34,86.13,80.18,85.89,71.39,82.62,85.35,67.53,82.96,33.30,85.55,83.94,83.59,82.81
79.10,89.65,81.49,77.69,86.47,86.62,81.79,88.57,81.79,66.21,86.04,81.45,76.37,86.38,34.77,85.55,46.39,85.69,33.25,85.69,69.43,82.23,87.65,53.76,84.13,46.39,86.18,80.27,85.99,71.48,82.71,85.45,67.58,83.06,33.35,85.60,84.03,83.69,82.91
80.57,91.31,83.01,79.10,88.09,88.23,83.30,90.19,83.25,67.43,87.60,82.96,77.78,87.99,35.40,87.16,47.24,87.30,33.86,87.30,70.70,83.74,89.26,54.79,85.69,47.24,87.79,81.74,87.55,72.80,84.23,87.01,68.85,84.57,33.96,87.21,85.60,85.21,84.42
72.71,82.37,74.90,71.39,79.44,79.59,75.20,81.40,75.15,60.84,79.05,74.85,70.17,79.39,31.96,78.61,42.63,78.76,30.57,78.76,63.82,75.54,80.57,49.41,77.29,42.63,79.20,73.78,79.00,65.67,76.03,78.52,62.11,76.32,30.64,78.66,77.20,76.90,76.17
78.76,89.26,81.15,77.34,86.13,86.23,81.45,88.18,81.45,65.97,85.64,81.10,76.07,86.04,34.62,85.21,46.19,85.35,33.11,85.35,69.14,81.88,87.30,53.56,83.79,46.19,85.84,79.93,85.60,71.19,82.37,85.06,67.29,82.67,33.20,85.25,83.69,83.30,82.57
77.54,87.89,79.88,76.17,84.81,84.91,80.22,86.82,80.18,64.94,84.33,79.88,74.90,84.72,34.08,83.89,45.48,84.03,32.59,84.03,68.12,80.62,85.94,52.73,82.47,45.48,84.52,78.71,84.33,70.07,81.10,83.79,66.26,81.40,32.69,83.94,82.37,82.03,81.30
79.83,90.48,82.28,78.42,87.30,87.45,82.57,89.40,82.52,66.85,86.82,82.23,77.10,87.21,35.11,86.38,46.83,86.52,33.57,86.52,70.12,83.01,88.48,54.30,84.91,46.83,87.01,81.05,86.82,72.17,83.50,86.23,68.21,83.84,33.67,86.43,84.81,84.47,83.69
79.69,90.33,82.08,78.27,87.11,87.26,82.42,89.21,82.37,66.70,86.67,82.03,76.95,87.01,35.03,86.18,46.73,86.33,33.50,86.33,69.97,82.81,88.28,54.15,84.72,46.73,86.82,80.86,86.62,72.02,83.35,86.08,68.07,83.64,33.59,86.23,84.67,84.28,83.50
