83.74,67.58,67.58,81.93,89.16,89.79,71.83,91.21,86.72,47.75,86.13,79.69,86.72,84.57,22.79,84.96,68.70,85.11,19.87,84.62,79.64,81.05,89.70,74.37,82.57,26.27,85.74,55.37,86.82,79.83,52.59,88.23,82.62,86.52,19.46,89.11,87.16,86.18,85.74
83.11,90.72,87.45,81.30,88.48,89.06,71.29,90.53,86.08,47.39,85.50,79.10,86.08,83.89,22.62,84.33,68.16,84.47,19.73,83.98,79.05,80.42,89.01,73.83,81.93,26.07,85.11,54.93,86.18,79.25,52.20,87.55,81.98,85.84,19.31,88.43,86.47,85.50,85.11
81.05,88.48,85.30,79.30,86.28,86.87,69.48,88.28,83.94,46.22,83.35,77.15,83.94,81.84,22.06,82.23,66.50,82.37,19.24,81.93,77.10,78.42,86.77,71.97,79.93,25.44,83.01,53.56,84.03,77.25,50.93,85.40,79.98,83.74,18.84,86.23,84.38,83.40,83.01
79.05,86.28,83.20,77.34,84.13,84.72,67.77,86.08,81.88,45.07,81.30,75.20,81.88,79.79,21.51,80.18,64.84,80.32,18.76,79.88,75.20,76.51,84.62,70.21,77.93,24.80,80.96,52.25,81.93,75.34,49.63,83.25,77.98,81.64,18.36,84.13,82.28,81.35,80.96
83.25,90.82,87.60,81.45,88.62,89.21,71.39,90.67,86.23,47.46,85.60,79.20,86.23,84.03,22.66,84.42,68.26,84.57,19.75,84.13,79.15,80.57,89.11,73.93,82.08,26.12,85.25,55.03,86.28,79.35,52.29,87.70,82.13,85.99,19.34,88.57,86.62,85.64,85.25
80.18,87.50,84.38,78.42,85.35,85.94,68.75,87.30,83.01,45.70,82.42,76.27,83.01,80.91,21.81,81.30,65.72,81.45,19.02,81.01,76.22,77.59,85.84,71.19,79.05,25.15,82.08,52.98,83.11,76.42,50.34,84.42,79.10,82.81,18.63,85.30,83.40,82.47,82.08
80.86,88.23,85.06,79.10,86.08,86.67,69.34,88.04,83.74,46.09,83.15,76.90,83.74,81.59,22.00,82.03,66.31,82.13,19.19,81.69,76.90,78.22,86.57,71.78,79.74,25.37,82.76,53.42,83.84,77.05,50.78,85.16,79.79,83.50,18.79,86.04,84.13,83.20,82.76
80.18,87.50,84.38,78.42,85.35,85.94,68.75,87.30,83.01,45.70,82.42,76.27,83.01,80.91,21.81,81.30,65.72,81.45,19.02,81.01,76.22,77.59,85.84,71.19,79.05,25.15,82.08,52.98,83.11,76.42,50.34,84.42,79.10,82.81,18.63,85.30,83.40,82.47,82.08
82.03,89.55,86.33,80.27,87.35,87.94,70.36,89.36,84.96,46.78,84.38,78.08,84.96,82.81,22.33,83.25,67.29,83.35,19.47,82.91,78.03,79.39,87.84,72.85,80.91,25.73,83.98,54.20,85.06,78.22,51.51,86.43,80.96,84.72,19.06,87.30,85.40,84.42,83.98
83.59,91.21,87.94,81.79,88.96,89.60,71.68,91.02,86.57,47.66,85.94,79.54,86.57,84.38,22.74,84.81,68.55,84.91,19.84,84.47,79.49,80.91,89.50,74.22,82.42,26.22,85.60,55.22,86.67,79.69,52.49,88.04,82.47,86.33,19.42,88.92,86.96,85.99,85.60
82.32,89.84,86.67,80.57,87.65,88.28,70.61,89.70,85.25,46.95,84.67,78.37,85.25,83.11,22.41,83.54,67.53,83.69,19.54,83.20,78.32,79.69,88.18,73.14,81.20,25.83,84.33,54.44,85.35,78.52,51.71,86.77,81.25,85.06,19.13,87.60,85.69,84.72,84.33
80.37,87.70,84.57,78.61,85.55,86.13,68.90,87.55,83.25,45.83,82.67,76.46,83.25,81.15,21.88,81.54,65.92,81.69,19.08,81.20,76.42,77.78,86.04,71.39,79.25,25.22,82.28,53.12,83.35,76.61,50.49,84.67,79.30,83.01,18.68,85.50,83.64,82.71,82.28
82.08,89.60,86.38,80.32,87.40,87.99,70.36,89.40,85.01,46.80,84.42,78.12,85.01,82.86,22.34,83.25,67.33,83.40,19.48,82.96,78.08,79.44,87.89,72.90,80.96,25.76,84.03,54.25,85.11,78.22,51.56,86.47,81.01,84.77,19.07,87.35,85.40,84.47,84.03
