Table: Table_1
77.69,90.14,66.70,66.70,66.70,66.70,66.70,66.70,82.57,82.57,82.57,89.06,89.06,89.06,84.38,84.38,84.38,87.30,87.30,87.30,81.64,81.64,81.64,87.94,87.94,87.94,81.84,81.84,81.84,82.37,82.37,82.37,79.88,79.88,79.88,83.11,83.11,83.11,84.72
77.69,90.14,92.04,76.90,92.48,87.60,87.60,87.60,73.34,82.32,61.96,82.08,91.50,81.05,72.71,84.57,91.16,54.69,85.25,83.74,81.69,91.89,82.32,85.01,92.92,82.62,43.97,92.58,90.67,88.87,45.90,90.33,92.48,86.96,75.98,90.48,91.60,83.74,84.72
77.69,90.14,92.04,52.20,92.48,54.88,20.10,53.37,73.34,82.32,61.96,82.08,91.50,81.05,72.71,84.57,91.16,54.69,85.25,83.74,81.69,91.89,82.32,85.01,92.92,82.62,43.97,92.58,90.67,88.87,45.90,90.33,92.48,86.96,75.98,90.48,91.60,83.74,84.72
65.62,90.62,85.25,86.28,86.91,90.72,33.23,88.23,79.20,47.90,87.16,74.32,85.89,79.44,79.15,87.99,57.32,86.08,20.85,86.77,55.08,79.20,77.29,27.34,85.25,34.99,78.52,46.68,84.72,73.34,79.25,89.21,74.51,88.87,29.88,86.13,76.66,83.59,84.91
62.21,85.89,80.86,81.79,82.37,85.99,31.52,83.64,75.10,45.41,82.62,70.46,81.40,75.29,75.05,83.40,54.35,81.59,19.76,82.28,52.20,75.10,73.24,25.93,80.86,33.18,74.41,44.26,80.32,69.53,75.10,84.57,70.65,84.28,28.34,81.64,72.71,79.25,80.47
59.77,82.52,77.69,78.56,79.15,82.62,30.27,80.37,72.12,43.63,79.39,67.68,78.22,72.36,72.07,80.13,52.20,78.42,18.99,79.05,50.15,72.12,70.36,24.90,77.69,31.86,71.48,42.53,77.15,66.80,72.17,81.25,67.87,80.96,27.22,78.42,69.82,76.12,77.34
60.94,84.13,79.20,80.13,80.71,84.23,30.86,81.93,73.54,44.48,80.91,69.04,79.74,73.78,73.49,81.69,53.22,79.93,19.36,80.57,51.12,73.54,71.78,25.39,79.20,32.50,72.90,43.36,78.66,68.12,73.58,82.86,69.19,82.52,27.76,79.98,71.19,77.64,78.86
59.47,82.13,77.29,78.17,78.76,82.18,30.13,79.93,71.78,43.41,78.96,67.38,77.83,71.97,71.73,79.74,51.95,77.98,18.90,78.61,49.90,71.78,70.02,24.78,77.29,31.71,71.14,42.31,76.76,66.46,71.83,80.86,67.53,80.57,27.10,78.03,69.48,75.73,76.95
61.43,84.77,79.79,80.71,81.35,84.86,31.10,82.57,74.12,44.82,81.54,69.58,80.37,74.32,74.07,82.32,53.61,80.57,19.51,81.20,51.51,74.12,72.31,25.59,79.79,32.74,73.44,43.68,79.30,68.65,74.17,83.50,69.73,83.15,27.98,80.57,71.73,78.22,79.44
62.21,85.89,80.86,81.79,82.37,85.99,31.52,83.64,75.10,45.41,82.62,70.46,81.40,75.29,75.05,83.40,54.35,81.59,19.76,82.28,52.20,75.10,73.24,25.93,80.86,33.18,74.41,44.26,80.32,69.53,75.10,84.57,70.65,84.28,28.34,81.64,72.71,79.25,80.47
61.28,84.62,79.64,80.57,81.15,84.67,31.03,82.37,73.93,44.73,81.40,69.38,80.18,74.17,73.93,82.18,53.52,80.37,19.47,81.01,51.42,73.93,72.17,25.54,79.64,32.67,73.29,43.58,79.10,68.51,73.97,83.30,69.58,83.01,27.91,80.42,71.58,78.08,79.30
