Table: Table_1
82.62,90.19,67.72,67.72,67.72,67.72,67.72,67.72,85.74,85.74,85.74,87.60,87.60,87.60,87.06,87.06,87.06,85.40,85.40,85.40,64.84,54.79,83.50,88.82,88.82,88.82,85.84,85.84,85.84,86.08,86.08,86.08,87.21,87.21,87.21,86.87,86.87,86.87,84.57
82.62,90.19,88.62,94.48,93.46,88.53,88.53,88.53,73.63,89.75,61.43,88.43,91.75,71.92,63.62,92.48,90.82,56.69,88.38,83.30,87.01,83.15,91.50,57.47,89.40,80.27,86.91,92.68,70.65,86.43,91.89,87.55,83.94,79.00,89.16,85.89,75.98,88.57,84.57
82.62,90.19,88.62,94.48,93.46,46.04,22.95,46.66,73.63,89.75,61.43,88.43,91.75,71.92,63.62,92.48,90.82,56.69,88.38,83.30,87.01,83.15,91.50,57.47,89.40,80.27,86.91,92.68,70.65,86.43,91.89,87.55,83.94,79.00,89.16,85.89,75.98,88.57,84.57
82.28,90.23,80.52,75.54,82.96,87.35,43.55,88.53,77.25,28.83,81.59,70.07,83.40,76.22,38.11,80.18,24.44,77.98,20.34,82.52,65.48,55.32,84.28,49.85,80.52,47.44,74.32,73.24,82.23,72.02,74.85,87.74,81.01,76.51,63.72,88.28,85.50,85.16,85.99
77.29,84.81,75.68,71.00,77.98,82.13,40.92,83.20,72.56,27.10,76.66,65.87,78.37,71.63,35.82,75.34,22.96,73.29,19.12,77.54,61.52,52.00,79.20,46.85,75.68,44.58,69.82,68.85,77.29,67.68,70.36,82.47,76.12,71.92,59.86,82.96,80.37,80.03,80.81
82.23,90.19,80.47,75.54,82.91,87.30,43.53,88.48,77.20,28.83,81.54,70.07,83.35,76.17,38.09,80.13,24.43,77.93,20.32,82.47,65.43,55.27,84.23,49.83,80.47,47.41,74.27,73.19,82.18,72.02,74.80,87.70,80.96,76.46,63.67,88.23,85.45,85.11,85.94
73.93,81.10,72.36,67.87,74.56,78.52,39.14,79.54,69.38,25.90,73.29,62.99,74.95,68.46,34.23,72.07,21.96,70.07,18.27,74.12,58.84,49.71,75.73,44.80,72.36,42.63,66.75,65.82,73.88,64.75,67.29,78.86,72.80,68.75,57.23,79.35,76.86,76.51,77.25
82.42,90.38,80.62,75.68,83.11,87.50,43.60,88.67,77.34,28.88,81.69,70.21,83.50,76.32,38.16,80.32,24.48,78.08,20.37,82.62,65.58,55.42,84.38,49.93,80.62,47.51,74.41,73.34,82.37,72.17,75.00,87.89,81.15,76.66,63.82,88.43,85.64,85.25,86.13
78.76,86.38,77.05,72.31,79.44,83.64,41.67,84.77,73.93,27.61,78.08,67.09,79.83,72.95,36.47,76.76,23.39,74.66,19.47,79.00,62.65,52.93,80.66,47.71,77.05,45.41,71.14,70.12,78.71,68.95,71.68,83.98,77.54,73.24,60.99,84.52,81.88,81.49,82.32
75.24,82.52,73.63,69.09,75.88,79.88,39.82,80.96,70.61,26.37,74.61,64.11,76.27,69.68,34.84,73.34,22.35,71.29,18.60,75.44,59.86,50.59,77.05,45.58,73.63,43.38,67.97,66.99,75.20,65.87,68.46,80.22,74.12,69.97,58.25,80.76,78.22,77.88,78.61
73.88,81.05,72.31,67.87,74.51,78.47,39.11,79.49,69.34,25.90,73.24,62.94,74.90,68.46,34.23,72.02,21.95,70.02,18.26,74.12,58.79,49.68,75.68,44.78,72.31,42.60,66.75,65.77,73.83,64.70,67.24,78.81,72.75,68.75,57.23,79.30,76.81,76.46,77.20
77.83,85.35,76.17,71.48,78.47,82.67,41.19,83.74,73.05,27.27,77.15,66.31,78.86,72.07,36.04,75.88,23.12,73.73,19.24,78.03,61.91,52.34,79.69,47.14,76.17,44.87,70.31,69.29,77.78,68.16,70.80,83.01,76.66,72.41,60.25,83.54,80.91,80.57,81.35
83.45,91.55,81.69,76.66,84.18,88.62,44.17,89.79,78.32,29.25,82.76,71.09,84.57,77.29,38.65,81.35,24.79,79.10,20.63,83.69,66.41,56.10,85.50,50.59,81.69,48.12,75.39,74.32,83.40,73.10,75.93,89.01,82.18,77.64,64.60,89.55,86.77,86.38,87.21
