Table: Table_1
82.03,86.62,70.17,70.17,70.17,70.17,70.17,70.17,84.33,84.33,84.33,85.11,85.11,85.11,79.39,79.39,79.39,86.04,86.04,86.04,90.58,90.58,90.58,90.14,90.14,90.14,88.87,88.87,88.87,87.11,87.11,87.11,90.28,90.28,90.28,91.36,91.36,91.36,85.69
82.03,86.62,88.57,94.82,88.62,88.43,88.43,88.43,77.69,90.58,84.86,83.89,91.31,56.10,88.87,83.11,68.41,76.22,91.60,84.33,58.20,90.58,75.34,83.69,86.57,52.64,90.38,88.57,76.56,89.16,50.68,90.38,86.08,64.50,86.33,88.38,56.10,89.75,57.62
82.03,86.62,88.57,94.82,88.62,46.68,44.95,47.24,77.69,90.58,84.86,83.89,91.31,56.10,88.87,83.11,68.41,76.22,91.60,84.33,58.20,90.58,75.34,83.69,86.57,52.64,90.38,88.57,76.56,89.16,50.68,90.38,86.08,64.50,86.33,88.38,43.24,89.75,44.38
80.91,90.23,80.81,82.28,82.96,86.82,83.59,87.89,80.71,31.98,81.20,79.59,79.83,83.50,42.60,81.40,25.88,84.03,28.20,84.96,33.03,78.37,84.72,81.45,82.81,46.51,83.06,79.25,78.86,85.50,28.66,85.50,46.51,84.96,32.28,85.69,80.42,82.52,82.57
76.17,85.01,76.07,77.49,78.12,81.79,78.76,82.76,76.03,30.10,76.46,74.95,75.20,78.61,40.11,76.66,24.38,79.15,26.56,80.03,31.13,73.78,79.79,76.71,77.98,43.80,78.22,74.66,74.27,80.52,26.98,80.52,43.80,80.03,30.40,80.71,75.73,77.73,77.78
82.71,92.29,82.62,84.18,84.81,88.82,85.50,89.89,82.52,32.69,83.06,81.35,81.64,85.35,43.55,83.20,26.46,85.94,28.83,86.91,33.79,80.13,86.62,83.25,84.67,47.56,84.96,81.05,80.62,87.40,29.30,87.40,47.56,86.91,33.01,87.65,82.28,84.38,84.42
80.08,89.36,79.98,81.49,82.13,85.99,82.76,87.01,79.88,31.67,80.42,78.76,79.05,82.67,42.19,80.57,25.63,83.20,27.93,84.13,32.71,77.59,83.84,80.62,81.98,46.04,82.23,78.47,78.08,84.62,28.37,84.62,46.04,84.13,31.96,84.86,79.64,81.69,81.74
71.68,79.98,71.58,72.90,73.49,76.95,74.07,77.88,71.53,28.32,71.97,70.51,70.75,73.97,37.74,72.12,22.94,74.46,24.99,75.29,29.27,69.43,75.05,72.17,73.39,41.21,73.58,70.21,69.87,75.73,25.39,75.73,41.21,75.29,28.59,75.93,71.29,73.14,73.14
75.39,84.08,75.29,76.66,77.29,80.91,77.93,81.88,75.20,29.79,75.68,74.12,74.41,77.78,39.70,75.83,24.12,78.27,26.27,79.20,30.79,73.00,78.91,75.88,77.15,43.33,77.39,73.83,73.49,79.64,26.71,79.64,43.33,79.20,30.08,79.83,74.95,76.90,76.95
77.54,86.52,77.44,78.91,79.49,83.25,80.13,84.23,77.34,30.64,77.83,76.27,76.51,80.03,40.84,78.03,24.82,80.52,27.03,81.45,31.67,75.10,81.20,78.08,79.35,44.58,79.64,75.98,75.59,81.93,27.47,81.93,44.58,81.45,30.93,82.13,77.10,79.10,79.15
78.37,87.45,78.32,79.74,80.37,84.13,81.01,85.16,78.22,30.98,78.71,77.10,77.39,80.91,41.28,78.86,25.10,81.45,27.32,82.32,32.01,75.93,82.08,78.91,80.22,45.07,80.52,76.81,76.42,82.81,27.78,82.81,45.07,82.32,31.27,83.06,77.93,79.98,80.03
77.78,86.77,77.69,79.15,79.74,83.50,80.42,84.52,77.64,30.76,78.08,76.51,76.81,80.27,40.97,78.27,24.90,80.81,27.12,81.74,31.79,75.34,81.45,78.32,79.64,44.73,79.88,76.22,75.83,82.23,27.56,82.23,44.73,81.74,31.03,82.42,77.34,79.35,79.39
81.64,91.11,81.54,83.06,83.74,87.65,84.42,88.72,81.49,32.28,81.98,80.32,80.62,84.28,42.99,82.18,26.12,84.81,28.47,85.79,33.35,79.10,85.50,82.23,83.59,46.95,83.84,79.98,79.59,86.28,28.93,86.28,46.95,85.79,32.57,86.52,81.20,83.30,83.35
80.37,89.70,80.27,81.79,82.42,86.28,83.11,87.35,80.22,31.76,80.71,79.05,79.35,82.96,42.33,80.86,25.73,83.50,28.03,84.42,32.84,77.83,84.18,80.91,82.28,46.22,82.57,78.76,78.37,84.96,28.47,84.96,46.22,84.42,32.06,85.16,79.93,81.98,82.03
80.03,89.31,79.93,81.45,82.08,85.94,82.71,86.96,79.88,31.64,80.37,78.76,79.00,82.62,42.16,80.52,25.61,83.15,27.91,84.08,32.69,77.54,83.84,80.57,81.93,46.02,82.18,78.42,78.03,84.57,28.37,84.57,46.02,84.08,31.93,84.81,79.59,81.64,81.69
81.49,90.92,81.40,82.91,83.54,87.50,84.23,88.53,81.30,32.20,81.79,80.18,80.42,84.08,42.92,81.98,26.07,84.62,28.42,85.60,33.28,78.91,85.35,82.03,83.40,46.85,83.69,79.83,79.44,86.08,28.88,86.08,46.85,85.60,32.50,86.33,81.01,83.15,83.15
78.91,88.04,78.81,80.27,80.91,84.72,81.54,85.69,78.71,31.18,79.20,77.59,77.88,81.40,41.55,79.39,25.24,81.93,27.51,82.86,32.23,76.42,82.62,79.44,80.76,45.36,81.01,77.29,76.90,83.35,27.95,83.35,45.36,82.86,31.47,83.59,78.47,80.47,80.52
78.66,87.79,78.61,80.03,80.66,84.47,81.35,85.50,78.52,31.10,79.00,77.39,77.69,81.20,41.43,79.15,25.17,81.74,27.44,82.67,32.13,76.22,82.37,79.20,80.52,45.24,80.81,77.10,76.71,83.15,27.88,83.15,45.24,82.67,31.40,83.35,78.22,80.27,80.32
71.14,79.39,71.09,72.41,72.95,76.42,73.58,77.34,71.00,28.12,71.44,70.02,70.26,73.44,37.48,71.58,22.78,73.93,24.82,74.76,29.08,68.95,74.51,71.63,72.85,40.92,73.10,69.73,69.38,75.20,25.22,75.20,40.92,74.76,28.39,75.39,70.75,72.61,72.66
82.62,92.19,82.52,84.08,84.72,88.72,85.40,89.79,82.42,32.67,82.96,81.30,81.54,85.25,43.53,83.15,26.44,85.84,28.81,86.82,33.76,80.03,86.52,83.20,84.57,47.51,84.86,80.96,80.57,87.30,29.27,87.30,47.51,86.82,32.96,87.55,82.18,84.33,84.33
80.37,89.70,80.27,81.79,82.42,86.28,83.11,87.35,80.22,31.76,80.71,79.05,79.35,82.96,42.33,80.86,25.73,83.50,28.03,84.42,32.84,77.83,84.18,80.91,82.28,46.22,82.57,78.76,78.37,84.96,28.47,84.96,46.22,84.42,32.06,85.16,79.93,81.98,82.03
82.08,91.55,81.98,83.50,84.13,88.13,84.86,89.16,81.88,32.45,82.42,80.76,81.01,84.72,43.24,82.57,26.27,85.25,28.61,86.23,33.52,79.49,85.94,82.62,84.03,47.19,84.28,80.42,80.03,86.72,29.08,86.72,47.19,86.23,32.74,86.96,81.64,83.74,83.79
82.03,91.50,81.93,83.45,84.13,88.09,84.81,89.11,81.84,32.42,82.37,80.71,80.96,84.67,43.21,82.52,26.25,85.21,28.61,86.18,33.52,79.44,85.89,82.57,83.98,47.17,84.23,80.37,79.98,86.67,29.08,86.67,47.17,86.18,32.74,86.91,81.59,83.69,83.74
75.49,84.23,75.39,76.81,77.39,81.05,78.03,82.03,75.34,29.83,75.78,74.27,74.51,77.93,39.77,75.98,24.16,78.42,26.32,79.30,30.83,73.14,79.05,76.03,77.29,43.41,77.54,73.97,73.58,79.79,26.76,79.79,43.41,79.30,30.13,79.98,75.10,77.00,77.05
82.71,92.29,82.62,84.18,84.81,88.82,85.50,89.89,82.52,32.69,83.06,81.35,81.64,85.35,43.55,83.20,26.46,85.94,28.83,86.91,33.79,80.13,86.62,83.25,84.67,47.56,84.96,81.05,80.62,87.40,29.30,87.40,47.56,86.91,33.01,87.65,82.28,84.38,84.42
79.79,89.01,79.69,81.15,81.79,85.64,82.47,86.67,79.59,31.54,80.08,78.47,78.76,82.32,42.02,80.27,25.54,82.86,27.83,83.84,32.59,77.29,83.54,80.32,81.69,45.87,81.93,78.17,77.78,84.33,28.27,84.33,45.87,83.84,31.84,84.52,79.35,81.40,81.45
80.08,89.36,79.98,81.49,82.13,85.99,82.76,87.01,79.88,31.67,80.42,78.76,79.05,82.67,42.19,80.57,25.63,83.20,27.93,84.13,32.71,77.59,83.84,80.62,81.98,46.04,82.23,78.47,78.08,84.62,28.37,84.62,46.04,84.13,31.96,84.86,79.64,81.69,81.74
81.49,90.92,81.40,82.91,83.54,87.50,84.23,88.53,81.30,32.20,81.79,80.18,80.42,84.08,42.92,81.98,26.07,84.62,28.42,85.60,33.28,78.91,85.35,82.03,83.40,46.85,83.69,79.83,79.44,86.08,28.88,86.08,46.85,85.60,32.50,86.33,81.01,83.15,83.15
81.64,91.11,81.54,83.06,83.74,87.65,84.42,88.72,81.49,32.28,81.98,80.32,80.62,84.28,42.99,82.18,26.12,84.81,28.47,85.79,33.35,79.10,85.50,82.23,83.59,46.95,83.84,79.98,79.59,86.28,28.93,86.28,46.95,85.79,32.57,86.52,81.20,83.30,83.35
81.01,90.38,80.91,82.42,83.06,86.96,83.74,88.04,80.86,32.03,81.35,79.69,79.98,83.59,42.68,81.54,25.93,84.18,28.25,85.11,33.11,78.47,84.86,81.54,82.91,46.58,83.20,79.39,78.96,85.60,28.71,85.60,46.58,85.11,32.32,85.84,80.57,82.67,82.71
60.25,67.24,60.21,61.28,61.77,64.70,62.30,65.48,60.11,23.82,60.50,59.28,59.47,62.16,31.74,60.64,19.29,62.60,21.01,63.28,24.61,58.35,63.09,60.64,61.67,34.64,61.87,59.03,58.74,63.67,21.35,63.67,34.64,63.28,24.04,63.82,59.91,61.47,61.52
Table: Table_2
58.50,51.86,51.86,60.01,60.01,73.88,73.88
54.49,36.99,44.38,42.46,44.48,79.74,73.54
54.83,37.26,44.70,42.75,44.80,80.32,74.07
56.05,38.06,45.68,43.70,45.78,82.08,75.68
55.91,37.94,45.53,43.55,45.63,81.84,75.44
59.03,40.09,48.12,46.02,48.22,86.43,79.69
