cdi_ca_1956_wk_prov_dbs_Part50_confidences.csv,79.05,91.21,80.13,83.94,87.16,88.82,56.15,88.62,83.89,37.99,83.64,80.08,27.08,83.79,46.85,81.35,21.68,80.32,46.85,82.81,64.11,47.02,85.01,39.40,84.23,46.85,83.45,35.01,84.33,76.22,79.00,80.66,38.53,79.39,57.08,83.98,51.32,76.66,82.37,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part50_tables.csv,7,Influenza, epidemic,105,96,90,"10,838","38,193","10,002",,,,50,50,-,55,45,60,,,,-,,-,-,-,2,-,1,1,-,-,-,,,,,,,7,,,,
cdi_ca_1956_wk_prov_dbs_Part51_confidences.csv,79.05,87.11,77.25,74.27,80.03,85.89,37.48,86.18,78.56,42.11,79.00,77.34,23.97,81.25,45.68,80.86,45.68,81.98,19.80,83.30,75.88,54.35,84.67,73.58,83.45,45.68,84.18,73.10,82.76,57.37,82.28,82.86,69.97,81.40,66.31,85.06,83.40,81.74,82.86,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part51_tables.csv,7,Influenza, epidemic,28,121,48,"10,882","38,244","10,093",:,...,...,22,50,-,5,71,13,....,...,....,-,-,-,-,-,-,1,-,1,-,-,-,P.A,R.S.,...,-,-,-,7,,,,
cdi_ca_1956_wk_prov_dbs_Part52_confidences.csv,74.22,83.64,71.73,62.55,74.76,79.44,46.97,83.11,74.17,31.25,77.78,74.32,23.57,78.17,21.08,79.15,19.19,74.90,33.33,79.88,64.60,52.73,77.64,61.57,74.90,43.80,76.90,32.18,72.12,35.35,73.05,75.44,70.17,74.37,43.80,77.44,72.02,73.29,76.81,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part52_tables.csv,7,Influenza, epidemic,116,106,87,"11,086","38,438","10,110",,,,57,22,-,55,82,6.9,,,1,-,-,-,1,1,4,3,1,-,-,-,-,,,,-,-,-,7,,,,
cdi_ca_1956_wk_prov_dbs_Part5_confidences.csv,69.63,39.55,74.22,71.14,77.25,80.66,27.64,78.66,75.00,28.03,77.15,22.29,76.61,74.12,31.79,77.10,48.58,75.10,17.24,78.22,76.56,56.01,80.52,54.25,77.98,42.70,78.96,47.19,75.54,72.46,65.38,76.90,30.00,72.17,68.99,80.13,64.70,68.65,77.15,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part5_tables.csv,7,Influenza, epidemic,115,482,161,"1,017","6,930",777,..,,9.A,6,85,..,104,73,65,-,-,1,-,6,-,1,2,14,2,2,3,-,-,5,..A,P...,9.A,2,314,14,7,,,,,
cdi_ca_1956_wk_prov_dbs_Part6_confidences.csv,80.22,88.77,82.23,74.32,85.21,87.50,29.20,85.16,80.18,22.81,85.01,53.71,83.20,85.11,42.21,82.81,21.98,84.52,22.58,85.01,83.94,59.72,86.96,52.49,86.67,46.00,86.47,31.54,83.50,81.84,77.44,85.01,79.64,83.30,40.80,85.79,73.88,81.49,83.94,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part6_tables.csv,7,Influenza, epidemic,93,130,99,"1,125","7,029",938,...,...,..P.,26,6,9..9,52,104,48,-,-,1,-,-,-,5,16,10,9,2,2,-,-,-,,...,A.O.,1,2,23,7,,,,,
cdi_ca_1956_wk_prov_dbs_Part7_confidences.csv,84.03,90.82,82.81,85.25,88.72,89.89,84.96,89.36,83.69,37.28,85.50,77.25,82.13,85.50,28.71,83.84,20.98,84.81,19.98,84.03,85.16,25.61,87.11,40.99,84.81,32.64,87.89,46.61,78.81,75.78,75.88,85.50,29.74,86.38,77.00,87.30,82.42,79.98,84.03,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part7_tables.csv,7,Influenza, epidemic,205,97,324,"1,334","7,370","1,244",...,...,...,86,26,...,83,56,67,-,-,3,-,-,-,4,5,4,2,9,2,-,-,-,,:,:,30,1,24,7,,,,
cdi_ca_1956_wk_prov_dbs_Part8_confidences.csv,57.23,70.61,64.16,63.53,66.70,70.07,63.67,39.92,66.65,36.69,66.46,56.74,68.26,64.55,51.76,63.28,26.88,67.53,36.69,67.82,25.34,67.82,36.91,42.19,65.92,29.35,64.70,36.69,63.77,59.72,58.64,67.92,61.23,66.11,36.69,62.84,43.21,66.65,60.60,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part8_tables.csv,7,Influenza, epidemic,104,205,327,"1,438","9,526","1,568",....,....,,49,86,T.R,32,83,196,1,-,-,-,-,-,21,4,5,1,2,2,-,-,2,...,,...,-,30,42,7,,,,
cdi_ca_1956_wk_prov_dbs_Part9_confidences.csv,77.64,83.35,78.56,74.56,80.52,82.28,46.17,81.74,76.17,66.11,79.88,35.18,79.79,77.93,27.95,79.10,22.09,79.00,42.90,79.05,73.24,22.81,80.37,20.45,77.34,42.90,75.29,42.90,74.76,67.63,72.07,77.10,66.75,71.39,42.90,77.39,43.48,76.71,77.20,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part9_tables.csv,7,Influenza, epidemic,"1,093",129,648,"2,556","13,453","1,895",A.P.,,,32,49,...,72,32,211,-,1,2,-,-,-,27,46,110,2,1,4,-,-,-,...,...,,960,-,73,7,,,
padded_cdi_ca_1956_wk_prov_dbs_Part10_confidences.csv,84.67,42.92,85.94,81.88,88.23,91.02,32.37,91.11,87.74,72.46,87.01,84.47,24.43,85.11,19.97,85.94,20.72,88.48,20.78,88.09,81.64,77.05,88.62,58.59,86.33,20.56,85.55,36.04,85.25,76.76,26.68,88.09,52.39,84.08,47.14,86.28,85.11,82.28,85.60,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part10_tables.csv,7,Influenza, epidemic,167,"1,093",477,"2,723","14,299","2,543",...,...,...,27,32,...,46,72,191,-,-,1,-,-,-,74,27,66,2,2,4,8,-,3,,R.P.,....,10,960,61,7,,,
padded_cdi_ca_1956_wk_prov_dbs_Part11_confidences.csv,75.24,82.52,73.63,69.09,75.88,79.88,39.82,80.96,70.61,26.37,74.61,64.11,76.27,69.68,34.84,73.34,22.35,71.29,18.60,75.44,59.86,50.59,77.05,45.58,73.63,43.38,67.97,66.99,75.20,65.87,68.46,80.22,74.12,69.97,58.25,80.76,78.22,77.88,78.61,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part11_tables.csv,7,Influenza, epidemic,"2,230",167,284,"4,953","18,776","3,020",....,...,R.P.,65,27,....,63,46,107,-,-,1,-,-,-,26,74,24,1,2,1,I,B,-,,,,2075,10,200,7,,,
padded_cdi_ca_1956_wk_prov_dbs_Part12_confidences.csv,75.59,56.20,81.10,68.21,82.67,85.50,80.71,85.01,77.49,44.82,82.86,70.85,81.74,82.23,36.77,80.37,24.56,80.91,17.94,83.11,77.54,44.12,84.13,74.22,82.03,44.82,82.03,29.52,81.20,71.04,77.10,81.20,34.42,72.66,72.02,80.96,79.64,76.42,78.22,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part12_tables.csv,7,Influenza, epidemic,64,"2,230",651,"5,032","23,435","3,304",P...,9.9,R.P.,...,65,,46,63,84,-,-,1,-,-,-,11,26,22,4,1,9,-,-,1,....,a.e.,9.9,3,2075,12,7,,,
padded_cdi_ca_1956_wk_prov_dbs_Part13_confidences.csv,78.47,88.57,80.42,78.17,84.96,86.72,19.80,85.25,76.42,48.66,79.00,73.73,37.28,78.22,33.54,70.75,46.31,81.93,27.93,82.03,75.29,53.32,84.72,33.03,81.98,46.31,74.27,27.91,80.81,49.22,73.54,83.84,79.83,77.25,34.33,86.18,83.50,81.15,81.25,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part13_tables.csv,7,Influenza, epidemic,372,126,672,"5,466","27,575","3,955",....,...,...,86,62,...,36,46,83,-,-,1,-,-,-,3,11,12,-,4,6,-,-,-,....,R.A,,247,3,7,7,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part14_confidences.csv,48.54,76.61,69.92,62.26,72.12,74.76,40.19,75.63,66.70,29.32,73.05,64.40,69.78,69.68,19.02,69.68,22.52,69.09,19.21,71.78,65.87,38.62,73.88,52.88,63.04,40.19,72.80,61.38,73.10,64.65,64.21,74.07,49.44,72.12,39.40,72.95,71.68,66.36,71.58,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part14_tables.csv,7,Influenza, epidemic,170,399,301,"5,663","28,609","4,704",P...,,,80,86,.A,31,63,47,-,-,1,-,-,-,28,3,7,-,-,14,-,-,-,..A.,a.e.,,31,247,68,7,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part15_confidences.csv,80.57,88.57,81.79,79.10,85.30,87.55,69.38,86.96,78.47,35.35,79.93,75.34,75.93,79.39,36.79,82.03,18.64,81.25,18.38,82.76,79.74,80.22,85.16,20.54,85.16,45.70,83.25,35.01,81.54,64.60,76.32,83.89,75.54,81.40,45.70,83.59,79.64,79.74,83.30,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part15_tables.csv,7,Influenza, epidemic,280,171,151,"5,994","30,556","5,224",:,,,49,80,...,40,31,48,-,1,1,-,-,-,7,28,11,3,-,4,-,-,-,...,,,181,31,31,7,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part16_confidences.csv,71.88,77.88,74.07,71.04,75.93,75.73,50.20,76.51,72.17,44.92,71.73,73.24,34.84,72.85,33.54,73.05,39.97,74.56,25.00,73.44,69.73,40.04,73.05,36.77,73.14,18.59,74.51,58.06,71.14,52.59,71.68,67.53,54.64,70.17,55.13,73.97,70.70,69.38,71.68,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part16_tables.csv,7,Influenza, epidemic,315,283,78,"6,267","31,947","6,013",A..,...,a.e.,165,49,....,25,40,33,-,-,1,-,-,-,12,10,12,1,3,7,-,-,-,...,...,P...,112,181,4,7,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part17_confidences.csv,73.19,87.70,77.20,64.65,83.98,86.57,74.51,83.35,82.23,45.43,80.91,54.64,85.64,79.88,33.96,80.52,35.89,83.84,20.96,84.42,33.52,55.18,84.72,45.43,81.88,25.63,77.98,24.10,77.54,68.70,68.46,83.30,77.25,82.37,45.43,83.84,80.52,82.86,81.45,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part17_tables.csv,7,Influenza, epidemic,142,315,335,"6,409","33,338","6,598",,,,32,165,,96,25,249,-,-,-,-,-,-,2,12,.5 5,6,1,4,-,-,-,,A.P.,,6,112,20,7,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part18_confidences.csv,80.86,88.23,85.06,79.10,86.08,86.67,69.34,88.04,83.74,46.09,83.15,76.90,83.74,81.59,22.00,82.03,66.31,82.13,19.19,81.69,76.90,78.22,86.57,71.78,79.74,25.37,82.76,53.42,83.84,77.05,50.78,85.16,79.79,83.50,18.79,86.04,84.13,83.20,82.76,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,7,Influenza, epidemic,161,142,368,,"34,346","7,500",,:.,...,59,32,...,79,96,67,2,-,2,-,-,-,2,2,2,6,6,10,-,-,-,...,,...,13,6,21,7,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part19_confidences.csv,70.95,81.54,76.90,76.61,78.81,79.64,71.29,80.96,77.69,73.24,78.12,74.76,75.05,78.61,54.15,76.51,41.85,75.98,59.23,78.47,56.84,72.66,79.30,71.04,76.71,41.85,78.96,41.85,74.80,69.78,40.45,74.32,53.86,75.73,24.08,79.44,63.72,74.12,73.05,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part19_tables.csv,7,Influenza, epidemic,184,164,382,"6,758","34,975","7,868",,,,63,59,,114,81,26,-,2,-,-,-,-,1,3,2,5,6,8,-,-,-,,,,1,13,5,7,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part1_confidences.csv,65.14,84.72,76.37,77.20,79.39,81.45,21.14,82.03,71.83,29.03,76.76,68.46,64.65,75.93,29.08,72.75,25.54,69.09,21.81,74.32,52.05,60.06,77.83,44.82,67.48,44.82,75.05,54.74,68.26,66.70,68.80,76.42,68.21,69.58,36.08,78.91,71.78,74.07,76.42,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part1_tables.csv,7,Influenza, epidemic,88,181,87,88,108,32,,,...,34,104,A.O,48,70,69,-,-,1,2,-,-,-,1,4,-,1,-,-,-,-,A.A,,,4,5,I,7,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part20_confidences.csv,73.14,90.09,64.99,79.25,86.52,87.40,84.67,89.65,83.54,35.62,84.81,82.52,81.15,85.60,79.30,82.18,46.26,82.52,55.81,85.45,61.91,59.38,84.57,78.61,80.32,67.24,85.21,79.98,75.49,85.11,41.41,84.18,46.26,83.35,32.96,84.38,80.47,71.63,80.13,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part20_tables.csv,7,Influenza, epidemic,145,184,106,"6,903","35,081","8,250",,...,...,94,63,1.3,28,114,69,-,-,2,-,-,-,-,1,4,7,5,1,15,I,-,R.P.,...,,1,1,3,7,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part21_confidences.csv,81.64,88.09,82.86,79.93,85.06,87.35,67.29,86.96,80.18,46.75,82.57,81.49,73.83,83.84,40.67,82.67,23.49,81.64,64.06,85.94,81.05,50.68,84.57,65.23,82.03,45.34,84.72,68.99,81.35,72.22,79.69,78.47,73.83,81.05,36.33,82.13,83.64,80.42,80.71,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part21_tables.csv,7,Influenza, epidemic,161,154,135,"7,078","35,539","8,476",P...,...,R.P.,76,94,...,79,36,55,-,-,1,-,-,-,3,1,4,1,7,2,-,15,-,...,P...,....,2,1,5,7,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part22_confidences.csv,41.48,82.08,73.34,71.24,75.83,78.61,31.40,79.05,74.66,41.06,73.54,60.40,65.77,70.26,21.53,72.71,24.61,68.85,20.70,72.12,66.85,41.14,75.20,42.31,66.36,42.99,67.63,49.24,69.92,62.79,72.51,73.34,64.60,70.95,61.18,74.17,72.27,73.44,75.59,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part22_tables.csv,7,Influenza, epidemic,169,161,45,"7,247","35,614","8,611",,,a.e.,89,76,S.A,66,79,26,-,-,1,-,-,-,-,3,2,10,1,2,-,-,-,A.P.,,.......,4,2,3,7,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part23_confidences.csv,58.59,77.93,73.44,71.39,75.05,76.61,67.92,78.03,70.41,29.00,74.41,66.75,74.51,70.65,41.19,73.05,42.85,75.39,40.41,74.95,68.75,58.40,75.39,64.99,73.39,23.72,73.10,24.94,74.02,66.31,65.82,74.46,72.31,74.66,40.41,75.59,74.56,71.92,73.39,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part23_tables.csv,7,Influenza, epidemic,182,175,68,"7,437","35,825","8,653",:.,,...,129,89,,49,66,52,-,-,-,-,-,-,1,6,3,3,10,2,-,-,-,...,....,...,-,4,-,7,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part24_confidences.csv,71.00,77.78,68.85,64.70,71.92,74.61,44.73,74.80,69.97,26.83,67.68,67.19,65.38,70.61,22.75,69.09,40.14,70.80,40.14,69.73,47.19,44.46,71.24,30.30,67.77,40.14,67.43,58.69,68.31,25.29,47.34,73.19,69.68,68.12,53.81,72.85,72.85,73.39,72.61,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part24_tables.csv,7,Influenza, epidemic,158,182,53,"7,595","35,914","8,721",A.O.,,,88,129,...,65,49,42,1,-,-,-,-,-,3,1,3,1,3,-,-,-,-,A.A.,,,-,-,: 2,7,FILLER,,,
padded_cdi_ca_1956_wk_prov_dbs_Part25_confidences.csv,70.85,85.84,79.69,51.22,84.03,84.91,24.73,84.52,79.25,71.34,82.37,74.61,73.93,84.57,33.13,82.62,20.26,78.03,19.03,82.42,76.37,77.83,82.37,44.92,77.29,45.02,75.34,70.95,80.66,64.06,41.06,81.79,66.55,78.96,45.02,81.84,77.49,75.73,77.34,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part25_tables.csv,7,Influenza, epidemic,168,160,42,"7,769","35,988","8,774",,,,140,88,....,26,67,31,-,1,1,-,-,-,1,3,1,1,1,1,-,-,-,....,....,,-,-,-,7,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part26_confidences.csv,80.47,86.57,79.54,79.25,81.98,85.21,59.86,83.25,78.37,45.09,81.49,80.37,45.00,80.71,20.18,83.01,20.20,83.45,45.09,83.50,75.15,77.83,84.13,43.95,81.20,33.54,82.62,26.17,81.01,76.07,34.72,84.62,78.96,83.69,51.22,84.42,80.66,81.25,83.54,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part26_tables.csv,7,Influenza, epidemic,133,168,35,"7,902","36,025","8,814",:.,..,...,97,140,..R,35,26,21,-,-,-,-,-,-,-,1,-,1,1,1,-,-,-,,,,I,=,3,7,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part27_confidences.csv,34.81,64.89,76.46,73.83,77.98,79.74,35.86,81.69,76.07,53.52,80.52,74.27,67.09,79.15,40.36,79.64,43.24,77.15,20.76,79.74,74.41,71.29,80.03,61.08,79.93,43.24,79.39,63.92,80.32,65.72,57.76,78.52,57.62,75.00,26.59,79.49,74.90,73.73,75.34,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,7,Influenza, epidemic,489,698,793,"38,511","41,140","44,369",3,2,3,23,19,8,19,18,10,....,..A,2,97,141,160,281,452,242,22,14,30,:,:,10,18,25,62,26,27,115,8,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part28_confidences.csv,69.92,55.71,77.20,78.42,80.18,81.98,33.13,78.22,75.39,19.98,75.20,44.60,77.83,76.22,51.37,77.93,69.92,79.25,25.07,78.08,73.05,66.02,79.49,22.16,75.44,34.47,78.61,43.02,77.59,70.17,75.15,77.20,68.51,76.27,43.02,79.05,72.36,76.07,78.96,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part28_tables.csv,7,Influenza, epidemic,470,495,488,"38,987","41,633","45,958",1,3,1,10,23,2,13,25,34,...,...,1,188,97,116,219,281,166,10,22,18,...,...,16,-,18,68,29,26,91,8,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part29_confidences.csv,73.68,83.74,77.98,70.02,79.44,82.47,62.79,83.89,66.89,62.06,78.56,74.61,68.31,76.56,18.15,79.49,20.92,75.24,44.21,78.12,71.34,53.71,81.84,58.79,78.76,44.21,77.15,37.04,77.34,71.04,72.22,76.03,74.32,74.37,35.11,82.13,79.35,75.73,79.30,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part29_tables.csv,7,Influenza, epidemic,127,148,18,"8,318","36,126","8,918",A.S.,,A.A.,84,126,:,34,22,11,-,-,-,,-,-,9,-,1,-,-,-,,-,-,,,,-,,-,7,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part2_confidences.csv,62.21,85.89,80.86,81.79,82.37,85.99,31.52,83.64,75.10,45.41,82.62,70.46,81.40,75.29,75.05,83.40,54.35,81.59,19.76,82.28,52.20,75.10,73.24,25.93,80.86,33.18,74.41,44.26,80.32,69.53,75.10,84.57,70.65,84.28,28.34,81.64,72.71,79.25,80.47,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,7,Influenza, epidemic,200,89,62,289,614,109,...,...,...,100,34,...,95,48,51,-,-,-,-,2,-,4,1,7,-,-,2,-,-,-,P...,,P...,1,4,-,7,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part30_confidences.csv,72.61,82.96,78.27,57.18,77.59,82.32,36.55,81.93,76.42,30.76,77.25,68.26,70.95,79.20,65.28,77.64,28.59,76.76,58.74,77.93,66.11,49.63,77.15,29.17,72.95,42.97,78.12,37.45,73.24,69.43,71.19,73.54,44.82,76.71,21.83,79.10,78.61,75.49,76.76,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part30_tables.csv,7,Influenza, epidemic,64,127,13,"8,382","36,199","8,943",,...,..,61,84,..,2,34,12,-,-,-,-,-,as,1,9,-,I,-,1,-,-,-,:.,,:.,-,-,-,7,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part31_confidences.csv,43.97,89.26,82.81,79.59,86.87,87.01,33.28,86.82,78.22,47.19,82.23,71.24,26.86,77.73,19.14,81.74,32.98,79.35,27.49,83.25,74.76,49.49,85.16,61.08,79.10,46.83,79.54,60.99,84.57,40.28,75.98,84.23,80.62,83.40,61.43,87.35,82.57,79.98,83.01,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part31_tables.csv,7,Influenza, epidemic,90,64,17,"8,472","36,266","8,956",9.9,...,...,66,61,9.8,21,2,14,-,-,-,-,-,-,2,1,2,1,-,2,-,-,-,....,R.R.,....,-,-,-,7,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part32_confidences.csv,86.33,80.42,67.87,82.28,84.33,83.69,78.66,78.91,37.35,83.54,34.35,82.81,22.29,81.74,21.09,83.20,27.73,81.69,41.21,82.76,76.22,31.96,83.84,44.41,84.47,30.15,82.71,46.07,81.93,44.41,77.83,23.24,83.59,24.74,81.64,81.40,76.03,73.73,,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part32_tables.csv,epidemic,84,92,26,"8,558","36,375","8,958",a.e.,.A,,79,66,,5,23,22,-,-,-,-,-,-,-,2,1,-,1,2,-,-,-,,,,-,-,-,7,FILLER,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part33_confidences.csv,52.34,87.79,85.40,82.62,86.82,87.26,34.45,88.09,79.79,41.65,84.62,72.36,33.67,82.57,50.34,77.00,39.77,79.88,70.02,81.35,54.00,70.46,83.89,75.88,79.88,46.02,83.30,78.22,78.12,27.29,80.91,85.55,23.17,84.33,71.09,86.91,82.76,80.96,82.18,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part33_tables.csv,7,Influenza, epidemic,66,84,25,"8,624","36,449","8,978",,,,33,79,,31,5,20,-,-,-,-,-,-,2,-,5,-,I,1,1,I,-,,,,-,1,I,7,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part34_confidences.csv,78.76,89.26,81.15,77.34,86.13,86.23,81.45,88.18,81.45,65.97,85.64,81.10,76.07,86.04,34.62,85.21,46.19,85.35,33.11,85.35,69.14,81.88,87.30,53.56,83.79,46.19,85.84,79.93,85.60,71.19,82.37,85.06,67.29,82.67,33.20,85.25,83.69,83.30,82.57,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part34_tables.csv,7,Influenza, epidemic,43,66,25,"8,667","36,562","9,003",...,,,9,33,*.A,31,31,16,-,-,-,-,-,-,-,2,3,2,-,2,-,-,-,,,,1,-,-,7,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part35_confidences.csv,75.10,85.30,80.76,70.85,82.52,82.76,39.26,83.94,78.12,53.56,76.86,67.24,79.10,79.20,19.01,78.86,43.87,79.39,19.45,81.15,73.58,64.75,81.20,38.01,71.53,43.87,76.51,46.02,78.37,70.90,76.51,80.52,75.63,78.08,39.36,80.57,80.71,78.66,77.88,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part35_tables.csv,7,Influenza, epidemic,126,55,59,"8,805","36,652","9,049",R.P.,...,R.,,39,9,9..9,86,43,28,-,-,-,-,-,-,-,-,-,1,2,1,-,-,-,A.R.,...,A.A,-,1,-,7,,,
padded_cdi_ca_1956_wk_prov_dbs_Part36_confidences.csv,39.50,83.94,77.34,75.54,80.03,81.59,52.98,82.28,73.54,53.37,78.91,74.22,63.28,81.15,56.93,77.05,40.80,74.95,39.11,79.98,67.97,69.97,81.30,28.00,75.44,43.70,77.69,35.45,77.83,56.05,69.68,74.27,27.17,72.85,37.01,79.79,75.05,75.15,76.71,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part36_tables.csv,7,Influenza, epidemic,55,127,17,"8,864","36,735","9,135",A.B.,,a.a,48,39,,3,86,13,-,-,-,-,-,-,4,1,4,-,1,1,-,1,-,A.A,...,,-,I,1,7,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part37_confidences.csv,77.88,84.72,78.47,76.03,81.20,84.08,32.86,83.45,77.88,32.86,78.08,78.08,76.17,79.35,28.34,78.56,18.24,74.95,20.73,80.32,55.91,70.90,81.01,35.96,66.60,43.95,80.96,27.20,76.86,69.78,78.12,79.74,78.76,79.15,52.34,80.91,78.96,76.71,78.22,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part37_tables.csv,7,Influenza, epidemic,52,114,34,"8,975","36,812","9,169",A.O.,,,25,48,...,22,62,30,-,-,-,-,-,-,3,4,1,2,-,3,-,-,1,R.R,....,..R,-,-,1,7,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part38_confidences.csv,77.54,86.52,77.44,78.91,79.49,83.25,80.13,84.23,77.34,30.64,77.83,76.27,76.51,80.03,40.84,78.03,24.82,80.52,27.03,81.45,31.67,75.10,81.20,78.08,79.35,44.58,79.64,75.98,75.59,81.93,27.47,81.93,44.58,81.45,30.93,82.13,77.10,79.10,79.15,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part38_tables.csv,7,Influenza, epidemic,147,54,39,"9,124","36,892","9,203",**,...,...,87,25,9..0,55,24,29,-,-,-,-,-,-,5,3,-,-,2,-,-,-,-,...,a.e.,...,-,-,-,7,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part39_confidences.csv,74.32,84.96,78.86,81.10,81.01,82.23,22.28,83.54,77.10,53.42,80.22,72.90,51.71,80.32,68.41,78.86,43.99,76.07,45.97,80.37,35.84,70.41,81.59,58.30,77.69,43.99,80.22,76.42,82.42,76.03,44.51,82.57,79.59,80.32,56.30,83.89,79.88,78.17,78.17,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part39_tables.csv,7,Influenza, epidemic,124,153,43,"9,254","36,953","9,214",,...,...,38,87,..,81,61,32,-,-,-,-,-,-,3,5,2,2,-,1,-,-,-,9.8,....,9.8,-,-,1,7,FILLER,FILLER,,
padded_cdi_ca_1956_wk_prov_dbs_Part3_confidences.csv,78.71,89.11,83.74,82.62,87.01,88.13,63.92,88.67,81.84,70.26,84.38,74.46,80.08,83.79,76.56,82.03,24.55,81.40,35.67,85.16,71.14,78.32,84.18,43.80,80.42,46.24,83.84,75.73,83.54,75.20,31.08,86.08,80.03,80.37,21.62,86.62,79.30,81.54,82.37,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part3_tables.csv,7,Influenza, epidemic,39,200,88,328,"1,402",158,2,:,...,26,100,...,-,95,55,1,-,2,-,-,-,-,4,4,3,-,1,-,-,-,..,:,..,8,1,1,7,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part40_confidences.csv,73.24,86.96,81.74,80.57,83.45,85.84,49.85,85.01,80.03,54.35,78.03,77.20,77.64,80.76,75.20,83.79,18.88,83.01,73.68,82.18,71.97,72.17,81.40,79.49,81.88,44.75,83.11,28.08,82.71,78.27,43.36,84.72,27.47,83.06,44.75,84.28,83.11,79.15,79.69,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part40_tables.csv,7,Influenza, epidemic,130,149,55,"9,409","37,044","9,296",...,...,...,38,38,-,89,106,47,...,..,...,-,-,-,-,3,3,-,2,1,-,-,-,R.P.,...,a.a.,3,E -,E 1,7,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part41_confidences.csv,67.68,85.35,76.03,79.20,79.30,82.47,22.80,84.13,76.17,25.39,73.29,72.17,43.80,77.29,30.18,76.37,43.90,76.03,28.39,77.69,27.39,68.12,78.12,32.74,70.46,43.90,75.49,35.52,77.98,65.23,70.12,76.17,63.13,74.80,43.73,79.83,76.81,76.51,77.73,,,,,,,,
