cdi_ca_1956_wk_prov_dbs_Part20_confidences.csv,76.03,93.60,67.53,82.32,89.89,90.82,87.99,93.12,86.82,37.01,88.13,85.74,84.33,88.92,82.37,85.40,48.07,85.74,57.96,88.77,64.31,61.67,87.89,81.69,83.45,69.87,88.53,83.11,78.47,88.43,43.02,87.45,48.07,86.62,34.25,87.65,83.59,74.41,83.30,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part20_tables.csv,14,Rubella,"3,407","1,921",424,"38,201","12,992","6,401",-,1,-,,,,8,22,6,,,,859,772,24,2077,555,205,8,7,I,,2,10,-,16,45,455,546,44,14,,,
cdi_ca_1956_wk_prov_dbs_Part21_confidences.csv,84.77,91.46,86.04,82.96,88.28,90.67,69.87,90.28,83.25,48.54,85.74,84.62,76.66,87.06,42.21,85.84,24.39,84.77,66.50,89.21,84.18,52.64,87.79,67.72,85.16,47.07,87.94,71.63,84.42,74.95,82.76,81.45,76.61,84.18,37.72,85.25,86.82,83.50,83.79,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part21_tables.csv,14,Rubella,"1,769","3,422",372,"39,985","13,802","6,850",-,-,-,,A.P.,,12,9,2,...,,a.e.,609,859,29,670,2077,150,1,8,-,,...R.,13,28,14,37,449,455,58,14,,,
cdi_ca_1956_wk_prov_dbs_Part22_confidences.csv,74.61,89.11,79.64,77.34,82.32,85.35,34.11,85.84,81.05,44.58,79.83,65.58,71.39,76.32,23.39,78.96,26.71,74.76,22.47,78.32,72.56,44.68,81.64,45.95,72.07,46.68,73.44,53.47,75.88,68.21,78.71,79.64,70.17,77.05,66.41,80.57,78.47,79.74,82.03,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part22_tables.csv,14,Rubella,"2,475",1.770,361,"42,460","14,577","7,200",1,-,-,,,,11,13,12,,,,958,609,39,1022,670,203,7,1,-,O.A,A.P.,17,25,28,36,451,449,60,14,,,,
cdi_ca_1956_wk_prov_dbs_Part23_confidences.csv,65.92,71.78,67.63,65.72,69.09,70.56,62.55,71.83,64.84,26.71,68.51,61.47,68.60,65.09,37.94,67.24,39.45,69.43,37.21,68.99,63.28,53.76,69.43,59.86,67.58,21.84,67.33,22.96,68.16,61.04,60.60,68.55,66.60,68.75,37.21,69.63,68.65,66.26,67.58,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part23_tables.csv,14,Rubella,"1,817","2,475",470,"44,278","15,241","7,626",2,1,-,,R.O.,,24,11,12,....,,,546,958,59,698,1022,201,3,7,1,,*.*,9,29,25,26,515,451,34,14,,,
cdi_ca_1956_wk_prov_dbs_Part24_confidences.csv,75.93,83.20,73.63,69.24,76.95,79.79,47.85,80.08,74.85,28.71,72.41,71.88,69.97,75.54,24.34,73.93,42.94,75.73,42.94,74.61,50.49,47.56,76.22,32.42,72.51,42.94,72.12,62.79,73.10,27.05,50.68,78.32,74.56,72.90,57.57,77.98,77.98,78.52,77.73,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part24_tables.csv,14,Rubella,"1,653","1,817",353,"45,931","16,021","8,004",1,2,-,,A.O.,,32,24,7,0.9,,,481,546,15,586,698,202,4,3,-,,a.a.,15,19,29,40,530,515,37,14,,,
cdi_ca_1956_wk_prov_dbs_Part25_confidences.csv,70.12,85.01,78.91,50.73,83.20,84.08,24.49,83.69,78.52,70.65,81.59,73.88,73.19,83.74,32.81,81.79,20.07,77.29,18.85,81.64,75.63,77.05,81.59,44.48,76.51,44.58,74.61,70.26,79.88,63.43,40.67,80.96,65.92,78.17,44.58,81.01,76.76,75.00,76.56,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part25_tables.csv,14,Rubella,968,"1,653",205,"46,899","16,549","8,357",1,1,-,,:,,38,32,5,...,...,,152,481,12,497,586,62,1,4,-,,:,8,19,19,32,260,530,31,14,,,,
cdi_ca_1956_wk_prov_dbs_Part26_confidences.csv,82.57,88.82,81.59,81.35,84.13,87.40,61.38,85.40,80.42,46.26,83.64,82.47,46.17,82.81,20.70,85.16,20.73,85.60,46.26,85.64,77.10,79.88,86.33,45.09,83.30,34.42,84.77,26.86,83.15,78.08,35.62,55.27,81.01,53.61,52.54,86.62,82.76,83.35,85.69,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part26_tables.csv,14,Rubella,566,974,172,"47,524","16,777","8,474",-,1,-,R.P.,....,,12,38,8,A.A,,,70,152,12,208,497,57,2,1,-,,A.P.,- 2,19,19,10,255,266,34,14,,,,,
cdi_ca_1956_wk_prov_dbs_Part27_confidences.csv,66.75,78.52,71.73,69.29,73.14,74.76,33.64,76.61,71.34,50.20,75.54,69.68,62.94,74.27,37.87,74.71,40.55,72.36,19.47,74.76,69.78,66.85,75.05,57.32,74.95,40.55,74.46,59.96,75.34,61.62,54.15,73.68,54.05,70.31,24.93,74.56,70.26,69.14,38.99,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,14,Rubella 5,131,172,127,"8,175","5,844","8,963",-,1,3,8,21,4,39,66,7,-,-,2,9,6,26,57,58,23,1,1,8,2,1,11,11,4,14,4,14,22,15,,,,,
cdi_ca_1956_wk_prov_dbs_Part28_confidences.csv,75.20,90.23,83.06,84.38,86.23,88.18,35.62,84.13,81.10,21.50,80.86,47.97,83.74,81.93,55.27,83.79,75.20,85.21,26.98,83.98,78.56,71.00,85.50,23.83,81.15,37.06,84.52,46.26,83.45,75.44,80.81,83.06,73.68,81.98,46.26,85.01,77.83,81.84,84.96,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part28_tables.csv,14,Rubella,105,132,103,"8,281","5,949","9,057",1,-,5,10,8,8,22,40,2,1,-,1,17,9,20,20,57,26,1,1,3,24,2,6,I,11,8,9,4,16,15,,,,,
cdi_ca_1956_wk_prov_dbs_Part29_confidences.csv,76.37,86.72,80.76,72.56,82.28,85.45,65.04,86.91,69.29,64.26,81.35,77.29,70.75,79.30,18.81,82.32,21.67,77.98,45.80,80.91,73.88,55.66,84.77,60.89,81.59,45.80,79.93,38.35,80.13,73.58,74.80,78.76,76.95,77.00,36.35,85.06,82.23,78.47,82.13,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part29_tables.csv,14,Rubella,251,242,58,"48,333","17,122","8,796",-,1,-,,A.9.,,8,6,1,,,....,111,91,5,49,52,30,-,-,-,....,1,3,16,11,11,67,80,9,14,,,,,
cdi_ca_1956_wk_prov_dbs_Part2_confidences.csv,55.27,76.27,71.83,72.61,73.19,76.37,27.98,74.27,66.70,40.33,73.39,62.60,72.31,66.89,66.65,74.07,48.24,72.46,17.55,73.05,46.36,66.70,65.09,23.02,71.83,29.47,66.11,39.31,71.34,61.77,66.70,75.10,62.74,74.85,25.17,72.51,64.55,70.36,71.48,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,14,Rubella,"1,213",460,186,"1,673",345,345,6,2,-,-,-,-,61,42,9,-,-,-,899,310,8,139,70,104,3,-,1,-,-,5,13,8,27,92,28,20,14,,,,,,
cdi_ca_1956_wk_prov_dbs_Part30_confidences.csv,74.46,85.06,80.27,58.64,79.59,84.42,37.48,84.03,78.37,31.54,79.25,70.02,72.75,81.25,66.94,79.59,29.32,78.71,60.25,79.93,67.77,50.93,79.15,29.91,74.80,44.07,80.13,38.40,75.10,71.24,73.05,75.39,45.97,78.66,22.38,81.10,80.66,77.44,78.71,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part30_tables.csv,14,Rubella,160,251,40,"48,493","17,211","8,854",-,-,-,...,...,P.P.,10,8,2,...,...,...,36,111,5,60,49,9,-,-,1,:.,:,1,8,16,15,46,67,7,14,,,,,
cdi_ca_1956_wk_prov_dbs_Part31_confidences.csv,70.51,89.75,83.25,80.03,87.35,87.45,33.45,87.26,78.66,47.44,82.67,71.63,27.00,78.12,19.24,82.13,33.15,79.74,27.64,83.69,75.15,49.73,85.60,61.43,79.54,47.07,79.93,61.33,85.01,40.50,76.37,84.67,81.05,83.84,61.72,87.79,83.01,80.42,83.45,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part31_tables.csv,14,Rubella,283,160,53,"48,776","17,252","8,894",5,-,-,a.a,...,,2,10,-,,a.e,,181,36,4,43,60,13,2,-,-,,a.e.,1,14,8,9,36,46,7,14,,,,,
cdi_ca_1956_wk_prov_dbs_Part33_confidences.csv,72.75,83.59,81.30,78.66,82.67,83.06,32.81,83.89,75.98,39.65,80.57,68.90,32.06,78.61,47.92,73.29,37.87,76.07,66.70,77.44,51.46,67.09,79.88,72.22,76.03,43.82,79.35,74.51,74.37,26.00,77.05,81.49,22.06,80.27,67.72,82.76,78.81,77.10,78.22,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part33_tables.csv,14,Rubella,88,94,67,"48,958","17,353","8,937",-,-,-,,,,-,2,-,,,,18,41,3,23,25,9,1,-,-,1,,,13,12,10,32,14,9,14,,,,,
cdi_ca_1956_wk_prov_dbs_Part34_confidences.csv,71.68,81.25,73.88,70.41,78.37,78.52,74.17,80.27,74.12,60.01,77.98,73.83,69.24,78.27,31.52,77.54,42.04,77.69,30.13,77.69,62.94,74.51,79.44,48.73,76.22,42.04,78.12,72.75,77.93,64.79,74.95,77.44,61.28,75.24,30.22,77.59,76.17,75.83,75.15,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part34_tables.csv,14,Rubella,71,88,28,"49,029","17,377","9,005",1,-,-,,:,:,-,-,2,:.,:.,:.,25,18,4,25,23,7,-,1,-,1,1,:.,6,13,8,13,32,7,14,,,,,
cdi_ca_1956_wk_prov_dbs_Part35_confidences.csv,80.52,91.46,86.62,75.98,88.48,88.77,42.11,89.99,83.79,57.42,82.42,72.07,84.81,84.91,20.39,84.57,47.05,85.16,20.86,87.01,78.91,69.43,87.06,40.75,76.71,47.05,82.03,49.34,84.03,76.03,82.03,86.33,81.10,83.69,42.19,86.38,86.57,84.38,83.54,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part35_tables.csv,14,Rubella,103,73,37,"49,134","17,409","9,035",1,1,-,:.,:.,:,3,2,1,:.,:.,:,1,25,5,74,25,12,4,-,-,:.,1,1,8,6,7,12,13,9,14,,,,,
cdi_ca_1956_wk_prov_dbs_Part36_confidences.csv,78.12,88.77,81.79,79.88,84.62,86.28,56.01,87.01,77.78,56.40,83.45,78.47,66.94,85.84,60.21,81.45,43.14,79.25,41.36,84.57,71.88,74.02,85.99,29.61,79.79,46.22,82.13,37.48,82.32,59.33,73.68,78.52,28.74,77.05,39.14,84.38,79.39,79.49,81.15,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part36_tables.csv,14,Rubella,113,103,46,"49,247","17,453","9,072",1,1,-,...,...,,1,3,2,...,...,...,74,1,2,16,74,12,-,4,-,....,,1,9,8,11,12,12,14,14,,,,,
cdi_ca_1956_wk_prov_dbs_Part37_confidences.csv,83.98,91.36,84.57,81.98,87.55,90.67,35.42,89.94,83.98,35.42,84.18,84.18,82.13,85.55,30.57,84.72,19.67,80.81,22.35,86.62,60.30,76.46,87.35,38.77,71.83,47.39,87.26,29.32,82.86,75.24,84.23,85.99,84.91,85.35,56.45,87.26,85.16,82.71,84.38,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part37_tables.csv,14,Rubella,63,113,43,"49,310","17,496","9,118",-,1,-,,,,-,1,-,P...,,A.P.,9,74,6,31,16,13,-,,-,,,3,8,9.,10,15,12,8,14,,,,,
cdi_ca_1956_wk_prov_dbs_Part38_confidences.csv,78.91,88.04,78.81,80.27,80.91,84.72,81.54,85.69,78.71,31.18,79.20,77.59,77.88,81.40,41.55,79.39,25.24,81.93,27.51,82.86,32.23,76.42,82.62,79.44,80.76,45.36,81.01,77.29,76.90,83.35,27.95,83.35,45.36,82.86,31.47,83.59,78.47,80.47,80.52,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part38_tables.csv,14,Rubella,95,92,29,"49,434","17,524","9,160",-,-,-,..,...,...,3,29,1,..,:.,,10,9,1,38,31,8,2,-,-,....,..,1,6,8,5,36,15,9,14,,,,,
cdi_ca_1956_wk_prov_dbs_Part39_confidences.csv,41.58,74.12,68.80,70.75,70.65,58.20,56.98,72.90,48.93,46.58,69.97,61.77,71.24,67.92,71.04,77.05,64.40,63.96,40.11,70.12,67.24,50.20,71.19,51.95,67.77,38.38,69.97,66.70,71.92,66.36,56.01,51.76,69.43,70.07,49.10,73.19,69.68,68.21,68.16,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part39_tables.csv,14,Rubella,71,95,40,"49,505","17,564","9,198",-,-,-,...,...,,1,3,1,....,...,,23,10,7,22,38,15,1,2,-,3,9.8,R.P.,4,6,9,17,36,7,14,,,,,
cdi_ca_1956_wk_prov_dbs_Part3_confidences.csv,61.38,69.48,65.28,64.45,67.87,68.75,49.83,69.14,63.82,54.79,65.77,58.06,62.45,65.33,59.67,63.96,19.14,63.48,27.81,66.41,55.52,61.08,65.62,34.16,62.70,36.06,65.38,59.03,65.14,58.64,24.23,67.14,62.40,62.70,16.86,67.53,61.82,63.57,64.21,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part3_tables.csv,14,Rubella,843,"1,213",206,"2,516",509,509,7,6,-,,T.R,A.O.,-,61,6,P...,9.8,...,534,899,7,233,139,125,1,3,1,,....,7,7,13,20,61,92,34,14,,,,,,
cdi_ca_1956_wk_prov_dbs_Part40_confidences.csv,75.15,89.21,83.84,82.67,85.55,88.04,51.12,87.16,82.08,55.76,80.03,79.20,79.64,82.81,77.15,85.94,19.37,85.11,75.59,84.28,73.83,74.02,83.50,81.54,83.98,45.90,85.25,28.81,84.86,80.27,44.46,86.87,28.17,85.21,45.90,86.43,85.25,81.15,81.69,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part40_tables.csv,14,Rubella,70,71,43,"49,575","17,630","9,232",-,-,-,...,...,...,-,1,-,..,:,...,15,23,3,26,22,13,-,1,-,...,3,1,9,4,5,20,17,14,14,,,,,
cdi_ca_1956_wk_prov_dbs_Part41_confidences.csv,65.67,82.81,73.78,76.86,76.95,80.03,22.13,81.69,73.93,24.65,71.14,70.02,60.94,59.62,29.30,74.12,56.20,73.83,27.56,75.39,51.66,66.11,75.78,52.05,48.63,42.60,73.24,34.47,75.68,63.33,68.07,73.93,61.28,72.61,42.43,77.49,74.56,74.27,75.44,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part41_tables.csv,14,Rubella,109,70,43,"49,684","17,704","9,274",-,-,-,...,...,...,1,-,2,...,..,...,47,15,2,22,26,12,-,-,-,....,9.A,1,13,9,6,26,20,12,14,,,,,
cdi_ca_1956_wk_prov_dbs_Part42_confidences.csv,79.49,89.31,83.25,74.56,84.38,86.87,47.75,88.13,42.72,44.48,82.28,69.68,60.40,83.06,21.95,52.34,23.62,84.28,46.39,84.08,70.95,50.39,87.35,40.11,82.57,46.39,85.40,44.31,81.64,77.64,73.10,82.86,29.88,79.00,47.56,80.76,82.08,80.76,84.81,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part42_tables.csv,14,Rubella,109,109,42,"49,793","17,763","9,317",-,-,-,,,,-,1,1,,9.,,21,47,4,47,22,13,1,-,-,,,1,7,13,6,33,26,10,14,,,,,
cdi_ca_1956_wk_prov_dbs_Part43_confidences.csv,76.37,86.38,78.61,76.46,79.74,84.52,30.57,84.96,77.05,55.76,79.30,77.15,32.03,81.59,18.96,80.76,44.63,79.25,20.62,80.86,58.15,76.12,83.40,37.45,79.49,22.60,81.84,53.32,79.10,76.66,73.68,81.05,52.49,81.74,44.63,80.08,74.85,78.37,81.30,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part43_tables.csv,14,Rubella,155,109,52,"49,948","17,847","9,359",-,487,-,,,,4,7,2,,&,a.e,30,21,3,24,47,14,#:,1,:,a.e.,*.A,1,15,7,9,82,33,12,14,,,,,
cdi_ca_1956_wk_prov_dbs_Part44_confidences.csv,79.59,84.91,79.30,75.44,81.49,83.40,50.00,83.84,76.95,68.26,77.34,77.39,49.00,79.98,42.94,79.93,44.14,80.57,40.77,81.93,43.12,76.95,79.98,20.89,77.39,44.41,80.81,68.70,78.03,69.38,82.91,79.10,18.41,76.90,52.20,79.79,79.10,77.20,82.37,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part44_tables.csv,14,Rubella,237,155,46,"50,185","18,003","9,431",-,-,-,,,,-,4,2,,,a.e,116,30,9,44,24,11,1:,,E,,a.e.,1,27.,15,10,50,82,11,14,,,,,
cdi_ca_1956_wk_prov_dbs_Part45_confidences.csv,76.07,83.84,74.90,68.21,79.00,81.45,54.64,80.86,73.58,40.19,74.90,51.17,78.08,72.66,27.71,73.58,40.70,77.88,18.43,79.64,72.75,38.09,80.27,29.22,77.64,43.51,77.10,43.51,76.27,70.31,72.36,77.59,33.96,78.66,43.51,81.59,76.76,78.03,78.96,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part45_tables.csv,14,Rubella,126,239,75,"50,313","18,164","9,477",-,-,-,...,**,..,-,2,8,,,...,19,116,5,31,44,18,-,-,-,P.R,A.P.,1,31,27,8,45,50,12,14,,,,,
cdi_ca_1956_wk_prov_dbs_Part46_confidences.csv,70.36,84.33,74.76,67.72,77.59,80.81,35.01,81.84,68.02,60.74,76.37,67.82,78.17,70.90,44.65,72.75,26.81,76.03,17.98,77.93,70.41,38.38,79.05,41.80,76.32,44.21,73.78,70.02,78.61,54.64,66.50,79.83,72.66,73.10,36.01,81.20,76.12,78.91,79.25,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part46_tables.csv,14,Rubella,169,131,68,"50,487","18,360","9,552",-,-,-,..R,P...,...,14,5,-,,,P...,29,19,6,32,31,23,-,-,-,a.e,A.A,1,13,31,12,81,45,16,14,,,,,
cdi_ca_1956_wk_prov_dbs_Part47_confidences.csv,51.95,64.36,60.06,57.28,61.13,62.40,49.17,62.84,57.67,33.33,61.28,47.17,61.28,59.42,55.71,59.86,27.83,60.84,33.33,60.60,39.70,58.40,50.59,27.78,60.89,36.25,58.84,15.77,60.30,55.52,58.98,61.82,58.11,61.04,13.39,59.47,34.03,55.32,53.91,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part47_tables.csv,14,Rubella,248,169,107,"50,735","18,571","9,620",-,-,-,...,,V.A,4,14,2,..,...,**,69,29,7,61,32,21,-,-,1,a..,A.R,...,18,13,12,96,81,13,14,,,,,
cdi_ca_1956_wk_prov_dbs_Part48_confidences.csv,76.71,88.43,79.79,77.83,83.06,85.64,72.46,86.47,76.71,40.70,81.74,75.10,47.49,78.42,28.96,81.69,45.87,79.15,19.25,79.79,77.34,38.94,84.03,49.37,82.67,45.87,83.25,71.04,78.37,72.56,74.22,83.01,64.89,77.88,39.01,84.13,84.38,79.00,82.57,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part48_tables.csv,14,Rubella,294,248,132,"51,129","18,823","9,745",-,-,-,...,...,...,3,4,3,...,..,...,113,69,3,33,61,31,-,-,-,:.,:.,7,33,18,10,112,96,10,14,,,,,
cdi_ca_1956_wk_prov_dbs_Part49_confidences.csv,75.54,85.06,78.86,75.68,81.45,82.57,75.88,84.13,77.34,22.40,79.74,73.44,72.61,78.91,65.82,79.35,43.95,79.20,64.99,75.83,68.51,55.91,80.66,77.44,75.63,43.95,79.44,75.00,80.37,34.16,74.66,82.81,39.99,78.37,22.02,83.74,78.12,71.44,76.32,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part49_tables.csv,14,Rubella,251,294,81,"51,380","19,217","9,888",I,-,1,,,A.O.,4,3,-,A.S.,,,74,113,8,16,33,30,-,-,I,.8.8,...,3,80,33,21,77,112,8,14,,,,,
cdi_ca_1956_wk_prov_dbs_Part4_confidences.csv,80.08,88.43,83.11,73.83,86.62,85.89,70.26,87.26,81.10,78.03,84.33,75.54,83.79,85.25,23.71,84.77,20.41,84.52,45.41,85.40,80.32,64.01,84.42,67.09,86.04,21.84,84.28,66.41,81.49,40.45,77.05,77.88,78.17,80.42,51.86,78.81,80.22,79.35,82.28,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part4_tables.csv,14,Rubella,"1,367",884,280,"3,924",789,789,5,7,-,....,...,....,46,41,3,R.P.,...,..,851,534,12,300,233,129,1,1,-,1,*...,7,27,7,24,134,61,55,14,,,,,,
cdi_ca_1956_wk_prov_dbs_Part50_confidences.csv,76.32,88.09,77.34,81.05,84.18,85.74,54.20,85.60,80.96,36.69,80.76,77.29,26.15,80.91,45.24,78.56,20.94,77.59,45.24,79.98,61.91,45.41,82.08,38.06,81.35,45.24,80.57,33.79,81.45,73.58,76.32,77.88,37.21,76.66,55.13,81.10,49.56,74.02,79.54,,,,,,,,
