cdi_ca_1956_wk_prov_dbs_Part31_tables.csv,17,Tuberculosis:4,162,194,211,"5,512","5,715","6,289",10,24,4,1,1,2,-,-,-,13,12,12,51,83,60,19,17,18,26,11,11,1,7,11,13,17,17,28,22,21,17,,,,,
cdi_ca_1956_wk_prov_dbs_Part33_tables.csv,17,Tuberculosis:,132,176,211,"5,821","6,139","6,695",4,10,7,-,2,1,1,1,2,9,13,3,65,48,64,23,26,25,13,25,20,2,22,8,-,-,20,15,29,28,17,,,,,
cdi_ca_1956_wk_prov_dbs_Part34_tables.csv,17,Tuberculosis:4,213,132,186,"6,034","6,332","6,927",6,4,4,1,-,1,-,1,3,7,9,16,58,65,71,56,23,15,40,13,17,11,2,6,18,-,12,16,15,34,17,,,,,
cdi_ca_1956_wk_prov_dbs_Part35_tables.csv,17,Tuberculosis:4,184,213,175,"6,218","6,543","7,110",11,6,1,-,1,1,8,-,1,9,7,10,87,58,68,17,56,11,6,40,12,13,11,6,11,18,17,22,16,21,17,,,,,
cdi_ca_1956_wk_prov_dbs_Part36_tables.csv,17,Tuberculosis:4,166,184,214,"6,380","6,702","7,246",14,11,10,-,-,2,-,8,1,6,9,18,71,87,85,17,17,16,9,6,12,7,13,12,24,11,8,18,22,32,17,,,,,
cdi_ca_1956_wk_prov_dbs_Part37_tables.csv,17,Tuberculosis:4,153,166,173,"6,535","6,850","7,457",8,14,7,3,-,-,2,-,3,9,6,10,33,71,69,13,17,13,9,9,21,6,7,14,53,24,11,17,18,28,17,,,,,
cdi_ca_1956_wk_prov_dbs_Part38_tables.csv,17,Tuberculosis: 4,179,153,194,"6,714","7,096","7,615",6,8,5,1,3,2,4,2,1,11,9,10,92,33,84,13,13,13,10,9,16,9,6,13,18,53,10,15,17,26,17,,,,,
cdi_ca_1956_wk_prov_dbs_Part39_tables.csv,17,Tuberculosis: 4,162,179,204,"6,876","7,325","7,809",11,6,8,-,1,2,2,4,1,11,11,19,64,92,73,14,13,23,13,10,12,6,9,9,16,18,12,25,15,30,17,,,,,
cdi_ca_1956_wk_prov_dbs_Part40_tables.csv,17,Tuberculosis:4,155,163,204,"7,030","7,519","8,139",4,11,5,-,-,1,2,3,3,9,11,8,16,64,74,25,14,23,10,13,20,4,6,6,29,16,19,56,25,27,17,,,,,
cdi_ca_1956_wk_prov_dbs_Part41_tables.csv,17,Tuberculosis:4,124,155,199,"7,154","7,724","8,354",3,4,3,-,-,-,1,2,2,23,9,11,23,16,81,15,25,17,16,10,14,8,4,8,22,29,24,13,56,34,17,,,,,
cdi_ca_1956_wk_prov_dbs_Part42_tables.csv,17,Tuberculosis: 4,161,124,214,"7,315","8,289","8,558",9,3,9,1,-,-,-,1,2,-,23,14,75,23,118,26,15,23,7,16,13,8,8,8,17,22,13,18,13,29,17,,,,,
cdi_ca_1956_wk_prov_dbs_Part43_tables.csv,17,Tuberculosis:,138,161,187,"7,448","8,459","8,779",3,9,22,4,1,1,121,:,3,18,-,6,49,75,74,12,26,27,13,7,15,8,8,13,14,17,13,17,18,22,17,,,,,
cdi_ca_1956_wk_prov_dbs_Part44_tables.csv,17,Tuberculosis: 4,218,138,222,"7,666","8,716","8,951",9,3,6,2,4,2,2,-,2,8,18,22,77,49,104,35,12,27,15,13,18,5,8,8,32,14,21,33,17,23,17,,,,,
cdi_ca_1956_wk_prov_dbs_Part45_tables.csv,17,Tuberculosis:4,173,218,153,"7,839","8,873","9,108",4,9,3,-,2,-,1,2,1,10,8,7,29,77,39,27,35,24,23,15,13,7,5,9,22,32,12,50,33,21,17,,,,,
cdi_ca_1956_wk_prov_dbs_Part46_tables.csv,17,Tuberculosis: 4,208,173,230,"8,047","9,028","9,304",1,4,7,-,-,1,1,1,2,19,10,4,100,29,86,16,27,21,15,23,24,6,7,15,32,22,13,18,50,27,17,,,,,
cdi_ca_1956_wk_prov_dbs_Part47_tables.csv,17,Tuberculosis:4,180,208,241,"8,227","9,288","9,491",3,1,8,-,-,-,3,1,-,2,19,20,65,100,84,28,16,28,16,15,22,9,6,10,27.,32,23,27,18,25,17,,,,,
cdi_ca_1956_wk_prov_dbs_Part48_tables.csv,17,Tuberculosis:4,276,180,159,"8,499","9,482","9,656",15,3,15,2,-,3,-,3,1,14,2,6,137,65,52,16,28,31,16,16,19,3,9,6,29,27,16,44,27,21,17,,,,,
cdi_ca_1956_wk_prov_dbs_Part49_tables.csv,17,Tuberculosis:4,185,276,185,"8,684","9,643","9,936",7,15,9,-,2,1,-,-,1,11,14,8,64,137,51,25,16,33,29,16,9,4,3,8,22,29,23,23,44,44,17,,,,,
cdi_ca_1956_wk_prov_dbs_Part50_tables.csv,17,Tuberculosis:4,226,185,191,"8,910","9,913","10,202",9,7,7,-,-,1,-,-,1,13,11,3,125,64,74,-,25,20,19,29,16,8,4,5,29,22,21,23,23,37,17,,,,,
cdi_ca_1956_wk_prov_dbs_Part51_tables.csv,17,Tuberculosis:,166,244,149,"9,094","10,062","10,344",10,9,3,1,-,-,-,-,-,9,13,6,79,125,44,-,18,16,16,19,11,5,8,4,20,29,16,26,23,30,17,,,,,
cdi_ca_1956_wk_prov_dbs_Part52_tables.csv,17,Tuberculosis: 4,106,171,170,"9,205","10,170","10,474",1,10,11,-,1,1,4,1,1,5,9,14,64,79,42,16,4,33,9,16,11,7,5,5,-,20,15,-,26,26,17,,,,,
