cdi_ca_1956_wk_prov_dbs_Part28_tables.csv,15,Scarlet fever, etc.⁵,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part29_tables.csv,15,Scarlet fever, etc.5,117,112,110,"8,405","6,025","9,139",3,1,1,25,10,2,12,22,6,21,1,1,16,17,14,29,20,12,1,1,14,1,24,2,3,7,8,6,9,14,15,,,,
cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,15,Scarlet fever,238,172,420,410,332,685,6,21,3,8(5),5(s),4 (5),2,-,-,...,1,3,48,40,83,138,78,97,5,2,15,1,,21,10,18,80,18,7,72,15,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part30_tables.csv,15,Scarlet fever, etc.⁵,90,117,104,"8,495","6,101","9,199",-,3,2,20,25,4,14,12,12,-,21,-,12,16,15,23,29,18,-,1,6,11,1,12,2,3,6,8,6,13,15,,,,
cdi_ca_1956_wk_prov_dbs_Part31_tables.csv,15,Scarlet fever, etc.⁵,79,90,87,"8,574","6,182","9,264",1,-,5,14,20,4,12,14,14,-,-,1,6,12,13,25,23,16,1,-,6,5,11,4,8,2,6,7,8,4,15,,,,
cdi_ca_1956_wk_prov_dbs_Part33_tables.csv,15,Scarlet fever, etc.⁵,58,71,83,"8,717","6,308","9,345",-,-,2,15,12,1,14,26,2,-,-,-,8,6,19,17,16,11,-,2,4.,1,-,5,2,3,4.,1,6,16,15,,,,
cdi_ca_1956_wk_prov_dbs_Part34_tables.csv,15,Scarlet fever, etc.⁵,77,58,74,"8,794","6,362","9,382",-,-,3,3,15,2,35,14,10,1,-,1,7,8,21,19,17,9.,-,-,3,3,1,8,6,2,5.,3,1,11,15,,,,
cdi_ca_1956_wk_prov_dbs_Part35_tables.csv,15,Scarlet fever, etc.⁵,83,77,60,"8,877","6,422","9,419",1,-,-,31,3,2,32,35,8,1,1,-,6,7,20,8,19,11,2,-,5,-,3,6,-,6,8,2,3,6,15,,,,
cdi_ca_1956_wk_prov_dbs_Part36_tables.csv,15,Scarlet fever, etc.⁵,85,83,87,"8,963","6,504","9,470",-,1,-,24,31,5,7,32,10,-,1,-,11,6,16,28,8,9,-,2,4,5,-,8,7,-,7,3,2,27,15,,,,
cdi_ca_1956_wk_prov_dbs_Part37_tables.csv,15,Scarlet fever, etc.⁵,75,94,96,"9,047","6,584","9,530",-,-,1,16,24,1,11,16,11,-,-,3,7,11,19,22,28,16,1,-,3,5,5,3,9,7,16,4,3,13,15,,,,
cdi_ca_1956_wk_prov_dbs_Part38_tables.csv,15,Scarlet fever, etc.⁵,129,75,94,"9,176","6,650","9,620",1,-,2,24,16,3,30,11,10,-,-,5,13,7,20,31,22,14,3,1,8,1,5,6,3,9,12,23,4,7,15,,,,
cdi_ca_1956_wk_prov_dbs_Part39_tables.csv,15,Scarlet fever, etc.⁵,132,129,136,"9,308","6,758","9,719",-,1,2,40,24,7,44,30,20,-,-,1,18,13,27,23,31,23,15,3,8,1,1,6,8,3,6,6,23,16,15,,,,
cdi_ca_1956_wk_prov_dbs_Part3_tables.csv,15,Scarlet fever,231,223,400,626,492,"1,105",3,6,1,10(5),8(5),3(5),1,2,19,-,-,4,49,48,68,116,138,55,2,5,23,4,1,34,19(5),10,75,28,5,98,15,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part40_tables.csv,15,Scarlet fever, etc.⁵,100,163,113,"9,439","6,868","9,842",5,-,2,13,40,6,17,52,16,-,-,2,8,18,29,18,23,24,4,15,6,13,1,7,7,8,8,15,6,19,15,,,,
cdi_ca_1956_wk_prov_dbs_Part41_tables.csv,15,Scarlet fever, etc.⁵,147,100,206,"9,586","7,074","10,062",19,5,3,27,13,6,60,17,16,-,-,3,8,8,48,22,18,37,5,4,9,1,13,6,2,7,11,3,15,24,15,,,,
cdi_ca_1956_wk_prov_dbs_Part42_tables.csv,15,Scarlet fever, etc.⁵,137,149,216,"9,905","7,220","10,320",3,19,4,17,27,3,25,62,16,-,-,3,31,8,33,35,22,35,6,5,7,2,1,5,7,2,24,11,3,30,15,,,,
cdi_ca_1956_wk_prov_dbs_Part43_tables.csv,15,Scarlet fever, etc.5,195,143,173,"9,926","7,366","10,604",3,3,5,16,17,e,32,30,30,-,9,2,43,31,36,48,36,44,2,6,10,-,2,10,21,7,17,30,11,20,15,,,,
cdi_ca_1956_wk_prov_dbs_Part44_tables.csv,15,Scarlet fever, etc.⁵,122,195,320,"10,048","7,610","10,939",8,3,3,9,16,6,14,32,12,-,-,1,27.,43,78,32,48,68,1,2,16,-,-,13,15,21,28,16,30,39,15,,,,
cdi_ca_1956_wk_prov_dbs_Part45_tables.csv,15,Scarlet fever, etc.⁵,134,132,274,"10,192","7,780","11,374",4,8,4,23,9.,8,10,24,16,2,-,2,16,27,74,33,32,46,1,1,13,5,-,10,21,15,22,19,16,33,15,,,,
cdi_ca_1956_wk_prov_dbs_Part46_tables.csv,15,Scarlet fever, etc.⁵,186,161,371,"10,405","8,022","11,750",2,4,5,6,23,5,51,37,19,-,2,3,40,16,74,37,33,53,12,1,10,-,5,18,21,21,28,17,19,45,15,,,,
cdi_ca_1956_wk_prov_dbs_Part47_tables.csv,15,Scarlet fever, etc.⁵,204,217,293,"10,640","8,243","12,135",9,2,7,28,6,3,59,82,16,1,-,4,29,40,78,41,37,71,2,12,13,7,-,9.,13,21,22,15,17,46,15,,,,
cdi_ca_1956_wk_prov_dbs_Part48_tables.csv,15,Scarlet fever, etc.⁵,202,265,420,"10,903","8,493","12,626",2,9,4,22,28,8,65,120,5,-,1,2,27,29,72,38,41,67,9,2,17,1,7,35,28,13,54,10,15,52,15,,,,
cdi_ca_1956_wk_prov_dbs_Part49_tables.csv,15,Scarlet fever, etc.⁵,183,205,414,"11,089","8,766","13,007",4,2,3,24,22,12,35,68,15,1,-,1,40,27,137,33,38,70,7,9,17,5,1,18,16,28,26,18,10,90,15,,,,
cdi_ca_1956_wk_prov_dbs_Part4_tables.csv,15,Scarlet fever, etc.⁵,329,302,415,"1,132",871,"1,458",6,3,2,4,10,7,10,14,9,1,-,4,88,49,92,146,116,64,9,2,20,-,56,13,33,19,77,32,33,79,15,,,,,
cdi_ca_1956_wk_prov_dbs_Part50_tables.csv,15,Scarlet fever, etc.⁵,200,199,350,"11,305","8,946","13,397",7,4,3,19,24,6,34,51,10,1,1,-,90,40,82,-,33,50,4,7,10,3,5,41,31,16,50,11,18,41,15,,,,
cdi_ca_1956_wk_prov_dbs_Part51_tables.csv,15,Scarlet fever, etc.⁵,94,242,295,"11,441","9,159","14,148",1,7,4,6,19,5,12,38,5,-,1,2,46,90,42,1,38,90,1,4,7,7,3,31,14,31,29,7,11,27,15,,,,
cdi_ca_1956_wk_prov_dbs_Part52_tables.csv,15,Scarlet fever, etc.⁵,145,129,White,"11,621","9,360","14,054",6,1,3,8,6,10,16,12,28,1,-,3,29,46,69,68,35,63,1,1,12,4,7,12,12,14,98,-,7,54,15,,,,
cdi_ca_1956_wk_prov_dbs_Part5_tables.csv,15,Scarlet fever, etc.5,342,329,441,"1,474","1,081","1,785",1,6,3,11,4,7,35,10,2,1,1,1,62,88,84,169,146,66,7,9,20,2,-,26,29,33,93,25,32,80,15,,,,
cdi_ca_1956_wk_prov_dbs_Part6_tables.csv,15,Scarlet fever, etc.⁵,341,342,403,"1,815","1,315","2,157",31,1,3,7,11,8,26,35,13,2,1,3,80,62,108,126,169,69,4,7,13,2,2,28,23,29,70,40,25,117,15,,,,
cdi_ca_1956_wk_prov_dbs_Part7_tables.csv,15,Scarlet fever, etc.⁵,346,341,432,"2,161","1,572","2,548",-,31,1,11,7,9,29,26,11,2,2,7,82,80,71,165,126,95,11,4,17,-,2,15,11,23,64,35,40,82,15,,,,
cdi_ca_1956_wk_prov_dbs_Part8_tables.csv,15,Scarlet fever, etc.⁵,342,346,454,"2,503","1,878","2,986",3,-,2,4,11,4,27,29,20,-,2,3,60,82,100,203,165,67,-,11,17,1,-,21,15,11,55,29,35,99,15,,,,
cdi_ca_1956_wk_prov_dbs_Part9_tables.csv,15,Scarlet fever, etc.⁵,402,342,555,"2,905","2,119","3,479",2,3,2,19,4,2,32,27,18,6,-,3,79,60,126,190,203,63,2,-,25,7,a.e. 1,21,19,15,72,46,29,74,15,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part10_tables.csv,15,Scarlet fever, etc.⁵,402,402,394,"3,310","2,446","3,904",2,2,1,18,19,6,32,32,23,1,6,19,89,79,87,204,190,89,14,2,7,-,7,21,24,19,68,18,46,77,15,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part11_tables.csv,15,Scarlet fever, etc.⁵,415,401,459,"3,724","2,754","4,343",1,2,-,16,18,7,26,32,9,1,-,19,104,89,100,205,204,68,5,14,15,1,-,10,36,24,42,20,18,57,15,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part12_tables.csv,15,Scarlet fever, etc.5,333,415,432,"4,057","3,086","4,832",2,1,3,-,16,9,24,26,12,1,1,10,115,104,76,148,205,65,-,5,18,1,1,34,17,36,69,25,20,70,15,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part13_tables.csv,15,Scarlet fever, etc.⁵,319,352,324,"4,395","3,304","5,272",1,2,1,14,16,3,27,24,31,-,1,9,51,115,70,180,151,67,2,-,15,1,1,9,12,17,49,31,25,50,15,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part14_tables.csv,15,Scarlet fever, etc.⁵,537,332,437,"4,945","3,532","5,714",-,1,-,12,14,7,57,37,6,-,-,15,200,51,105,203,180,74,2,2,11,38,1,23,12,12,50,13,34,65,15,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part15_tables.csv,15,Scarlet fever, etc.⁵,292,537,319,"5,237","3,755","6,049",1,-,1,4,12,4,35,57,24,-,-,8,74,200,91,148,203,77,-,2,17,-,38,17,4,12,47,26,13,63,15,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part16_tables.csv,15,Scarlet fever, etc.⁵,348,292,308,"5,587","3,936","6,351",6,1,2,7,4,4,30,35,8,-,-,7,78,74,78,204,148,52,1,-,12,-,-,15,7,4,42,15,26,56,15,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part17_tables.csv,15,Scarlet fever, etc.⁵,306,348,294,"5,893","4,178","6,618",-,6,3,7,7,6,52,30,26,-,-,3,72,78,64,145,204,75,4,1,12,1,-,16,6,7,31,19,15,50,15,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,15,Scarlet fever, etc.⁵,271,307,365,"6,165","4,356","6,921",-,-,5,14,?,7,32,52,15,1,-,12,45,72,86,147,146,49,7,4,15,9,1,20,2,6,46,14,19,50,15,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part19_tables.csv,15,Scarlet fever, etc.5,291,272,330,"6,457","4,642","8,132",8,-,3,10,14,4,26,32,7,-,1,6,57,45,93,160,148,80,-,7,22,1,9,15,16,2,42,13,14,72,15,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part1_tables.csv,15,Scarlet fever,172,151,405,172,116,298,21,1,3,5(5),14(5),10(5),-,-,1,1,3,3,40,35,69,78,84,63,2,6,11,-,1,11,18,3(5),98,7,4,50,15,FILLER,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part20_tables.csv,15,Scarlet fever, etc.⁵,316,291,334,"6,773","4,804","7,524",-,8,2,14,10,3,31,26,11,-,-,7,53,57,77,187,160,57,10,-,8,5,1,15,-,16,38,11,13,50,15,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part21_tables.csv,15,Scarlet fever, etc.⁵,259,331,281,"7,047","4,962","7,746",1,-,3,10,14,5,19,31,11,-,-,8,84,58,72,124,188,40,-,10,12,2,5,13,5,14,29,14,11,56,15,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part22_tables.csv,15,Scarlet fever, etc.⁵,238,259,271,"7,285","5,137","7,984",1,1,5,5,10,2,37,19,6,-,-,7,28,84,91,149,124,53,1,-,13,-,2,9,9,5,23,8,14,36,15,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part23_tables.csv,15,Scarlet fever, etc.5,213,240,312,"7,500","5,313","8,249",-,1,-,11,5,4,40,37,14,-,-,5,31,28,84,103,151,67,-,1,13,-,-,15,17,9,43,11,8,37,15,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part24_tables.csv,15,Scarlet fever, etc.⁵,176,213,282,"7,676","5,465","8,494",2,-,6,16,11,2,9,40,21,-,-,2,54,31,89,76,103,44,2,-,8,1,-,11,6,17,13,10,11,35,15,FILLER,,,
padded_cdi_ca_1956_wk_prov_dbs_Part25_tables.csv,15,Scarlet fever, etc.⁵,170,188,201,"7,858","5,618","8,666",1,2,3,7,16,1,34,19,6,-,-,2,16,54,57,85,78,48,3,2,6,3,1,21,10,6,20,11,10,30,15,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part26_tables.csv,15,Scarlet fever, etc.⁵,172,170,200,"8,030","5,731","8,862",1,1,6,21,7,3,66,34,-,-,-,1,6,16,38,58,85,30,1,3,8,1,3,9,4,10,24,14,11,21,15,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,15,Scarlet fever, etc.,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16,,,,,,,
