cdi_ca_1956_wk_prov_dbs_Part50_tables.csv,10,Mumps,551,589,619,"26,487","26,086","33,927",-,-,1,4,,,45,18,20,,,,222,72,152,-,132,238,17,40,23,,,16,,,4,263,327,84,10,,,,,
cdi_ca_1956_wk_prov_dbs_Part51_confidences.csv,80.13,88.33,78.32,75.29,81.15,87.06,37.99,87.40,79.64,42.70,80.08,78.42,24.30,82.37,46.31,81.98,46.31,83.11,20.07,84.42,76.95,55.08,85.84,74.61,84.62,46.31,85.35,74.12,83.89,58.15,83.40,83.98,70.95,82.52,67.19,86.23,84.57,82.86,84.03,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part51_tables.csv,10,Mumps,478,778,530,"27,192","26,616","34,584",-,-,-,4,...,...,12,45,8,R.O.,R,A.O.,132,222,70,-,231,319,22,17,36,,,12,a.e.,...,.. 3,308,263,75,10,,,,,
cdi_ca_1956_wk_prov_dbs_Part52_confidences.csv,80.27,90.53,77.59,67.68,80.91,85.94,50.83,89.89,80.22,33.81,84.13,80.42,25.49,84.57,22.81,85.64,20.75,81.05,36.06,86.43,69.87,57.08,83.98,66.65,81.05,47.39,83.20,34.81,78.03,38.26,79.05,81.64,75.93,80.47,47.39,83.74,77.93,79.30,83.11,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part52_tables.csv,10,Mumps,310,710,"1,134","27,734","27,193","35,189",-,-,2,7,4,3,3,22,12,,,:.,78,132,108,204,222,227,18,22,27,,,33,P.A,A.O.,80,-,308,71,10,,,,
cdi_ca_1956_wk_prov_dbs_Part5_confidences.csv,73.29,85.84,78.12,74.90,81.35,84.91,29.08,82.76,78.96,29.49,81.20,23.46,80.62,78.03,33.45,81.15,51.12,79.05,18.14,82.32,80.57,58.94,84.77,57.13,82.08,44.95,83.15,49.68,79.54,76.27,68.85,80.96,31.59,75.98,72.66,84.33,68.12,72.27,81.20,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part5_tables.csv,10,Mumps,"1,084","1,007",917,"4,537","3,597","5,201",-,-,3,15,14,5,11,1,29,-,-,2,283,136,164,520,639,462,33,41,37,....,4,64,.A,,25,222,172,184,10,,,
cdi_ca_1956_wk_prov_dbs_Part6_confidences.csv,81.79,90.48,83.84,75.73,86.87,89.21,29.76,86.82,81.74,23.27,86.72,54.79,84.81,86.77,43.04,84.47,22.42,86.18,23.02,86.72,85.60,60.94,88.67,53.56,88.38,46.90,88.18,32.18,85.16,83.45,78.96,86.72,81.20,84.96,41.60,87.50,75.34,83.11,85.60,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part6_tables.csv,10,Mumps,876,"1,084",952,"5,413","4,498","6,118",1,-,1,14,15,5,3,11,19,-,-,-,230,283,210,381,520,445,42,33,55,3,A..,91,A.P.,...,18,202,222,140,10,,,,
cdi_ca_1956_wk_prov_dbs_Part7_confidences.csv,84.57,91.41,83.35,85.84,89.31,90.48,85.55,89.94,84.28,37.52,86.08,77.78,82.71,86.08,28.91,84.42,21.13,85.35,20.12,84.57,85.74,25.78,87.70,41.26,85.35,32.86,88.48,46.92,79.35,76.32,76.37,86.04,29.96,86.96,77.54,87.89,83.01,80.52,84.57,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part7_tables.csv,10,Mumps,886,876,"1,319","6,299","5,629","7,070",-,1,3,16,14,3,1,3,27,-,-,1,176,230,202,401,381,575,49,42,47,1,3,77,:,...,69,242,202,231,10,,,,
cdi_ca_1956_wk_prov_dbs_Part8_confidences.csv,71.68,88.43,80.42,79.59,83.54,87.79,79.79,50.00,83.50,45.97,83.25,71.09,85.55,80.86,64.89,79.30,33.67,84.62,45.97,84.96,31.76,84.96,46.24,52.83,82.57,36.77,81.05,45.97,79.93,74.80,73.49,85.06,76.71,82.81,45.97,78.71,54.15,83.50,75.93,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part8_tables.csv,10,Mumps,"1,102",886,"1,178","7,401","6,689","8,489",-,-,1,6,16,1,5,1,37,-,-,-,226,176,254,683,401,464,47,49,42,R.9.,1,104,P.R,A.P.,51,135,242,110,10,,,
cdi_ca_1956_wk_prov_dbs_Part9_confidences.csv,72.90,78.27,73.78,70.02,75.59,77.25,43.36,76.76,71.53,62.06,75.00,33.06,74.95,73.19,26.27,74.27,20.75,74.17,40.28,74.22,68.80,21.42,75.49,19.20,72.61,40.28,70.70,40.28,70.21,63.48,67.72,72.41,62.65,67.04,40.28,72.71,40.84,72.02,72.51,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part9_tables.csv,10,Mumps,904,"1,102","1,041","8,305","7,543","9,667",-,-,2,11,0,3,3,5,28,-,-,1,220,226,236,412,683,417,37,47,43,7,,87,A...,T.R.,.... 48,214,135,175,9 10,,,
padded_cdi_ca_1956_wk_prov_dbs_Part10_confidences.csv,84.67,91.50,85.94,81.88,88.23,91.02,32.37,91.11,87.74,72.46,87.01,84.47,24.43,85.11,19.97,85.94,20.72,88.48,20.78,88.09,81.64,77.05,88.62,58.59,86.33,20.56,85.55,36.04,85.25,76.76,26.68,88.09,52.39,84.08,47.14,86.28,85.11,82.28,85.60,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part10_tables.csv,10,Mumps,820,904,"1,171","9,125","8,714","11,117",-,-,-,2,11,3,3,3,54,-,-,1,216,220,218,369,412,580,35,37,32,...,7,63,...,...,24,195,214,121,10,FILLER,,,
padded_cdi_ca_1956_wk_prov_dbs_Part11_confidences.csv,83.45,91.55,81.69,76.66,84.18,88.62,44.17,89.79,78.32,29.25,82.76,71.09,84.57,77.29,38.65,81.35,24.79,79.10,20.63,83.69,66.41,56.10,85.50,50.59,81.69,48.12,75.39,74.32,83.40,73.10,75.93,89.01,82.18,77.64,64.60,89.55,86.77,86.38,87.21,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part11_tables.csv,10,Mumps,"1,139",820,941,"10,264","9,575","12,383",-,-,1,6,2,4,9,3,39,-,-,-,202,216,220,623,369,381,78,35,35,R.P.,...,76,... ....,R.A. ..,P.O. 19,221,195,119,10,FILLER,,,
padded_cdi_ca_1956_wk_prov_dbs_Part12_confidences.csv,79.74,90.72,85.60,71.97,87.21,90.19,85.16,89.70,81.74,47.29,87.40,74.71,86.23,86.72,38.79,84.77,25.90,85.35,18.93,87.70,81.79,46.56,88.77,78.27,86.52,47.29,86.52,31.15,85.64,74.95,81.35,85.64,36.33,76.66,75.98,85.40,83.98,80.62,82.52,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part12_tables.csv,10,Mumps,926,"1,139",975,"11,190","10,369","14,116",-,-,-,-,6,3,-,9,22,-,-,1,301,202,215,360,623,366,46,78,35,....,1.9,63,P.R.,R.P.,41,219,221,124,10,FILLER,,,
padded_cdi_ca_1956_wk_prov_dbs_Part13_confidences.csv,79.05,89.21,81.01,78.71,85.55,87.35,19.95,85.89,77.00,49.02,79.59,74.27,37.57,78.76,33.79,71.24,46.66,82.57,28.12,82.67,75.88,53.71,85.35,33.28,82.62,46.66,74.80,28.10,81.40,49.56,74.07,84.47,80.42,77.83,34.57,86.82,84.13,81.74,81.84,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part13_tables.csv,10,Mumps,715,926,"1,048","11,905","11,133","15,629",-,-,1,14,-,3,3,-,27,-,-,1,104,301,208,404,360,413,51,46,42,1,...,51,....,,a.e. 24,138,219,150,10,FILLER,,,
padded_cdi_ca_1956_wk_prov_dbs_Part14_confidences.csv,80.08,88.87,81.15,72.22,83.69,86.77,46.63,87.74,77.39,34.01,84.77,74.71,80.96,80.86,22.06,80.86,26.15,80.13,22.29,83.30,76.46,44.80,85.69,61.33,73.14,46.63,84.47,71.24,84.81,75.00,74.51,85.99,57.37,83.69,45.73,84.67,83.15,77.00,83.06,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part14_tables.csv,10,Mumps,709,716,968,"12,615","12,101","16,960",-,-,1,12,14,1,6,4,23,-,-,-,170,104,224,352,404,356,36,51,33,2,1,50,...,A.P.,26,131,138,157,10,FILLER,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part15_confidences.csv,83.84,92.14,85.11,82.28,88.77,91.11,72.22,90.48,81.64,36.79,83.20,78.42,79.00,82.62,38.28,85.35,19.40,84.52,19.14,86.08,82.96,83.50,88.62,21.37,88.62,47.56,86.62,36.43,84.86,67.19,79.44,87.26,78.56,84.72,47.56,87.01,82.86,83.01,86.67,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part15_tables.csv,10,Mumps,852,709,796,"13,467","12,756","18,067",-,-,1,5,12,6,26,6,30,-,-,-,209,170,189,421,352,348,36,36,31,S.A.,2,39,...,,a.e. 10,155,131,99,10,FILLER,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part16_confidences.csv,84.81,91.89,87.40,83.84,89.60,89.36,59.23,90.28,85.16,53.03,84.67,86.43,41.11,85.94,39.60,86.18,47.17,88.04,29.49,86.67,82.28,47.27,86.23,43.38,86.33,21.95,87.94,68.55,83.98,62.11,84.57,79.69,64.50,82.81,65.04,87.30,83.40,81.88,84.57,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part16_tables.csv,10,Mumps,"1,050",852,769,"14,517","13,521","19,383",1,-,1,18,5,3,11,26,16,-,-,1,223,209,191,496,421,380,66,36,33,S.A,...,18,R.P.,...,22,235,155,81,10,FILLER,,,
padded_cdi_ca_1956_wk_prov_dbs_Part17_confidences.csv,74.90,89.70,79.00,66.16,85.94,88.57,76.22,85.30,84.13,46.48,82.76,55.86,87.60,81.69,34.74,82.37,36.72,85.74,21.44,86.38,34.30,56.49,86.67,46.48,83.79,26.25,79.74,24.65,79.35,70.26,70.07,85.21,79.05,84.28,46.48,85.79,82.37,84.81,83.35,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part17_tables.csv,10,Mumps,783,"1,057",959,"15,307","14,192","20,453",1,1,-,7,18,1,13,18,22,-,-,2,217,223,189,388,496,345,25,66,29,-,-,88,V.A,,30,132,235,110,10,FILLER,,,
padded_cdi_ca_1956_wk_prov_dbs_Part18_confidences.csv,83.59,91.21,87.94,81.79,88.96,89.60,71.68,91.02,86.57,47.66,85.94,79.54,86.57,84.38,22.74,84.81,68.55,84.91,19.84,84.47,79.49,80.91,89.50,74.22,82.42,26.22,85.60,55.22,86.67,79.69,52.49,88.04,82.47,86.33,19.42,88.92,86.96,85.99,85.60,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,10,Mumps,791,784,793,"16,099","14,806","21,586",-,1,1,7,7,2,9,14,23,-,-,1,173,217,192,372,388,372,39,25,19,,,35,...,A.P.,27,191,132,119,10,FILLER,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part19_confidences.csv,80.81,92.87,87.65,87.30,89.84,90.77,81.20,92.24,88.53,83.45,89.01,85.16,85.50,89.60,61.72,87.16,47.68,86.57,67.48,89.40,64.75,82.81,90.38,80.91,87.40,47.68,89.94,47.68,85.25,79.49,46.09,84.67,61.38,86.28,27.44,90.53,72.61,84.47,83.25,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part19_tables.csv,10,Mumps,676,791,733,"16,775","15,507","22,753",-,-,-,22,7,1,9,9,27,-,-,1,145,173,194,337,372,286,20,39,25,1,,41,,,17,142,191,78,10,FILLER,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part1_confidences.csv,67.97,88.38,79.74,80.52,82.86,85.01,22.06,85.60,74.95,30.30,80.08,71.44,67.48,79.25,30.32,75.93,26.66,72.07,22.77,77.59,54.30,62.70,81.20,46.78,70.46,46.78,78.32,57.08,71.24,69.63,71.83,79.74,71.19,72.61,37.67,82.37,74.90,77.29,79.74,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part1_tables.csv,10,Mumps,809,481,"1,134",809,398,664,-,-,2,6,7,3,3,3,12,-,-,-,64,59,108,585,338,227,2,24,27,....,,33,..A,,80,149,50,71,10,FILLER,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part20_confidences.csv,73.44,90.43,65.23,79.54,86.82,87.74,84.96,89.99,83.84,35.77,85.11,82.81,81.45,85.89,79.59,82.47,46.44,82.81,56.01,85.74,62.11,59.57,84.91,78.91,80.62,67.48,85.55,80.27,75.78,85.45,41.55,84.47,46.44,83.64,33.08,84.67,80.76,71.88,80.47,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part20_tables.csv,10,Mumps,542,676,655,"17,317","16,099","23,228",-,-,2,13,22,6,6,9,44,-,-,-,95,145,143,310,337,275,17,20,22,9.9,1,19,...,P.R,31,101,142,69,10,FILLER,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part21_confidences.csv,83.79,90.43,85.06,82.03,87.30,89.65,69.09,89.26,82.28,48.00,84.77,83.64,75.78,86.08,41.75,84.86,24.11,83.79,65.77,88.18,83.20,52.05,86.82,66.94,84.23,46.53,86.91,70.80,83.50,74.12,81.79,80.52,75.73,83.20,37.28,84.28,85.84,82.52,82.86,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part21_tables.csv,10,Mumps,574,542,651,"17,891","16,576","24,224",-,-,1,10,13,1,19,6,27,-,-,-,92,95,153,341,310,301,17,17,20,A..,..A,44,..A,,...A 17,95,101,88,10,FILLER,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part22_confidences.csv,75.10,89.70,80.13,77.83,82.86,85.89,34.30,86.38,81.54,44.87,80.32,66.02,71.83,76.81,23.54,79.44,26.88,75.24,22.62,78.81,73.05,44.95,82.18,46.24,72.51,46.97,73.88,53.81,76.37,68.60,79.20,80.13,70.61,77.54,66.85,81.05,78.96,80.22,82.57,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part22_tables.csv,10,Mumps,629,574,662,"18,520","17,187","24,495",-,-,1,37,10,1,-,19,35,-,-,-,131,92,159,297,341,326,37,17,26,,,39,...,,19,127,95,114,10,FILLER,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part23_confidences.csv,84.86,67.33,87.06,84.62,88.96,90.82,80.52,92.48,83.50,34.38,88.23,79.15,88.33,83.79,48.83,86.57,50.78,89.40,47.90,88.82,81.49,69.24,89.40,77.05,87.01,28.12,86.67,29.57,87.74,78.56,78.03,88.28,85.74,88.53,47.90,89.65,88.38,85.25,87.01,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part23_tables.csv,10,Mumps,662,629,667,"19,182","17,558","25,154",1,-,-,6,37,5,8,-,33,-,-,-,146,131,121,373,297,220,22,37,16,P...,R.A,17,Y.R,R.f,12,106,127,85,10,FILLER,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part24_confidences.csv,82.57,90.43,80.03,75.24,83.64,86.77,52.00,87.01,81.35,31.20,78.71,78.12,76.03,82.08,26.46,80.37,46.68,82.32,46.68,81.10,54.88,51.71,82.86,35.23,78.81,46.68,78.42,68.26,79.44,29.39,55.08,85.11,81.05,79.25,62.60,84.77,84.77,85.35,84.47,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part24_tables.csv,10,Mumps,491,662,631,"19,673","18,084","25,817",1,1,2,21,6,3,-,8,38,,,,101,146,120,260,373,275,24,22,15,,,36,,,22,84,106,114,10,FILLER,FILLER,,,
padded_cdi_ca_1956_wk_prov_dbs_Part25_confidences.csv,73.88,89.60,83.15,53.42,87.65,88.57,25.81,88.18,82.71,74.46,85.99,77.83,77.10,88.28,34.57,86.18,21.14,81.45,19.86,85.99,79.69,81.20,85.99,46.88,80.66,46.97,78.61,74.02,84.18,66.85,42.85,85.30,69.43,82.37,46.97,85.35,80.86,79.05,80.66,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part25_tables.csv,10,Mumps,417,491,389,"20,091","18,473","26,448",-,1,-,8,21,1,3,-,13,....,....,,45,101,84,259,260,196,21,24,18,....,...,17,....,:..,... 17,81,84,58,10,FILLER,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part26_confidences.csv,83.15,89.50,82.18,81.93,84.77,88.09,61.87,86.04,81.01,46.61,84.23,83.06,46.51,83.45,20.86,85.79,20.87,86.23,46.61,86.28,77.69,80.47,86.96,45.43,83.94,34.69,85.40,27.05,83.74,78.66,35.89,87.50,81.59,86.52,52.93,87.26,83.40,83.98,86.33,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part26_tables.csv,10,Mumps,295,417,314,"20,386","13,707","26,769",-,-,1,10,8,-,-,3,4,,,,23,45,36,193,259,130,9,21,15,...,....,24,9.8,...,11,60,81,67,10,FILLER,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part27_confidences.csv,71.29,60.74,76.56,73.93,78.08,79.79,35.91,81.79,76.17,53.56,80.62,74.37,67.19,79.25,40.41,79.74,43.29,77.25,20.79,79.79,74.46,71.34,80.13,61.18,80.03,43.29,79.49,64.01,80.42,65.77,57.81,78.61,57.71,75.10,26.61,79.59,75.00,73.83,75.39,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,10,Mumps,5,3,44,78,163,163,-,-,-,-,-,-,-,-,-,-,-,-,1,-,2,1,2,11,-,-,2,1,1,3,-,-,3,2,-,4,11,FILLER,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part28_confidences.csv,48.68,61.13,53.76,54.64,55.86,57.08,23.07,54.49,52.49,13.92,52.34,31.08,54.20,53.08,35.77,54.25,48.68,55.18,17.47,54.39,50.88,45.95,55.37,15.43,52.54,24.00,54.74,29.96,54.05,48.85,52.34,53.76,47.71,53.08,29.96,55.08,50.39,20.59,54.98,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part28_tables.csv,10,Mumps,2,5,62,80,189,189,-,-,-,-,-,-,-,-,4,-,-,1,-,1,3,2,1,25,-,-,8,-,1,2,-,4,9,-,2,3,11,FILLER,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part29_confidences.csv,78.37,89.01,82.91,74.46,84.47,87.70,66.75,89.21,71.14,65.97,83.54,79.35,72.66,81.40,19.31,84.52,22.25,80.03,47.02,83.06,75.88,57.13,87.01,62.50,83.74,47.02,82.08,39.38,82.23,75.54,76.76,80.86,79.00,79.05,37.33,87.35,84.42,80.57,84.33,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part29_tables.csv,10,Mumps,138,198,186,"20,909","19,205","27,491",-,-,1,4,7,1,-,1,12,,,,24,45,23,77,91,80,4,4,13,2,1,9,A.A.,,16,27,49,22,10,FILLER,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part2_confidences.csv,63.67,87.94,82.76,83.69,84.33,88.04,32.25,85.60,76.86,46.48,84.57,72.12,83.35,77.10,76.81,85.40,55.62,83.54,20.24,84.23,53.42,76.86,75.00,26.54,82.76,33.96,76.17,45.31,82.23,71.19,76.90,86.57,72.31,86.23,29.00,83.59,74.41,81.10,82.37,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,10,Mumps,923,811,"1,081","1,734","1,373","1,984",1,-,1,14,6,6,4,5,38,-,-,-,122,64,194,576,585,489,35,2,47,9.8,A...,73,A.O.,,33,171,149,211,10,FILLER,,,
padded_cdi_ca_1956_wk_prov_dbs_Part30_confidences.csv,78.61,89.84,84.77,61.91,84.03,89.16,39.58,88.77,82.76,33.30,83.64,73.93,76.86,85.79,70.70,84.08,30.96,83.11,63.62,84.38,71.58,53.76,83.54,31.59,78.96,46.53,84.62,40.55,79.30,75.20,77.10,79.64,48.54,83.06,23.63,85.64,85.16,81.74,83.11,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part30_tables.csv,10,Mumps,150,138,169,"21,059","19,374","27,677",-,-,1,-,4,-,1,-,4,...,:,:.,17,24,14,110,77,82,4,4,7,:,2,7,:.,,13,18,27,22,10,FILLER,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part31_confidences.csv,70.75,89.99,83.50,80.27,87.60,87.74,33.54,87.50,78.91,47.58,82.91,71.83,27.10,78.37,19.30,82.42,33.28,79.98,27.71,83.98,75.39,49.90,85.84,61.62,79.79,47.22,80.18,61.52,85.25,40.62,76.61,84.91,81.30,84.08,61.91,88.09,83.25,80.66,83.69,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part31_tables.csv,10,Mumps,128,150,147,"21,187","19,510","27,836",1,-,3,-,-,1,-,1,2,,A.A,..,20,17,24,64,110,65,4,4,8,.R,A.O.,9,a.a.,..A,9,39,18,34,10,FILLER,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part32_confidences.csv,57.67,79.79,67.33,81.64,83.64,83.06,78.08,78.27,37.08,82.86,34.08,82.18,22.12,81.10,20.94,82.57,27.51,81.05,40.89,82.13,75.63,31.71,83.20,44.07,83.84,29.91,82.08,45.70,81.30,44.07,77.25,23.07,82.91,24.55,81.05,80.76,75.44,73.14,,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part32_tables.csv,,134,131,116,"21,324","19,605","27,971",1,1,-,-,-,2,1,3,3,,,,34,20,23,67,64,47,9,4,8,,,9,A.A,,3,22,39,13,10,FILLER,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part33_confidences.csv,75.10,86.28,83.94,81.20,85.35,85.74,33.86,86.57,78.42,40.94,83.20,71.14,33.08,81.15,49.49,75.68,39.09,78.56,68.85,79.98,53.12,69.29,82.47,74.56,78.52,45.24,81.88,76.90,76.81,26.83,79.54,84.13,22.78,82.86,69.87,85.45,81.40,79.59,80.76,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part33_tables.csv,10,Mumps,100,134,118,"21,424","19,730","28,087",1,1,1,-,-,-,3,1,4,,,,16,34,13,46,67,50,8,9,8,,,6,,,8,26,22,19,10,FILLER,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part34_confidences.csv,79.69,90.33,82.08,78.27,87.11,87.26,82.42,89.21,82.37,66.70,86.67,82.03,76.95,87.01,35.03,86.18,46.73,86.33,33.50,86.33,69.97,82.81,88.28,54.15,84.72,46.73,86.82,80.86,86.62,72.02,83.35,86.08,68.07,83.64,33.59,86.23,84.67,84.28,83.50,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part34_tables.csv,10,Mumps,127,100,116,"21,551","19,830","28,205",-,1,1,-,-,-,12,3,2,...,...,,14,16,15,60,46,64,9,8,11,...,A...,3,....,9.8,3,32,26,19,10,FILLER,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part35_confidences.csv,80.27,91.21,86.33,75.73,88.23,88.48,41.97,89.75,83.54,57.23,82.18,71.88,84.57,84.62,20.32,84.33,46.90,84.86,20.79,86.77,78.66,69.19,86.77,40.62,76.46,46.90,81.79,49.19,83.79,75.78,81.79,86.04,80.86,83.45,42.07,86.08,86.28,84.08,83.25,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part35_tables.csv,10,Mumps,96,127,98,"21,647","19,928","28,321",-,-,-,-,-,-,6,12,1,...,,....,3,14,20,67,60,62,5,9,11,...,9.A,6,..,....,2,15,32,15,10,FILLER,FILLER,,,
padded_cdi_ca_1956_wk_prov_dbs_Part36_confidences.csv,80.32,91.26,84.08,82.13,87.01,88.72,57.57,89.45,79.93,58.01,85.79,80.66,68.80,88.23,61.91,83.74,44.36,81.49,42.53,86.96,73.93,76.07,88.38,30.44,82.03,47.51,84.42,38.53,84.62,60.99,75.78,80.71,29.54,79.20,40.23,86.72,81.59,81.69,83.40,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part36_tables.csv,10,Mumps,136,96,132,"21,783","20,060","28,529",1,-,1,-,-,1,-,6,2,R.P,1.8,...,14,3,19,74,67,68,9,5,6,....,9.8,6,.A,....,6,38,15,16,10,FILLER,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part37_confidences.csv,80.27,87.30,80.86,78.37,83.69,86.62,33.86,85.99,80.27,33.86,80.47,80.47,78.52,81.79,29.22,80.96,18.80,77.20,21.36,82.81,57.62,73.05,83.50,37.06,68.65,45.29,83.40,28.03,79.20,71.92,80.47,82.18,81.15,81.54,53.96,83.35,81.40,79.05,80.62,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part37_tables.csv,10,Mumps,153,141,170,"21,941","20,192","28,661",-,1,-,-,-,-,6,5,-,,..A,,14,14,25,67,74,78,7,9,11,,..a,11,..A,a.e.,7,59,38,25,10,FILLER,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part38_confidences.csv,81.64,91.11,81.54,83.06,83.74,87.65,84.42,88.72,81.49,32.28,81.98,80.32,80.62,84.28,42.99,82.18,26.12,84.81,28.47,85.79,33.35,79.10,85.50,82.23,83.59,46.95,83.84,79.98,79.59,86.28,28.93,86.28,46.95,85.79,32.57,86.52,81.20,83.30,83.35,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part38_tables.csv,10,Mumps,139,153,179,"22,080","20,351","28,854",1,-,-,-,-,-,2,6,2,R.P,...,..,17,14,32,64,67,78,13,7,9,....,..,8,...,R.O.,12,42,59,28,10,FILLER,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part39_confidences.csv,75.15,85.94,79.74,82.03,81.88,83.15,22.52,84.47,77.98,54.00,81.10,73.73,52.29,81.25,69.14,79.74,44.48,76.95,46.48,81.30,36.23,71.19,82.47,58.94,78.52,44.48,81.10,77.29,83.35,76.90,45.00,83.50,80.47,81.25,56.88,84.81,80.76,79.05,79.00,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part39_tables.csv,10,Mumps,165,139,218,"22,245","20,533","29,039",-,1,1,-,-,-,8,2,2,R.P.,9.R,...,33,17,34,68,64,100,9,13,10,3,P.A,17,..A,A.O.,10,44,42,38,10,FILLER,FILLER,FILLER,,
padded_cdi_ca_1956_wk_prov_dbs_Part3_confidences.csv,79.69,90.23,84.77,83.69,88.13,89.26,64.70,89.79,82.86,71.14,85.40,75.39,81.05,84.81,77.49,83.11,24.85,82.47,36.13,86.23,72.07,79.30,85.25,44.36,81.45,46.83,84.91,76.71,84.62,76.12,31.47,87.16,81.05,81.40,21.89,87.70,80.32,82.57,83.40,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part3_tables.csv,10,Mumps,709,923,"1,064","2,443","2,113","3,143",-,1,-,6,14,6,-,4,26,-,-,1,122,122,142,391,576,407,34,35,48,1,..,74,....,...,22,155,171,234,10,FILLER,,,
padded_cdi_ca_1956_wk_prov_dbs_Part40_confidences.csv,76.71,91.11,85.60,84.42,87.40,89.89,52.25,89.01,83.84,56.93,81.69,80.91,81.35,84.57,78.76,87.74,19.79,86.91,77.20,86.04,75.39,75.59,85.30,83.25,85.79,46.88,87.06,29.42,86.67,81.98,45.41,88.72,28.76,87.01,46.88,88.28,87.06,82.91,83.45,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part40_tables.csv,10,Mumps,169,177,195,"22,426","20,703","29,257",-,-,-,...,...,...,13,20,1,R.O,..A,...,6,33,47,75,68,80,6,9,11,....,3,9.,..A,a.e,a.e. 8,69,44,42,10,FILLER,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part41_confidences.csv,71.58,90.23,80.37,83.69,83.84,87.21,24.11,88.96,80.52,26.86,77.49,76.27,46.31,81.74,31.91,80.71,46.41,80.42,30.03,82.13,28.96,72.02,82.57,34.62,74.51,46.41,79.83,37.55,82.42,68.99,74.17,80.52,66.75,79.10,46.24,84.38,81.20,80.91,82.18,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part41_tables.csv,10,Mumps,184,169,278,"22,610","21,061","29,452",-,-,2,,,1,18,13,8,,,,15,6,38,91,75,145,9,6.,17,,,14,,,13,51,69,41,10,FILLER,,,,
