cdi_ca_1956_wk_prov_dbs_Part10_confidences.csv,81.84,88.48,83.11,79.20,85.30,87.99,31.30,88.09,84.86,70.07,84.13,81.69,23.61,82.32,19.31,83.11,20.03,85.55,20.08,85.16,78.91,74.51,85.69,56.64,83.45,19.87,82.71,34.84,82.42,74.22,25.81,85.16,50.63,81.30,45.58,83.40,82.32,79.54,82.76,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part1_tables.csv,3,Dysentery:4,11,4,9,11,4,13,-,-,-,-,-,-,-,-,-,...,...,,3,1,3,2,1,1,-,-,-,-,1,-,-,-,-,6,1,2,3,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,3,Dysentery:4,9,11,9,20,7,19,-,-,-,-,-,-,-,-,-,...,..,,1,3,1,3,2,2,-,-,-,-,-,-,-,-,-,5,6,3,3,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part3_tables.csv,3,Dysentery:4,16,9,6,36,13,28,-,-,-,-,-,-,-,-,-,....,..,:,..,1,1,4,3,2,-,-,-,-,-,-,-,-,-,12,5,3,3,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part4_tables.csv,3,Dysentery:4,9,16,17,45,24,33,-,-,-,-,-,-,-,-,-,,: .,:.,:.,:,1,2,4,8,1,-,-,-,-,-,-,-,-,6,12,2,3,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part5_tables.csv,3,Dysentery:4,10,9,10,55,34,57,-,-,-,-,-,-,-,-,-,,: .,:.,..,: .,1,-,2,2,-,1,1,-,-,-,1,-,-,9,6,2,3,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part6_tables.csv,3,Dysentery:4,2,10,10,57,39,65,-,-,-,-,-,-,-,-,-,...,,....,1,,...,-,-,4,-,-,1,-,-,-,-,1,-,1,9,1,3,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part7_tables.csv,3,Dysentery:4,6,2,12,63,48,68,-,-,-,1,-,-,-,-,-,:.,: .,:.,:,1,1,-,-,2,1,-,-,-,-,-,-,-,-,4,1,3,3,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part8_tables.csv,3,Dysentery:4,13,6,14,76,57,80,-,-,-,2,1,-,-,-,-,...,...,....,5,...,...,-,-,5,2,1,-,-,-,-,-,-,-,4,4,6,3,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part9_tables.csv,3,Dysentery:4,20,13,18,96,25,83,-,-,-,-,:,-,-,-,-,,,A.C.,,KM,.A,1,-,4,-,2,-,-,-,1,1,-,-,12,4,5,3,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part10_tables.csv,3,Dysentery:4,13,20,12,109,87,98,-,-,-,-,-,-,-,-,-,...,..,,...,6,1,7,1,3,-,-,1,-,-,1,-,1,-,6,12,4,3,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part11_tables.csv,3,Dysentery:4,7,13,10,116,97,108,-,-,-,-,-,-,-,-,-,P...,,....,...,R.A.,...,3,7,4,1,-,-,-,-,-,-,-,-,3,6,7,3,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part12_tables.csv,3,Dysentery:4,4,7,17,120,114,114,-,-,-,-,I,-,-,-,-,,,A.O.,1,,.A,-,3,3,-,1,-,-,-,1,-,-,-,3,3,6,3,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part13_tables.csv,3,Dysentery:4,4,4,13,124,136,136,-,-,-,-,-,-,-,-,-,R.P.,...,...,P.A,1,*.*,-,-,1,-,-,-,-,-,-,-,-,-,4,3,12,3,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part14_tables.csv,3,Dysentery:4,9,4,9,133,137,138,-,-,-,-,-,-,-,-,-,P..,R.P.,...,1,,...,1,-,1,-,-,-,-,-,-,1,-,-,6,4,4,3,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part15_tables.csv,3,Dysentery:4,16,9,12,149,149,149,-,-,-,-,-,-,-,-,-,R.P,,....,...,1,...,3,1,2,-,-,-,1,-,-,7,1,-,5,6,7.,3,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part16_tables.csv,3,Dysentery:4,17,16,14,166,170,171,-,-,-,-,-,-,-,-,-,,,A.P.,1,,,3,3,-,-,-,-,-,1,-,4,7,-,9,5,12,3,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part17_tables.csv,3,Dysentery:4,11,17,10,177,176,176,-,-,-,-,-,-,-,-,-,...,A.P.,,A.P.,1,1,-,3,2,,-,1,1,I,-,1,4,-,8,9,5,3,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,3,Dysentery:4,12,11,11,189,187,187,-,-,-,1,-,-,-,-,-,...,,,,...,1,1,-,2,-,1,-,-,1,-,-,1,-,10,8,5,3,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part19_tables.csv,3,Dysentery:4,9,12,11,198,198,198,-,-,-,-,1,-,-,-,-,,,,,,,2,1,2,-,-,-,-,-,-,3,-,-,4,10,10,3,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part20_tables.csv,3,Dysentery:4,9,9,5,207,202,202,-,-,-,1,-,-,-,--,-,...,,:,..,: .,:,-,2,4,2,-,1,-,-,-,-,3,-,6,4,1,3,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part21_tables.csv,3,Dysentery:4,10,9,10,217,209,209,-,-,-,-,1,-,-,-,-,9.4,...,....,1,,3,1,-,1,-,2,-,-,-,-,2,-,-,6,6,2,3,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part22_tables.csv,3,Dysentery:4,32,10,14,249,223,223,-,-,-,-,-,-,-,-,-,,,,1,1,1,2,1,2,1,-,-,-,-,-,1,2,-,27,6,8,3,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part23_tables.csv,3,Dysentery:4,16,32,8,265,229,229,-,**,-,1,-,--,-,-,-,P.P,R.P.,,1,1,1,-,2,1,-,1,-,-,-,-,4,1,-,10,27,3,3,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part24_tables.csv,3,Dysentery:4,20,16,9,285,238,238,-,-,-,-,1,-,-,-,-,,,,,1,1,1,-,1,4,-,-,-,-,-,2,4,-,18,10,6,3,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part25_tables.csv,3,Dysentery:,14,20,10,299,245,245,-,-,-,-,,,-,-,-,-,,,,1,,,-,-,1,-,-,1,-,-,-,-,2,-,13,18,5,3,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part26_tables.csv,3,Dysentery:4,8,16,12,308,258,258,-,-,-,-,-,-,-,-,-,,,,,1,1,-,2,-,-,-,-,-,-,-,-,-,-,8,13,5,3,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,3,Dysentery:4,-,-,-,-,2,6,-,-,-,-,-,-,-,-,-,: .,:,:.,:.,:.,:.,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part28_tables.csv,3,Dysentery:4,-,-,1,-,2,6,-,-,-,-,-,-,-,-,-,,:.,: .,:.,:.,:.,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,4,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part29_tables.csv,3,Dysentery:4,20,23,18,357,316,316,-,-,-,-,-,-,-,-,-,...,...,...,...,....,3,2,1,2,-,-,-,3,14,-,1,-,-,14,8,11,3,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part30_tables.csv,3,Dysentery:4,9,20,15,366,331,331,-,-,-,-,-,-,-,-,-,8.9,...,...,,...,...,-,2,2,-,-,-,-,3,-,-,1,-,9,14,7,3,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part31_tables.csv,3,Dysentery:4,19,9,21,385,358,358,-,-,-,-,-,-,-,-,-,...,..,..,1,..,3,2,-,1,-,-,2,-,-,-,-,-,-,16,9,14,3,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part33_tables.csv,3,Dysentery:4,7,14,14,406,400,400,-,-,-,1,-,-,-,-,-,R.P.,9.3,,...,R.P.,2,3,2,2,-,-,-,-,-,-,-,-,-,3,12,7,3,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part34_tables.csv,3,Dysentery:4,11,7,19,417,413,413,-,-,-,-,1,-,-,-,-,2,,:,3,..,5,-,3,3,-,-,-,-,-,-,-,-,-,6,3,7,3,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part35_tables.csv,3,Dysentery:4,18,11,11,435,432,432,-,-,-,-,-,-,-,-,-,2,2,...,...,3,1,2,-,2,3,-,-,2,-,-,3,-,-,6,6,6,3,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part36_tables.csv,3,Dysentery:4,7,18,13,442,445,445,-,-,-,-,-,-,-,-,-,R.9,2,,...,R..,5,3,2,1,-,3,-,-,2,-,1,3,-,3,6,4,3,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part37_tables.csv,3,Dysentery:4,6,7,13,448,455,455,-,-,-,-,-,-,-,-,-,A..,,,,,3,2,3,2,1,-,-,-,-,-,I,1,-,3,3,5,3,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part38_tables.csv,3,Dysentery:4,5,6,12,453,464,464,-,-,-,-,-,-,-,-,-,...,..,...,...,...,3,2,2,3,-,1,-,-,-,1,1,-,-,2,3,4,3,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part39_tables.csv,3,Dysentery:4,16,5,14,469,492,492,-,-,-,-,-,-,-,-,-,1,..,....,...,....,..R,5,2,6,-,-,-,2,-,-,3,1,-,5,2,2,3,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part40_tables.csv,3,Dysentery:,6,16,10,475,509,509,-,-,-,-,-,-,-,-,-,...,1,...,..,...,4,2,5,2,2,-,-,-,2,I,2,3,-,1:,= 5.,4,3,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part41_tables.csv,3,Dysentery:4,19,6,7,494,543,543,-,-,-,5,-,-,-,-,-,9.9,...,...,...,...,3,3,2,1,-,2,-,-,-,-,8,2,-,3,-,3,3,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part42_tables.csv,3,Dysentery:4,17,19,12,511,552,552,-,-,-,4,5,-,-,-,-,,,,1,,4,-,3,2,-,-,1,4,-,-,3,8,-,5,3,2,3,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part43_tables.csv,3,Dysentery:,5,17,7,516,559,559,-,as,a,5,4,the,as,and,@:,,,,,1,2,-,-,2,-,-,-,-,4,-,-,3,-,5.,5,3,3,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part44_tables.csv,3,Dysentery:4,7,5,17,523,591,591,-,-,-,-,-,-,-,-,-,3,,,,,6,4,-,2,-,-,-,-,-,-,-,-,-,-,5.,8,3,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part45_tables.csv,3,Dysentery:4,14,7,9,537,600,600,1,-,-,-,-,-,-,-,-,4,3,...,a.e.,,2,1,4,1,-,-,-,-,-,-,5.,-,-,3,-,1,3,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part46_tables.csv,3,Dysentery:4,24,14,14,561,624,624,-,1,-,3,-,-,-,-,-,1,4,,A.9.,...,3,-,1,3,-,-,1,-,-,-,10,5,-,10,3,3,3,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part47_tables.csv,3,Dysentery:4,33,24,7,594,639,639,-,-,-,3,3,-,-,-,-,..,1,0.8,A.O.,0.0,1,-,-,3,-,-,-,18,-,-,4,10,-,8,10,3,3,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part48_tables.csv,3,Dysentery:4,10,33,13,604,648,648,-,-,-,-,3,-,-,-,-,1,**,...,..,...,2,-,-,3,-,-,-,-,18,1,-,4,-,9,8,7,3,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part49_tables.csv,3,Dysentery:4,5.,10,12,609,660,660,-,-,1,-,-,-,-,-,-,,1,,...,...,6,-,-,2,-,-,2,3,-,2,2,-,-,-,9,2,3,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part50_tables.csv,3,Dysentery:4,4,5,7,613,665,665,-,-,-,-,-,-,-,-,-,8.9,...,....,...,,1,-,-,1,-,-,-,-,3,2,-,2,-,4,-,1,3,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part51_tables.csv,3,Dysentery:4,4,4,12,617,669,669,-,-,-,-,-,-,-,-,-,4,,,,,2,-,-,-,-,-,-,-,-,-,-,-,-,-,4,I 4,3,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part52_tables.csv,3,Dysentery:4,-,4,9,617,673,673,-,-,-,-,-,-,-,-,-,,4,a.e,..,,3,-,-,1,-,-,-,-,-,-,-,-,-,-,-,2,3,,,,,,,,
