cdi_ca_1956_wk_prov_dbs_Part10_confidences.csv,85.01,91.89,86.33,82.23,88.57,91.41,32.50,91.50,88.13,72.75,87.35,84.81,24.52,85.50,20.06,86.33,20.80,88.87,20.86,88.43,81.98,77.39,89.01,58.84,86.67,20.64,85.89,36.18,85.60,77.05,26.78,88.43,52.59,84.42,47.34,86.62,85.50,82.62,85.94,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part1_tables.csv,26,(d) Gonorrhoea,233,217,338,233,292,292,6,2,8,1,-,-,12,9,8,1,1,5,85,28,96,32,39,54,10,33,35,11,8,28,50,36,49,26,61,59,26,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,26,(d) Gonorrhoea,356,233,326,586,632,632,17,6,7,-,-,-,7,12,10,3,1,4,77,85,61,46,32,65,32,10,28,14,11,22,71,50,44,89,26,82,26,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part3_tables.csv,26,(d) Gonorrhoea,262,356,305,851,974,974,10,17,5,1,-,-,-,7,6,2,3,3,44,77,77,39,46,49,30,32,28,13,14,16,67,71,47,56,89,85,26,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part4_tables.csv,26,(d) Gonorrhoea,324,276,314,"1,189","1,334","1,282",19,10,5,-,1,-,4,14,11,3,2,3,77,44,60,39,39,53,27,30,26,16,13,19,62,67,58,77,56,66,26,,,,,
cdi_ca_1956_wk_prov_dbs_Part5_tables.csv,26,(d) Gonorrhoea,337,324,254,"1,526","1,583","1,562",5,19,6,2,-,-,14,4,7,1,3,3,56,77,67,49,39,42,29,27,21,17,16,18,77,62,45,87,77,37,26,,,,,
cdi_ca_1956_wk_prov_dbs_Part6_tables.csv,26,(d) Gonorrhoea,266,337,264,"1,794","1,861","1,837",8,5,8,-,2,-,3,14,8,6,1,1,54,56,51,52,49,47,24,29,26,23,17,20,33,77,42,63,87,56,26,,,,,
cdi_ca_1956_wk_prov_dbs_Part7_tables.csv,26,(d) Gonorrhoea,257,266,262,"2,051","2,174","2,113",6,8,7,1,-,-,-,3,9,4,6,4,59,54,57,46,52,41,24,24,21,17,23,16,37,33,29,63,63,52,26,,,,,
cdi_ca_1956_wk_prov_dbs_Part8_tables.csv,26,(d) Gonorrhoea,274,261,292,"2,327","2,442","2,327",7,6,6,-,1,1,10,4,12,3,4,1,47,59,78,39,46,44,29,24,20,12,17,17,51,37,55,76,63,55,26,,,,,
cdi_ca_1956_wk_prov_dbs_Part9_tables.csv,26,(d) Gonorrhoea,305,274,272,"2,632","2,714","2,601",2,7,8,-,-,-,6,10,9,4,3,3,83,47,60,60,39,43,41,29,20,14,12,18,48,51,42,47,76,52,26,,,,,
cdi_ca_1956_wk_prov_dbs_Part10_tables.csv,26,(d) Gonorrhoea,249,305,280,"2,881","2,960","2,885",9,2,7,-,-,-,12,6,13,4,4,5,58,83,66,39,60,48,28,41,17,9,14,19,44,48,48,46,47,50,26,,,,,
cdi_ca_1956_wk_prov_dbs_Part11_tables.csv,26,(d) Gonorrhoea,246,249,240,"3,127","3,200","3,108",9,.9,3,2,-,-,7,12,8,9,4,3,42,58,56,32,39,41,30,28,22,12,9,17,48,44,48,55,46,44,26,,,,,
cdi_ca_1956_wk_prov_dbs_Part12_tables.csv,26,(d) Gonorrhoea,256,246,293,"3,383","3,443","3,301",4,9,2,-,2,-,8,7,8,1,9,4,38,42,66,41,32,55,24,30,17,19,12,18,59,48,40,62,55,45,26,,,,,
cdi_ca_1956_wk_prov_dbs_Part13_tables.csv,26,(d) Gonorrhoea,227,256,264,"3,610","3,711","3,597",5,4,5,-,-,-,6,8,9,3,1,4,59,38,60,40,41,48,26,24,25,17,19,17,31,59,45,40,62,49,26,,,,,
cdi_ca_1956_wk_prov_dbs_Part14_tables.csv,26,(d) Gonorrhoea,275,227,236,"3,887","3,923","3,834",17,5,4,-,-,-,8,6,2,-,3,2,62,59,56,44,40,43,32,26,14,31,17,14,35,31,47,46,40,50,26,,,,,
cdi_ca_1956_wk_prov_dbs_Part15_tables.csv,26,(d) Gonorrhoea,244,275,282,"4,129","4,206","4,109",5,17,8,-,-,-,13,8,6,5,-,3,36,62,77,44,44,39,17,32,24,15,31,17,45,35,42,64,46,30,26,,,,,
cdi_ca_1956_wk_prov_dbs_Part16_tables.csv,26,(d) Gonorrhoea,285,244,255,"4,414","4,462","4,370",8,5,5,1,-,-,8,13,5,3,5,3,46,36,60,44,44,52,28,17,23,22,15,17,53,45,45,72,64,61,26,,,,,
cdi_ca_1956_wk_prov_dbs_Part17_tables.csv,26,(d) Gonorrhoea,245,285,280,"4,659","4,733","4,645",8,8,5,-,1,-,3,8,6,5,3,3,53,46,89,37,44,47,23,28,19,12,22,17,48,53,38,56,72,59,26,,,,,
cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,26,(d) Gonorrhoea,259,245,274,"4,918","5,007","4,957",9,8,8,-,-,1,3,3,5,2,5,4,50,53,62,21,37,45,32,23,22,21,12,20,45,48,51,76,56,65,26,,,,,
cdi_ca_1956_wk_prov_dbs_Part19_tables.csv,26,(d) Gonorrhoea,237,259,248,"5,155","5,251","5,239",4,9,7,-,-,-,4,3,.0,1,2,2,44,50,51,36,21,51,18,32,19,9,21,19,54,45,50,67,76,43,26,,,,,
cdi_ca_1956_wk_prov_dbs_Part20_tables.csv,26,(d) Gonorrhoea,137,237,236,"5,292","5,503","5,510",6,4,5,-,-,-,2,4,4,3,1,6,49,44,62,-,36,47,17,18,18,32,9,20,-,54,30,28,67,50,26,,,,,
cdi_ca_1956_wk_prov_dbs_Part21_tables.csv,26,(d) Gonorrhoea,208,176,261,"5,539","5,764","5,746",4,6,8,1,-,-,6,2,9,1,3,5,47,49,65,-,-,46,30,17,23,14,32,19,45,39,44,60,28,37,26,,,,,
cdi_ca_1956_wk_prov_dbs_Part22_tables.csv,26,(d) Gonorrhoea,286,232,279,"5,880","6,023","6,023",2,4,7,-,1,-,8,6,11,4,1,4,76,47,66,34,24,50,15,30,17,22,14,14,52,45,39,73,60,51,26,,,,,
cdi_ca_1956_wk_prov_dbs_Part23_tables.csv,26,(d) Gonorrhoea,268,286,282,"6,148","6,273","6,273",5,2,5,1,-,-,11,8,6,4,4,3,48,76,58,33,34,46,20,15,17,34,22,24,59,52,57,53,73,53,26,,,,,
cdi_ca_1956_wk_prov_dbs_Part24_tables.csv,26,(d) Gonorrhoea,304,268,271,"6,452","6,513","6,513",13,5,7,1,1,-,3,11,11,4,4,4,59,48,50,31,33,42,21,20,24,27,34,17,58,59,53,87,53,53,26,,,,,
cdi_ca_1956_wk_prov_dbs_Part25_tables.csv,26,(d) Gonorrhoea,242,304,234,"6,694","6,747","6,752",-,13,9,-,1,-,8,3,4,2,4,5,31,59,42,40,31,46,20,21,29,19,27,24,52,58,49,70,87,52,26,,,,,
cdi_ca_1956_wk_prov_dbs_Part26_tables.csv,26,(d) Gonorrhoea,241,242,265,"6,935","7,027","7,027",2,-,5,-,-,-,2,8,2,6,2,5,32,31,58,24,40,40,15,20,27,27,19,16,52,52,41,81,70,61,26,,,,,
cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,27,(d) (e) Other venereal diseases⁷,-,-,-,1,13,12,-,-,-,-,-,-,1,$,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part28_tables.csv,26 27,(d) Gonorrhoea (e) Other venereal,1,-,-,2,13,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,27,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part29_tables.csv,26,(d) Gonorrhoea,220,302,282,"7,699","7,833","7,833",11,11,5,1,,PP.,,3.,8,5,10,7,67,62,48,-,31,49,17,15,28,36,40,29,49,54,52,35,76,50,26,,,,,
cdi_ca_1956_wk_prov_dbs_Part30_tables.csv,26,(d) Gonorrhoea,282,249,318,"8,010","8,151","8,194",8,11,5,2,-,1,4,-,10,7,5,4,49,67,66,32,29,52,18,17,23,31,36,33,56,49,53,75,35,62,26,,,,,
cdi_ca_1956_wk_prov_dbs_Part31_tables.csv,26,(d) Gonorrhoea,288,282,316,"8,298","8,488","8,510",9,8,11,-,2,-,6,4,5,6.,7,9,43,49,79,-,32,43,23,18,26,26,31,30,58,56,52,117,75,64,26,,,,,
cdi_ca_1956_wk_prov_dbs_Part33_tables.csv,26,(d) Gonorrhoea,289,307,295,"8,925","9,062","9,284",4,5.,8,-,-,1,12,8,6,11,3,5,43,86,55,35,53,44,30,20,34,49,38,28,71,48,59,34,46,55,26,,,,,
cdi_ca_1956_wk_prov_dbs_Part34_tables.csv,26,(d) Gonorrhoea,347,289,318,"9,272","9,348","9,371",3,4,5,-,-,-,8,12,6,5,11,4,63,43,75,39,35,50,23,30,32,25,19,34,73,71,57,108,34,83,26,,,,,
