cdi_ca_1956_wk_prov_dbs_Part51_confidences.csv,62.26,77.93,58.89,61.77,65.67,83.79,69.43,84.13,76.66,41.09,77.10,75.49,23.40,79.30,44.58,78.91,44.58,80.03,19.32,81.30,74.07,77.78,82.62,71.83,81.45,44.58,82.13,71.34,80.76,56.01,80.27,80.86,68.31,79.44,64.70,83.01,81.40,79.74,80.91,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part51_tables.csv,28,Whooping cough,99,319,109,"8,650","13,521","9,277",-,-,-,3,2,1,-,-,2,2,-,-,76,242,49,-,34,31,2,2,2,2,10,11,2,14,9,12,15,8,28,,,,,
cdi_ca_1956_wk_prov_dbs_Part52_confidences.csv,77.00,86.77,74.41,64.89,77.54,82.37,48.71,86.23,76.95,32.42,80.66,77.10,24.45,81.10,21.88,82.13,19.90,77.69,34.57,82.86,66.99,54.69,80.52,63.92,77.69,45.43,79.79,33.40,74.80,36.67,75.78,78.27,72.80,77.15,45.43,80.32,74.71,76.03,65.14,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part52_tables.csv,28,Whooping cough,64,112,190,"8,727","13,682","9,387",-,-,-,1,3,-,-,-,5,-,2,1,39,76,51,13,13,48,5,2,7,3,2,3,3,2,10,-,12,17,28,,,,,
cdi_ca_1956_wk_prov_dbs_Part5_confidences.csv,59.38,80.57,59.81,66.02,71.68,64.79,66.02,63.23,69.63,26.00,71.58,20.68,71.09,68.80,29.49,71.53,45.07,69.68,15.99,72.61,71.04,51.95,74.71,50.34,72.36,39.62,73.29,43.80,70.12,67.24,60.69,71.34,27.83,66.99,64.06,74.32,57.67,63.67,71.63,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part5_tables.csv,28,Whooping cough,227,219,199,897,"1,959","1,021",1,27,-,14,16,I,3,1,6,2,I,2,77,88,54,58,52,51.,14,2,8,4,11,4,13,5,11,41,17,30,28,,,,,,
cdi_ca_1956_wk_prov_dbs_Part6_confidences.csv,64.50,83.11,77.54,71.68,69.58,69.09,23.06,67.29,70.02,77.44,67.14,42.43,69.78,67.24,33.35,65.43,17.37,66.75,17.83,67.14,66.31,83.15,68.70,41.48,68.46,74.90,68.31,24.93,65.97,71.53,61.18,67.14,62.89,65.82,32.23,70.17,58.35,64.36,67.38,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part6_tables.csv,28,Whooping cough,150,227,182,"1,047","2,399","1,183",5,1,-,17,14,-,-,3,23,4,2,1,70,77,83,9,58,47,8,14,6,13,4,7,8,13,16,16,41,15,28,,,,,
cdi_ca_1956_wk_prov_dbs_Part7_confidences.csv,67.33,88.23,72.71,83.30,70.17,87.84,83.01,87.30,81.79,79.10,83.54,84.81,70.31,83.54,28.05,81.88,20.50,82.86,19.52,82.08,83.20,25.00,78.71,40.04,82.86,31.88,85.84,45.53,77.00,74.02,74.12,83.50,29.05,84.38,75.24,85.30,80.52,78.12,68.02,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part7_tables.csv,28,Whooping cough,133,151,159,"1,181","2,761","1,433",3,5,1,17,17,-,2,-,7,-,5,1,50,70,57,23,9,39,5,8,6,2,13,3,4,8,17,27,16,15,28,,,,,
cdi_ca_1956_wk_prov_dbs_Part8_confidences.csv,54.59,66.80,43.04,42.60,44.73,47.00,42.70,26.78,44.70,24.61,44.56,38.06,45.78,43.29,34.72,42.43,18.03,45.31,24.61,45.48,17.00,45.46,24.76,28.30,44.19,19.68,43.41,24.61,42.77,40.04,39.33,45.53,41.06,44.34,69.43,70.26,28.98,66.80,60.30,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part8_tables.csv,28,Whooping cough,143,133,158,"1,324","3,071","1,618",9,3,-,13,17,-,3,2,5,-,-,1,46,50,40,36,23,54,9,5,8,7,2,6,6,4,12,14,27,17,28,,,,,
cdi_ca_1956_wk_prov_dbs_Part9_confidences.csv,68.90,73.97,69.73,66.16,71.44,73.00,40.97,72.51,67.58,58.64,70.90,31.23,70.80,69.14,24.80,70.17,19.60,70.12,38.06,70.12,64.99,20.24,71.34,18.14,68.60,38.06,66.80,38.06,66.36,60.01,63.96,68.41,59.23,63.33,38.06,68.70,38.57,68.07,60.60,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part9_tables.csv,28,Whooping cough,197,143,140,"1,571","3,390","1,790",-,9,-,19,13,-,8,3,5,8,-,1,76,46,47,13,36,39,10,9,7,10,7,3,14,6,11,39,14,19,28,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part10_confidences.csv,75.39,81.54,76.56,72.95,78.56,81.05,28.83,81.15,78.17,64.55,77.49,75.24,21.75,75.83,17.79,76.56,18.46,78.81,18.51,78.47,72.71,68.65,78.96,52.20,76.90,18.31,76.17,32.08,75.93,68.36,23.77,78.47,46.66,74.90,41.99,76.86,75.83,73.29,76.22,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part10_tables.csv,28,Whooping cough,140,197,140,"1,711","3,632","1,930",8,-,-,15,19,-,9,8,-,1,8,-,67,76,62,7,13,50,4,10,8,7,10,3,15,14,16,7,39,19,28,FILLER,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part11_confidences.csv,79.88,87.65,78.17,73.39,80.57,84.86,42.29,85.99,75.00,28.00,79.25,68.07,80.96,74.02,37.01,77.88,23.73,75.73,19.75,80.13,63.57,53.71,81.84,48.41,78.17,46.07,72.17,71.14,79.83,69.97,72.71,85.21,78.71,74.32,61.87,85.74,83.06,82.71,83.50,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part11_tables.csv,28,Whooping cough,157,140,132,"1,869","3,878","2,063",6,8,-,9,15,2,2,9,3,1,1,-,78,67,54,18,7,39,7,4,2,1,7,3,7,15,10,28,7,11,28,FILLER,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part12_confidences.csv,79.49,90.43,85.30,71.73,86.91,89.89,84.91,89.40,81.49,47.14,87.16,74.51,85.94,86.47,38.67,84.52,25.83,85.06,18.87,87.45,81.54,46.41,88.48,78.03,86.28,47.14,86.28,31.05,85.40,74.71,81.05,85.40,36.21,76.42,75.73,85.11,83.74,80.37,82.28,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part12_tables.csv,28,Whooping cough,160,157,157,"2,030","4,105","2,202",2,6,-,-,9,-,I,2,7,-,1,-,112,78,36,11,18,44,7,7,5,2,1,2,15,7,14,11,28,14,28,FILLER,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part13_confidences.csv,63.28,71.44,64.84,63.04,68.51,69.92,15.97,68.75,61.67,39.26,63.72,59.47,30.08,63.09,27.05,57.03,37.35,66.11,22.52,66.16,60.74,43.02,68.31,26.64,66.11,37.35,59.91,22.51,65.19,39.70,59.33,67.63,64.40,61.33,27.69,69.48,69.09,66.99,68.51,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part13_tables.csv,28,Whooping cough,221,179,161,"2,270","4,276","2,359",34,2,1,11,17,-,5,2,13,2,-,-,106,112,36,22,11,35,2,7,7,2,2,2,4,15,7,33,11,31,28,FILLER,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part14_confidences.csv,78.56,87.26,79.64,70.90,82.18,85.16,45.78,86.13,75.98,33.40,83.20,73.34,79.49,79.39,21.66,79.39,25.66,78.66,21.89,81.74,75.05,43.99,84.13,60.21,71.78,45.78,82.91,69.92,83.30,73.63,73.14,84.42,56.35,82.18,44.87,83.11,81.64,59.47,53.42,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part14_tables.csv,28,Whooping cough,183,221,134,"2,453","4,511","2,487",1,34,1,16,11,-,1,5,1,-,2,-,80,106,48,17,22,42,13,2,7,14,2,3,7,4,9,34,33,10,28,FILLER,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part15_confidences.csv,72.31,79.49,73.39,71.00,76.56,78.56,62.30,78.03,70.41,31.71,71.73,67.63,68.12,71.24,33.03,73.63,16.74,72.90,16.50,74.27,71.53,72.02,76.42,18.43,76.42,41.02,74.71,31.42,73.19,57.96,68.51,75.24,67.77,73.05,41.02,75.00,71.44,57.37,63.77,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part15_tables.csv,28,Whooping cough,209,183,126,"2,662","4,676","2,621",-,1,-,15,16,-,I,1,1,4,--,i,111,80,48,24,17,31,11,13,3,-,14,4,20,7,9,23,34,18,28,FILLER,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part16_confidences.csv,66.36,75.49,81.69,78.32,83.69,83.50,55.32,84.33,79.59,49.54,79.10,80.71,38.40,80.32,36.99,80.52,44.07,82.23,27.56,81.01,76.86,44.17,80.57,40.53,80.66,20.51,82.13,64.01,78.47,58.01,79.00,74.46,60.25,77.39,60.74,81.54,77.93,76.51,75.44,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part16_tables.csv,28,Whooping cough,195,209,160,"2,857","4,873","2,747",-,-,-,29,15,1,3,1,18,2,4,-,81,111,50,17,24,50,8,11,5,2,-,5,10,20,19,43,23,11,28,FILLER,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part17_confidences.csv,61.13,75.20,64.06,72.02,54.79,71.88,48.61,54.39,74.02,29.64,52.78,76.46,55.86,52.10,76.37,52.54,23.41,79.69,13.67,55.08,78.32,36.01,76.95,29.64,53.42,72.80,73.24,77.44,50.59,44.80,44.65,54.35,69.34,75.59,66.89,77.44,62.35,68.16,62.45,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part17_tables.csv,28,Whooping cough,195,195,187,"3,052","5,093","2,953",5,-,-,14,29,-,33,3,11,-,2,-,72,81,43,32,17,30,3,8,5,2,2,3,10,10,18,24,43,24,28,FILLER,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part18_confidences.csv,54.00,65.82,77.88,72.36,78.76,79.30,63.43,80.57,76.61,42.19,76.07,70.41,76.61,74.71,20.14,75.05,60.69,75.20,17.57,74.76,70.36,71.58,79.25,65.72,72.95,23.22,75.78,48.90,76.71,70.51,46.48,77.93,73.00,76.42,17.19,78.71,77.00,53.91,69.34,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,28,Whooping cough,197,195,164,"3,249","5,283","3,168",2,5,1,25,14,2,5,33,4,3,-,1,70,72,54,19,32,41,13,3,3,10,2,2,14,10,19,36,24,25,28,FILLER,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part19_confidences.csv,58.50,78.42,84.67,84.38,86.77,87.70,78.47,89.11,85.55,80.62,86.04,82.28,82.62,86.57,59.62,84.23,46.07,83.64,65.19,86.38,62.60,79.98,87.30,78.17,84.42,46.07,86.91,46.07,82.37,76.81,44.53,81.79,59.28,83.35,26.51,87.45,70.12,81.59,80.42,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part19_tables.csv,28,Whooping cough,207,197,147,"3,456","5,537","3,332",1,2,-,21,25,-,-,5,2,-,3,1,91,70,39,25,19,22,8,13,3,5,10,10,29,14,11,27,36,29,28,FILLER,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part1_confidences.csv,65.23,84.86,76.51,77.29,79.54,81.59,21.18,82.18,71.97,29.08,76.86,68.55,64.75,76.07,29.10,72.85,25.59,69.19,21.85,74.46,52.15,60.16,77.98,44.90,67.63,44.90,75.20,54.79,68.36,66.80,68.95,76.56,68.31,69.68,36.16,79.05,71.92,74.17,60.50,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part1_tables.csv,28,Whooping cough,131,118,190,131,331,159,2,5,-,12,7,-,2,5,5,2,1,1,27,24,51,51,53,48,-,8,7,5,6,3,12,1,10,18,8,17,28,FILLER,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part20_confidences.csv,51.56,63.53,45.83,55.86,60.99,61.62,59.67,63.18,58.89,25.12,59.77,58.15,57.23,60.35,55.91,57.96,32.62,58.15,39.33,60.25,43.63,41.85,59.62,55.42,56.64,47.39,67.58,56.40,53.22,60.01,29.20,59.33,32.62,60.69,68.41,59.47,69.82,75.44,71.78,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part20_tables.csv,28,Whooping cough,165,207,147,"3,621","5,717","3,481",2,1,-,29,21,-,-,-,5,-,-,1,68,91,32,16,25,44,19,8,2,12,5,3,-,29,11,19,27,28,28,FILLER,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part21_confidences.csv,71.92,77.64,73.00,70.41,74.95,76.95,59.28,76.61,70.65,41.19,72.75,71.83,65.04,73.88,35.82,72.80,20.69,71.92,56.45,75.73,71.44,44.65,74.51,57.47,72.27,39.94,74.61,60.79,71.63,63.62,70.21,69.14,65.04,57.08,72.66,62.50,75.78,61.62,61.87,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part21_tables.csv,28,Whooping cough,169,180,142,"3,805","5,940","3,563",7,2,-,20,29,-,-,-,6,1,-,-,97,68,54,10,16,30,6,19,2,5,12,3,8,15,19,15,19,24,28,FILLER,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part22_confidences.csv,51.95,71.00,65.77,73.10,77.78,80.66,32.23,81.10,76.61,42.14,75.44,62.01,67.48,72.12,22.11,74.61,25.24,70.65,21.24,74.02,68.60,42.21,77.15,43.43,68.12,44.12,69.38,50.54,71.73,64.45,74.41,75.24,66.31,72.80,62.79,76.12,74.12,75.34,71.24,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part22_tables.csv,28,Whooping cough,145,169,134,"3,949","6,122","3,665",7,7,-,14,20,-,-,-,10,1,1,-,79,97,33,5,10,50,16,6,4,9,5,5,1,8,14,13,15,14,28,FILLER,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part23_confidences.csv,58.69,85.99,81.01,78.76,82.81,84.52,74.90,86.08,77.73,32.01,82.13,73.68,82.18,77.98,45.46,80.57,47.29,83.20,44.58,82.67,75.83,64.45,83.20,71.68,80.96,26.17,80.66,27.51,81.69,73.14,72.61,82.13,79.79,82.37,44.58,83.40,82.23,79.35,65.04,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part23_tables.csv,28,Whooping cough,143,145,175,"5,382","6,320","3,901",-,7,-,15,14,-,2,-,?,2,1,-,80,79,34,6,5,42,17,16,3,3,9,2,2,1,17,16,13,25,28.,FILLER,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part24_confidences.csv,57.96,76.71,58.59,55.13,61.23,63.53,38.09,63.72,59.57,22.85,57.67,57.23,55.66,60.11,19.37,58.84,34.18,60.30,34.18,59.38,40.19,79.59,60.69,25.81,57.71,76.61,57.42,49.98,58.20,21.53,40.33,62.30,59.33,58.01,45.83,63.18,63.33,71.29,79.20,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part24_tables.csv,28,Whooping cough,165,143,159,"4,257","6,572","4,080",I,-,-,19,15,1,-,2,7,2,2,#,86,80,44,10,6,33,8,17,3,9,3,6,17,2,13,14,16,32,28,FILLER,FILLER,,,
padded_cdi_ca_1956_wk_prov_dbs_Part25_confidences.csv,70.12,85.01,78.91,50.73,83.20,84.08,24.49,83.69,78.52,70.65,81.59,73.88,73.19,83.74,32.81,81.79,20.07,77.29,18.85,81.64,75.63,77.05,81.59,44.48,76.51,44.58,74.61,70.26,79.88,63.43,40.67,80.96,65.92,78.17,44.58,58.30,76.76,50.59,76.56,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part25_tables.csv,28,Whooping cough,130,165,121,"4,387","6,817","4,239",-,-,-,39,19,-,3,-,2,-,2,-,54,86,43,10,10,28,8,8,6,-,9,3,5,17,17,11,14,22,28,FILLER,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part26_confidences.csv,55.91,74.46,67.14,69.58,70.41,60.50,57.42,62.16,75.20,43.26,78.22,77.10,43.19,77.44,19.36,79.64,19.38,80.08,43.26,80.08,72.12,74.71,80.71,42.16,77.88,32.20,79.25,25.12,77.73,73.00,33.30,81.20,75.73,80.32,49.15,81.01,77.39,77.93,80.13,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part26_tables.csv,28,Whooping cough,93,130,123,"4,480","7,032","4,344",-,-,1,13,39,-,2,3,-,-,-,1,23,54,31,9,10,33,16,8,5,5,-,5.,1,5,21,24,11,19,28,FILLER,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part27_confidences.csv,50.20,62.55,57.13,55.18,58.25,59.57,26.81,61.04,56.84,39.97,60.16,55.47,50.10,59.13,30.15,59.47,32.30,57.62,15.52,59.57,55.57,53.22,59.77,45.65,59.72,32.30,59.28,47.75,60.01,49.07,43.14,58.69,43.07,56.01,19.86,59.38,55.96,55.08,56.25,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,,Whooping cough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FILLER,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part28_confidences.csv,59.13,71.00,65.33,66.36,67.87,69.38,28.03,66.21,63.82,16.91,63.62,37.74,65.87,64.50,43.48,65.92,59.13,67.04,21.23,66.06,61.82,55.86,67.24,18.75,63.87,29.17,66.50,36.40,65.67,59.38,63.57,65.33,57.96,64.50,36.40,66.89,61.23,64.36,66.85,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part28_tables.csv,28,Whooping cough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FILLER,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part29_confidences.csv,77.29,87.79,81.79,73.44,83.30,86.47,65.82,87.99,70.12,65.04,82.37,78.22,71.63,80.27,19.04,83.35,21.94,78.91,46.36,81.88,74.80,56.30,85.79,61.62,82.57,46.36,80.91,38.82,81.10,74.46,75.68,79.74,77.93,77.98,36.82,86.13,83.20,79.39,83.11,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part29_tables.csv,28,Whooping cough,112,91,127,"4,789","7,515","4,692",-,-,-,1,9,1,-,-,4,-,-,-,67,41,37,14,22,43,6,7,4,3,-,6,2,3,15,19,9,9,28,FILLER,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part2_confidences.csv,56.10,63.87,32.52,32.89,33.13,34.57,12.67,33.64,30.20,18.26,33.23,28.34,32.74,30.27,30.18,33.54,21.85,32.81,7.95,33.08,21.00,30.20,29.47,76.76,32.52,13.34,29.93,17.80,67.33,27.95,57.76,34.01,73.05,71.39,66.80,75.44,72.80,69.29,63.62,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,28,Whooping cough,198,131,240,329,746,304,19,2,-,18,12,1,9,2,11,7,2,1,66,27,76,43,51,41,7,-,14,4,5,7,3,12,12,22,18,47,28,FILLER,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part30_confidences.csv,80.03,91.46,86.28,63.04,85.50,90.77,40.28,90.33,84.23,33.91,85.16,75.24,78.22,87.30,71.97,85.55,31.52,84.62,64.75,85.89,72.85,54.74,85.06,32.15,80.37,47.36,86.13,41.28,80.71,76.56,78.52,81.05,49.39,84.57,24.05,87.21,86.67,83.20,84.62,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part30_tables.csv,28,Whopping cough,130,112,126,"4,919","7,704","4,794",-,-,-,11,1,1,-,-,6,1,-,-,57,67,35,10,14,38,14,6,2,-,3,4,6,2,8,31,19,22,28,FILLER,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part31_confidences.csv,64.26,75.68,67.92,67.92,71.29,74.61,75.00,73.19,49.19,70.56,51.71,79.00,48.24,84.42,82.71,51.37,60.74,80.27,60.50,78.91,77.73,80.86,63.87,85.06,84.13,80.52,78.71,83.98,79.93,67.82,47.75,52.98,72.66,64.94,79.64,79.20,76.71,69.34,71.14,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part31_tables.csv,28,Whooping cough,165,130,185,"5,084","7,987","4,929",-,-,-,8,11,1,1,-,2,-,1,-,66,57,64,11,10,43,6,14,6,6,-,7,29,6,18,38,31,12,28,FILLER,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part32_confidences.csv,92.04,85.69,72.36,87.70,89.89,89.21,83.84,84.08,39.82,89.01,36.62,88.28,23.77,87.16,22.49,88.72,29.57,87.11,43.92,88.18,81.20,34.08,89.36,47.34,90.04,32.13,88.18,49.10,87.30,47.34,82.96,24.78,89.06,26.37,87.06,86.77,81.05,78.61,,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part32_tables.csv,cough,136,165,284,"5,220","8,332","5,045",1,-,-,4,8,-,-,1,5,-,-,1,87,66,86,19,11,52,4,6,7,10,6,8,9,29,15,2,38,13,28,FILLER,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part33_confidences.csv,64.84,60.94,72.46,70.12,73.68,74.02,29.25,74.76,67.72,35.35,71.83,61.43,28.56,70.07,42.72,65.33,76.71,67.82,59.42,69.04,69.29,59.81,71.24,64.40,67.77,68.51,70.70,66.41,69.58,63.23,68.65,62.16,59.72,71.58,60.35,73.78,70.26,61.77,58.20,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part33_tables.csv,28,Whooping cough,149,136,181,"5,369","8,546","5,202",-,1,-,3,4,-,4,-,3,-,-,-,85,87,69,14,19,40,10,4,4,5,10,9,1,9,19,27,2,21,28,FILLER,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part34_confidences.csv,64.26,79.59,82.03,78.22,87.06,87.21,82.37,89.16,82.32,66.70,86.62,81.98,76.90,86.96,35.01,86.13,46.70,86.28,33.47,86.28,69.92,82.76,88.23,54.15,84.72,46.70,86.82,80.81,86.57,71.97,83.30,86.04,68.07,83.59,33.57,86.18,84.62,84.23,83.45,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part34_tables.csv,28,Whooping cough,130,149,254,"5,499","8,832","5,364",-,-,-,1,3,-,-,4,9,-,-,-,61,85,63,14,14,67,6,10,8,5,5,8,3,1,23,40,27,17,28,FILLER,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part35_confidences.csv,76.17,86.52,81.93,71.88,83.69,83.98,39.84,85.16,79.30,54.35,77.98,68.21,80.22,80.32,19.29,80.03,44.51,80.52,19.73,82.32,74.66,65.67,82.37,38.55,72.61,44.51,77.64,46.68,79.49,71.92,77.64,81.69,76.71,79.20,66.89,81.69,69.78,66.11,68.75,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part35_tables.csv,28,Whooping cough,137,130,211,"5,636","9,088","5,572",-,-,-,9.,1,-,3,-,2,-,-,-,34,61,69,25,14,70,8,6,9,13,5,13,6,3,17,39,40,11,28,FILLER,FILLER,,,
padded_cdi_ca_1956_wk_prov_dbs_Part36_confidences.csv,79.00,89.75,82.67,80.76,85.55,87.26,56.64,87.99,78.61,57.03,84.38,79.35,67.68,86.82,60.89,82.37,43.63,80.13,41.82,85.50,72.71,74.85,86.91,29.93,80.66,46.73,83.06,37.89,83.25,59.96,74.51,79.39,29.05,77.88,39.58,85.30,80.27,80.37,82.03,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part36_tables.csv,28,Whooping cough,207,137,263,"5,843","9,417","5,783",-,-,-,5,9,-,-,3,4,-,-,-,108,34,96,38,25,66,5,8,7,13,13,9,21,6,29,17,39,20,28,FILLER,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part37_confidences.csv,57.28,81.35,75.29,73.00,77.93,80.71,31.54,80.08,74.76,31.54,74.95,74.95,73.14,76.17,27.22,75.44,17.50,71.92,19.90,77.15,53.66,68.07,77.78,34.52,63.96,42.19,77.69,26.10,73.78,66.99,75.00,76.56,75.59,75.98,50.24,77.64,75.78,73.63,75.10,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part37_tables.csv,28,Whooping cough,256,207,228,"6,099","9,774","5,972",1,-,-,-,5,-,2,-,8,1,-,-,139,108,110,25,38,46,13,5,7,40,13,12,19,21,25,16,17,16,28,FILLER,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part38_confidences.csv,60.25,67.24,60.21,61.28,61.77,64.70,62.30,65.48,60.11,23.82,60.50,59.28,59.47,62.16,31.74,60.64,19.29,62.60,21.01,63.28,24.61,58.35,63.09,60.64,61.67,34.64,61.87,59.03,58.74,63.67,21.35,63.67,34.64,63.28,24.04,63.82,59.91,61.47,61.52,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part38_tables.csv,28,Whooping cough,191,256,248,"6,290","10,112","6,308",-,1,-,1,-,1,2,2,3,2,1,-,112,139,80,25,25,47,4,13,6,11,40,11,15,19,22,19,16,19,28,FILLER,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part39_confidences.csv,Table: Table_2,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part39_tables.csv,Table: Table_2,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,FILLER,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part3_confidences.csv,55.27,64.16,82.81,81.79,86.08,87.21,63.23,87.74,80.96,69.53,83.45,73.68,79.20,82.86,75.73,81.20,24.28,80.57,35.30,84.28,70.41,77.49,83.30,43.33,79.59,45.75,82.96,74.95,82.67,74.41,30.74,85.16,79.15,79.54,21.39,85.69,78.47,80.71,73.05,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part3_tables.csv,28,Whooping cough,166,198,192,497,"1,207",518,5,19,-,9,18,-,-,9,10,2,7,1,64,66,60,55,43,50,-,7,10,9,4,11,9,3,7,13,22,28,28,FILLER,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part40_confidences.csv,70.65,92.09,84.47,84.72,83.59,87.89,79.69,91.26,78.08,82.42,79.00,82.76,86.87,83.89,81.05,88.53,84.57,80.86,44.95,50.10,75.63,80.66,78.86,80.08,72.27,75.59,50.68,17.13,50.44,71.92,26.44,73.49,73.39,75.98,73.63,51.37,71.14,74.17,74.46,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part40_tables.csv,28,Whooping cough,121,185,182,"6,596","10,583","6,811",-,-,-,2,1,1,9,15,6,-,-,-,46,103,62,18,18,37,8,19,9,11,14,10,25,5,15,2,10,13,28,FILLER,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part41_confidences.csv,64.26,85.06,77.25,74.90,71.29,84.18,85.16,81.64,68.60,69.92,71.04,78.12,82.67,65.04,84.91,84.72,78.91,71.88,17.88,79.00,59.81,85.25,76.27,86.28,82.37,83.30,79.64,22.36,76.76,47.07,80.08,81.05,39.75,76.12,82.23,82.62,80.27,73.24,73.93,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part41_tables.csv,28,Whooping cough,207,121,227,"6,803","11,164","7,059",-,-,-,-,2,-,3,9,7,1,-,-,148,46,66,24,18,73,5,8,9,8:,11,11,8,25,18,10,2,11,28,FILLER,,,,
