source_file,disease,cases
1958week_0044_tables.csv,Mumps,178
1958week_0045_tables.csv,Chickenpox,351
1958week_0045_tables.csv,Mumps,166
1958week_0046_tables.csv,Chickenpox,312
1958week_0046_tables.csv,Mumps,179
1958week_0047_tables.csv,Chickenpox,358
1958week_0047_tables.csv,Mumps,
1958week_0048_tables.csv,Chickenpox,394
1958week_0048_tables.csv,Mumps,219
1958week_0049_tables.csv,Chickenpox,487
1958week_0049_tables.csv,Mumps,265
1958week_0050_tables.csv,Chickenpox,534
1958week_0050_tables.csv,Mumps,202
1958week_0051_tables.csv,Chickenpox,522
1958week_0051_tables.csv,Mumps,243
1958week_0052_tables.csv,Chickenpox,232
1958week_0052_tables.csv,Mumps,267
1958week_0053_tables.csv,Chickenpox,265
1958week_0053_tables.csv,Mumps,115
