file_name,row_index,col_index,AWS_Value,Manual_Value,Equal,Confidence_Value
padded_cdi_ca_1956_wk_prov_dbs_Part31_tables.csv,0,0,1.0,1,True,70.36
padded_cdi_ca_1956_wk_prov_dbs_Part31_tables.csv,0,1,Chickenpox,Chickenpox,True,89.55
padded_cdi_ca_1956_wk_prov_dbs_Part31_tables.csv,0,2,188,188,True,83.06
padded_cdi_ca_1956_wk_prov_dbs_Part31_tables.csv,0,3,226,226,True,79.88
padded_cdi_ca_1956_wk_prov_dbs_Part31_tables.csv,0,4,173,173,True,87.16
padded_cdi_ca_1956_wk_prov_dbs_Part31_tables.csv,0,5,"26,088",26088,False,87.3
padded_cdi_ca_1956_wk_prov_dbs_Part31_tables.csv,0,6,"24,065",24065,False,33.37
padded_cdi_ca_1956_wk_prov_dbs_Part31_tables.csv,0,7,"31,886",31886,False,87.06
padded_cdi_ca_1956_wk_prov_dbs_Part31_tables.csv,0,8,2,2,True,78.47
padded_cdi_ca_1956_wk_prov_dbs_Part31_tables.csv,0,9,1,1,True,47.34
padded_cdi_ca_1956_wk_prov_dbs_Part31_tables.csv,0,10,2,2,True,82.47
padded_cdi_ca_1956_wk_prov_dbs_Part31_tables.csv,0,11,1,1,True,71.48
padded_cdi_ca_1956_wk_prov_dbs_Part31_tables.csv,0,12,-,-,True,26.95
padded_cdi_ca_1956_wk_prov_dbs_Part31_tables.csv,0,13,4,4,True,77.98
padded_cdi_ca_1956_wk_prov_dbs_Part31_tables.csv,0,14,21,21,True,19.2
padded_cdi_ca_1956_wk_prov_dbs_Part31_tables.csv,0,15,9,9,True,81.98
padded_cdi_ca_1956_wk_prov_dbs_Part31_tables.csv,0,16,6,6,True,33.11
padded_cdi_ca_1956_wk_prov_dbs_Part31_tables.csv,0,17,:,..,False,79.59
padded_cdi_ca_1956_wk_prov_dbs_Part31_tables.csv,0,18,:.,..,False,27.56
padded_cdi_ca_1956_wk_prov_dbs_Part31_tables.csv,0,19,:,..,False,83.54
padded_cdi_ca_1956_wk_prov_dbs_Part31_tables.csv,0,20,55,55,True,75.0
padded_cdi_ca_1956_wk_prov_dbs_Part31_tables.csv,0,21,54,54,True,49.63
padded_cdi_ca_1956_wk_prov_dbs_Part31_tables.csv,0,22,24,14,False,85.4
padded_cdi_ca_1956_wk_prov_dbs_Part31_tables.csv,0,23,63,63,True,61.28
padded_cdi_ca_1956_wk_prov_dbs_Part31_tables.csv,0,24,109,109,True,79.35
