file_name,row_index,col_index,AWS_Value,Manual_Value,Equal,Confidence_Value
padded_cdi_ca_1956_wk_prov_dbs_Part13_tables.csv,0,0,1,1,False,78.96
padded_cdi_ca_1956_wk_prov_dbs_Part13_tables.csv,0,1,Chickenpox,Chickenpox,True,89.11
padded_cdi_ca_1956_wk_prov_dbs_Part13_tables.csv,0,2,690,690,True,80.91
padded_cdi_ca_1956_wk_prov_dbs_Part13_tables.csv,0,3,"1,028",1028,False,78.66
padded_cdi_ca_1956_wk_prov_dbs_Part13_tables.csv,0,4,952,952,True,85.50
padded_cdi_ca_1956_wk_prov_dbs_Part13_tables.csv,0,5,"15,115",15115,False,87.26
padded_cdi_ca_1956_wk_prov_dbs_Part13_tables.csv,0,6,"14,211",14211,False,19.92
padded_cdi_ca_1956_wk_prov_dbs_Part13_tables.csv,0,7,"16,260",16260,False,85.79
padded_cdi_ca_1956_wk_prov_dbs_Part13_tables.csv,0,8,2,2,True,76.90
padded_cdi_ca_1956_wk_prov_dbs_Part13_tables.csv,0,9,2,2,True,48.97
padded_cdi_ca_1956_wk_prov_dbs_Part13_tables.csv,0,10,1,1,True,79.49
padded_cdi_ca_1956_wk_prov_dbs_Part13_tables.csv,0,11,1,1,True,74.17
padded_cdi_ca_1956_wk_prov_dbs_Part13_tables.csv,0,12,-,-,True,37.52
padded_cdi_ca_1956_wk_prov_dbs_Part13_tables.csv,0,13,2,2,True,78.71
padded_cdi_ca_1956_wk_prov_dbs_Part13_tables.csv,0,14,17,17,True,33.74
padded_cdi_ca_1956_wk_prov_dbs_Part13_tables.csv,0,15,16,16,True,71.19
padded_cdi_ca_1956_wk_prov_dbs_Part13_tables.csv,0,16,27,27,True,46.61
padded_cdi_ca_1956_wk_prov_dbs_Part13_tables.csv,0,17,-,-,True,82.47
padded_cdi_ca_1956_wk_prov_dbs_Part13_tables.csv,0,18,-,-,True,28.10
padded_cdi_ca_1956_wk_prov_dbs_Part13_tables.csv,0,19,-,-,True,82.57
padded_cdi_ca_1956_wk_prov_dbs_Part13_tables.csv,0,20,199,199,True,75.78
padded_cdi_ca_1956_wk_prov_dbs_Part13_tables.csv,0,21,335,335,True,53.66
padded_cdi_ca_1956_wk_prov_dbs_Part13_tables.csv,0,22,173,173,True,85.25
padded_cdi_ca_1956_wk_prov_dbs_Part13_tables.csv,0,23,296,296,True,33.25
