file_name,row_index,col_index,AWS_Value,Manual_Value,Equal,Confidence_Value
padded_cdi_ca_1956_wk_prov_dbs_Part32_tables.csv,0,0,K,1,False,92.87
padded_cdi_ca_1956_wk_prov_dbs_Part32_tables.csv,0,1,133,Chickenpox,False,86.47
padded_cdi_ca_1956_wk_prov_dbs_Part32_tables.csv,0,2,196,133,False,73.0
padded_cdi_ca_1956_wk_prov_dbs_Part32_tables.csv,0,3,173,196,False,88.48
padded_cdi_ca_1956_wk_prov_dbs_Part32_tables.csv,0,4,"26,229",173,False,90.67
padded_cdi_ca_1956_wk_prov_dbs_Part32_tables.csv,0,5,"24,147",26229,False,89.99
padded_cdi_ca_1956_wk_prov_dbs_Part32_tables.csv,0,6,"32,097",24147,False,84.62
padded_cdi_ca_1956_wk_prov_dbs_Part32_tables.csv,0,7,2,32097,False,84.81
padded_cdi_ca_1956_wk_prov_dbs_Part32_tables.csv,0,8,2,2,True,40.19
padded_cdi_ca_1956_wk_prov_dbs_Part32_tables.csv,0,9,1,2,False,89.79
padded_cdi_ca_1956_wk_prov_dbs_Part32_tables.csv,0,10,-,1,False,36.94
padded_cdi_ca_1956_wk_prov_dbs_Part32_tables.csv,0,11,1,-,False,89.06
padded_cdi_ca_1956_wk_prov_dbs_Part32_tables.csv,0,12,-,1,False,23.97
padded_cdi_ca_1956_wk_prov_dbs_Part32_tables.csv,0,13,9,-,False,87.89
padded_cdi_ca_1956_wk_prov_dbs_Part32_tables.csv,0,14,29,9,False,22.69
padded_cdi_ca_1956_wk_prov_dbs_Part32_tables.csv,0,15,8,29,False,89.5
padded_cdi_ca_1956_wk_prov_dbs_Part32_tables.csv,0,16,:.,8,False,29.83
padded_cdi_ca_1956_wk_prov_dbs_Part32_tables.csv,0,17,:,..,False,87.84
padded_cdi_ca_1956_wk_prov_dbs_Part32_tables.csv,0,18,: .,..,False,44.31
padded_cdi_ca_1956_wk_prov_dbs_Part32_tables.csv,0,19,35,..,False,88.96
padded_cdi_ca_1956_wk_prov_dbs_Part32_tables.csv,0,20,55,35,False,81.93
padded_cdi_ca_1956_wk_prov_dbs_Part32_tables.csv,0,21,25,55,False,34.38
