file_name,row_index,col_index,AWS_Value,Manual_Value,Equal,Confidence_Value
padded_cdi_ca_1956_wk_prov_dbs_Part5_tables.csv,0,0,1.0,1,True,76.07
padded_cdi_ca_1956_wk_prov_dbs_Part5_tables.csv,0,1,Chickenpox,Chickenpox,True,89.11
padded_cdi_ca_1956_wk_prov_dbs_Part5_tables.csv,0,2,"1,285",1285,False,81.1
padded_cdi_ca_1956_wk_prov_dbs_Part5_tables.csv,0,3,"1,345",1345,False,77.73
padded_cdi_ca_1956_wk_prov_dbs_Part5_tables.csv,0,4,"1,358",1358,False,84.42
padded_cdi_ca_1956_wk_prov_dbs_Part5_tables.csv,0,5,"6,134",6134,False,88.18
padded_cdi_ca_1956_wk_prov_dbs_Part5_tables.csv,0,6,"5,393",5393,False,30.18
padded_cdi_ca_1956_wk_prov_dbs_Part5_tables.csv,0,7,"7,499",7499,False,85.94
padded_cdi_ca_1956_wk_prov_dbs_Part5_tables.csv,0,8,6,6,True,81.98
padded_cdi_ca_1956_wk_prov_dbs_Part5_tables.csv,0,9,5,5,True,30.62
padded_cdi_ca_1956_wk_prov_dbs_Part5_tables.csv,0,10,4,4,True,84.28
padded_cdi_ca_1956_wk_prov_dbs_Part5_tables.csv,0,11,-,-,True,24.35
padded_cdi_ca_1956_wk_prov_dbs_Part5_tables.csv,0,12,-,-,True,83.69
padded_cdi_ca_1956_wk_prov_dbs_Part5_tables.csv,0,13,6,6,True,81.01
padded_cdi_ca_1956_wk_prov_dbs_Part5_tables.csv,0,14,54,54,True,34.72
padded_cdi_ca_1956_wk_prov_dbs_Part5_tables.csv,0,15,65,65,True,84.23
padded_cdi_ca_1956_wk_prov_dbs_Part5_tables.csv,0,16,52,52,True,53.08
padded_cdi_ca_1956_wk_prov_dbs_Part5_tables.csv,0,17,1,1,True,82.08
padded_cdi_ca_1956_wk_prov_dbs_Part5_tables.csv,0,18,-,-,True,18.82
padded_cdi_ca_1956_wk_prov_dbs_Part5_tables.csv,0,19,1,1,True,85.5
padded_cdi_ca_1956_wk_prov_dbs_Part5_tables.csv,0,20,436,436,True,83.64
padded_cdi_ca_1956_wk_prov_dbs_Part5_tables.csv,0,21,329,329,True,61.18
padded_cdi_ca_1956_wk_prov_dbs_Part5_tables.csv,0,22,221,221,True,87.99
padded_cdi_ca_1956_wk_prov_dbs_Part5_tables.csv,0,23,539,539,True,59.28
padded_cdi_ca_1956_wk_prov_dbs_Part5_tables.csv,0,24,698,698,True,85.21
padded_cdi_ca_1956_wk_prov_dbs_Part5_tables.csv,0,25,586,586,True,46.66
padded_cdi_ca_1956_wk_prov_dbs_Part5_tables.csv,0,26,30,30,True,86.28
padded_cdi_ca_1956_wk_prov_dbs_Part5_tables.csv,0,27,15,15,True,51.56
padded_cdi_ca_1956_wk_prov_dbs_Part5_tables.csv,0,28,43,43,True,82.57
padded_cdi_ca_1956_wk_prov_dbs_Part5_tables.csv,0,29,:,..,False,79.2
padded_cdi_ca_1956_wk_prov_dbs_Part5_tables.csv,0,30,2,2,True,71.44
padded_cdi_ca_1956_wk_prov_dbs_Part5_tables.csv,0,31,68,68,True,84.03
padded_cdi_ca_1956_wk_prov_dbs_Part5_tables.csv,0,32,:.,..,False,32.79
padded_cdi_ca_1956_wk_prov_dbs_Part5_tables.csv,0,33,,..,False,78.86
padded_cdi_ca_1956_wk_prov_dbs_Part5_tables.csv,0,34,95,95,True,75.39
padded_cdi_ca_1956_wk_prov_dbs_Part5_tables.csv,0,35,219,219,True,87.5
padded_cdi_ca_1956_wk_prov_dbs_Part5_tables.csv,0,36,231,231,True,70.7
padded_cdi_ca_1956_wk_prov_dbs_Part5_tables.csv,0,37,151,151,True,75.0
padded_cdi_ca_1956_wk_prov_dbs_Part5_tables.csv,0,38,1,1,False,84.28
padded_cdi_ca_1956_wk_prov_dbs_Part5_tables.csv,1,0,2.0,2,True,73.97
padded_cdi_ca_1956_wk_prov_dbs_Part5_tables.csv,1,1,Diphtheria,Diphtheria,True,86.67
padded_cdi_ca_1956_wk_prov_dbs_Part5_tables.csv,1,2,1,1,True,78.86
