file_name,row_index,col_index,AWS_Value,Manual_Value,Equal,Confidence_Value
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,0,0,1,1,False,73.24
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,0,1,Chickenpox,Chickenpox,True,86.13
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,0,2,1,255,False,78.66
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,0,3,2,377,False,75.98
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,0,4,1,455,False,80.22
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,0,5,51,25121,False,82.03
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,0,6,54,23296,False,36.91
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,0,7,81,29949,False,84.03
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,0,8,-,2,False,78.27
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,0,9,-,1,False,55.03
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,0,10,-,3,False,82.86
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,0,11,-,1,False,76.42
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,0,12,-,8,False,69.04
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,0,13,-,3,False,81.45
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,0,14,-,13,False,41.53
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,0,15,-,23,False,81.93
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,0,16,-,31,False,44.48
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,0,17,-,..,False,79.35
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,0,18,-,..,False,21.36
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,0,19,-,..,False,82.03
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,0,20,1,22,False,76.56
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,0,21,1,33,False,73.34
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,0,22,-,55,False,82.32
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,0,23,-,139,False,62.84
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,0,24,-,205,False,82.23
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,0,25,-,192,False,44.48
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,0,26,-,10,False,81.69
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,0,27,-,20,False,65.77
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,0,28,-,20,False,82.62
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,0,29,-,..,False,67.58
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,0,30,1,1,True,59.42
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,0,31,-,22,False,80.81
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,0,32,-,..,False,59.28
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,0,33,-,..,False,77.15
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,0,34,-,26,False,27.34
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,0,35,-,68,False,81.79
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,0,36,-,86,False,77.05
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,0,37,-,52,False,75.83
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,0,38,2,1,False,77.49
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,1,0,2,2,False,78.81
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,1,1,Diphtheria,Diphtheria,True,92.72
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,1,2,6,1,False,84.67
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,1,3,8,2,False,81.79
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,1,4,11,1,False,86.38
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,1,5,314,51,False,88.28
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,1,6,295,54,False,39.72
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,1,7,295,81,False,90.48
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,1,8,-,-,True,84.23
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,1,9,-,-,True,59.23
