file_name,row_index,col_index,AWS_Value,Manual_Value,Equal,Confidence_Value
padded_cdi_ca_1956_wk_prov_dbs_Part24_tables.csv,0,0,1.0,1,True,82.86
padded_cdi_ca_1956_wk_prov_dbs_Part24_tables.csv,0,1,Chickenpox,Chickenpox,True,90.77
padded_cdi_ca_1956_wk_prov_dbs_Part24_tables.csv,0,2,611,611,True,80.32
padded_cdi_ca_1956_wk_prov_dbs_Part24_tables.csv,0,3,804,804,True,75.54
padded_cdi_ca_1956_wk_prov_dbs_Part24_tables.csv,0,4,992,992,True,83.94
padded_cdi_ca_1956_wk_prov_dbs_Part24_tables.csv,0,5,"23,845",23845,False,87.06
padded_cdi_ca_1956_wk_prov_dbs_Part24_tables.csv,0,6,"21,978",21978,False,52.2
padded_cdi_ca_1956_wk_prov_dbs_Part24_tables.csv,0,7,"27,249",27249,False,87.35
padded_cdi_ca_1956_wk_prov_dbs_Part24_tables.csv,0,8,-,-,True,81.69
padded_cdi_ca_1956_wk_prov_dbs_Part24_tables.csv,0,9,17,17,True,31.32
padded_cdi_ca_1956_wk_prov_dbs_Part24_tables.csv,0,10,5,5,True,79.0
padded_cdi_ca_1956_wk_prov_dbs_Part24_tables.csv,0,11,10,10,True,78.42
padded_cdi_ca_1956_wk_prov_dbs_Part24_tables.csv,0,12,5,5,True,76.32
padded_cdi_ca_1956_wk_prov_dbs_Part24_tables.csv,0,13,5,5,True,82.42
padded_cdi_ca_1956_wk_prov_dbs_Part24_tables.csv,0,14,13,13,True,26.56
padded_cdi_ca_1956_wk_prov_dbs_Part24_tables.csv,0,15,18,18,True,80.66
padded_cdi_ca_1956_wk_prov_dbs_Part24_tables.csv,0,16,44,44,True,46.85
padded_cdi_ca_1956_wk_prov_dbs_Part24_tables.csv,0,17,,..,False,82.62
padded_cdi_ca_1956_wk_prov_dbs_Part24_tables.csv,0,18,,..,False,46.85
padded_cdi_ca_1956_wk_prov_dbs_Part24_tables.csv,0,19,,..,False,81.4
padded_cdi_ca_1956_wk_prov_dbs_Part24_tables.csv,0,20,154,154,True,55.08
padded_cdi_ca_1956_wk_prov_dbs_Part24_tables.csv,0,21,119,119,True,51.9
padded_cdi_ca_1956_wk_prov_dbs_Part24_tables.csv,0,22,138,138,True,83.15
padded_cdi_ca_1956_wk_prov_dbs_Part24_tables.csv,0,23,324,324,True,35.38
padded_cdi_ca_1956_wk_prov_dbs_Part24_tables.csv,0,24,402,402,True,79.1
padded_cdi_ca_1956_wk_prov_dbs_Part24_tables.csv,0,25,453,453,True,46.85
padded_cdi_ca_1956_wk_prov_dbs_Part24_tables.csv,0,26,12,12,True,78.71
padded_cdi_ca_1956_wk_prov_dbs_Part24_tables.csv,0,27,70,70,True,68.51
padded_cdi_ca_1956_wk_prov_dbs_Part24_tables.csv,0,28,34,34,True,79.74
padded_cdi_ca_1956_wk_prov_dbs_Part24_tables.csv,0,29,A.R,..,False,29.52
