file_name,row_index,col_index,AWS_Value,Manual_Value,Equal,Confidence_Value
padded_cdi_ca_1956_wk_prov_dbs_Part50_tables.csv,0,0,1,1,False,78.56
padded_cdi_ca_1956_wk_prov_dbs_Part50_tables.csv,0,1,Chickenpox,Chickenpox,True,90.67
padded_cdi_ca_1956_wk_prov_dbs_Part50_tables.csv,0,2,923,923,True,79.59
padded_cdi_ca_1956_wk_prov_dbs_Part50_tables.csv,0,3,871,871,True,83.45
padded_cdi_ca_1956_wk_prov_dbs_Part50_tables.csv,0,4,940,940,True,86.62
padded_cdi_ca_1956_wk_prov_dbs_Part50_tables.csv,0,5,"34,507",34507,False,88.23
padded_cdi_ca_1956_wk_prov_dbs_Part50_tables.csv,0,6,"31,995",31995,False,55.81
padded_cdi_ca_1956_wk_prov_dbs_Part50_tables.csv,0,7,"43,643",43643,False,88.09
padded_cdi_ca_1956_wk_prov_dbs_Part50_tables.csv,0,8,-,-,True,83.35
padded_cdi_ca_1956_wk_prov_dbs_Part50_tables.csv,0,9,-,-,True,37.77
padded_cdi_ca_1956_wk_prov_dbs_Part50_tables.csv,0,10,3,3,True,83.11
padded_cdi_ca_1956_wk_prov_dbs_Part50_tables.csv,0,11,5,5,True,79.59
padded_cdi_ca_1956_wk_prov_dbs_Part50_tables.csv,0,12,3,3,True,26.90
padded_cdi_ca_1956_wk_prov_dbs_Part50_tables.csv,0,13,1,1,True,83.25
padded_cdi_ca_1956_wk_prov_dbs_Part50_tables.csv,0,14,75,75,True,46.56
padded_cdi_ca_1956_wk_prov_dbs_Part50_tables.csv,0,15,99,99,True,80.86
padded_cdi_ca_1956_wk_prov_dbs_Part50_tables.csv,0,16,35,35,True,21.55
padded_cdi_ca_1956_wk_prov_dbs_Part50_tables.csv,0,17,: .,..,False,79.83
padded_cdi_ca_1956_wk_prov_dbs_Part50_tables.csv,0,18,: .,..,False,46.56
padded_cdi_ca_1956_wk_prov_dbs_Part50_tables.csv,0,19,2,2,True,82.28
padded_cdi_ca_1956_wk_prov_dbs_Part50_tables.csv,0,20,638,638,True,63.72
padded_cdi_ca_1956_wk_prov_dbs_Part50_tables.csv,0,21,211,211,True,46.73
padded_cdi_ca_1956_wk_prov_dbs_Part50_tables.csv,0,22,255,255,True,84.47
padded_cdi_ca_1956_wk_prov_dbs_Part50_tables.csv,0,23,-,-,True,39.16
padded_cdi_ca_1956_wk_prov_dbs_Part50_tables.csv,0,24,315,315,True,83.69
padded_cdi_ca_1956_wk_prov_dbs_Part50_tables.csv,0,25,297,297,True,46.56
padded_cdi_ca_1956_wk_prov_dbs_Part50_tables.csv,0,26,48,48,True,82.91
padded_cdi_ca_1956_wk_prov_dbs_Part50_tables.csv,0,27,49,49,True,34.79
padded_cdi_ca_1956_wk_prov_dbs_Part50_tables.csv,0,28,44,44,True,83.79
padded_cdi_ca_1956_wk_prov_dbs_Part50_tables.csv,0,29,:.,..,False,75.73
padded_cdi_ca_1956_wk_prov_dbs_Part50_tables.csv,0,30,:,..,False,78.52
padded_cdi_ca_1956_wk_prov_dbs_Part50_tables.csv,0,31,104,104,True,80.18
padded_cdi_ca_1956_wk_prov_dbs_Part50_tables.csv,0,32,:.,..,False,38.28
