file_name,row_index,col_index,AWS_Value,Manual_Value,Equal,Confidence_Value
padded_cdi_ca_1956_wk_prov_dbs_Part43_tables.csv,0,0,1.0,1,True,79.74
padded_cdi_ca_1956_wk_prov_dbs_Part43_tables.csv,0,1,Chickenpox,Chickenpox,True,90.19
padded_cdi_ca_1956_wk_prov_dbs_Part43_tables.csv,0,2,592,592,True,82.13
padded_cdi_ca_1956_wk_prov_dbs_Part43_tables.csv,0,3,476,476,True,79.83
padded_cdi_ca_1956_wk_prov_dbs_Part43_tables.csv,0,4,765,765,True,83.3
padded_cdi_ca_1956_wk_prov_dbs_Part43_tables.csv,0,5,"28,716",28716,False,88.23
padded_cdi_ca_1956_wk_prov_dbs_Part43_tables.csv,0,6,"26,191",26191,False,31.93
padded_cdi_ca_1956_wk_prov_dbs_Part43_tables.csv,0,7,"35,382",35382,False,88.72
padded_cdi_ca_1956_wk_prov_dbs_Part43_tables.csv,0,8,en,-,False,80.47
padded_cdi_ca_1956_wk_prov_dbs_Part43_tables.csv,0,9,-,-,True,58.2
padded_cdi_ca_1956_wk_prov_dbs_Part43_tables.csv,0,10,1,1,True,82.81
padded_cdi_ca_1956_wk_prov_dbs_Part43_tables.csv,0,11,-,-,True,80.57
padded_cdi_ca_1956_wk_prov_dbs_Part43_tables.csv,0,12,2,2,True,33.45
padded_cdi_ca_1956_wk_prov_dbs_Part43_tables.csv,0,13,-,-,True,85.21
padded_cdi_ca_1956_wk_prov_dbs_Part43_tables.csv,0,14,27,27,True,19.8
padded_cdi_ca_1956_wk_prov_dbs_Part43_tables.csv,0,15,20,25,False,84.33
padded_cdi_ca_1956_wk_prov_dbs_Part43_tables.csv,0,16,13,13,True,46.61
padded_cdi_ca_1956_wk_prov_dbs_Part43_tables.csv,0,17,0.0,..,False,82.76
padded_cdi_ca_1956_wk_prov_dbs_Part43_tables.csv,0,18,,..,False,21.53
padded_cdi_ca_1956_wk_prov_dbs_Part43_tables.csv,0,19,1,1,True,84.42
padded_cdi_ca_1956_wk_prov_dbs_Part43_tables.csv,0,20,265,265,True,60.69
padded_cdi_ca_1956_wk_prov_dbs_Part43_tables.csv,0,21,89,89,True,79.49
padded_cdi_ca_1956_wk_prov_dbs_Part43_tables.csv,0,22,149,149,True,87.06
padded_cdi_ca_1956_wk_prov_dbs_Part43_tables.csv,0,23,139,139,True,39.11
padded_cdi_ca_1956_wk_prov_dbs_Part43_tables.csv,0,24,265,265,True,83.01
padded_cdi_ca_1956_wk_prov_dbs_Part43_tables.csv,0,25,244,244,True,23.6
padded_cdi_ca_1956_wk_prov_dbs_Part43_tables.csv,0,26,53,53,True,85.5
padded_cdi_ca_1956_wk_prov_dbs_Part43_tables.csv,0,27,19,19,True,55.66
padded_cdi_ca_1956_wk_prov_dbs_Part43_tables.csv,0,28,32,32,True,82.62
padded_cdi_ca_1956_wk_prov_dbs_Part43_tables.csv,0,29,9.9,..,False,80.08
padded_cdi_ca_1956_wk_prov_dbs_Part43_tables.csv,0,30,A.P.,..,False,76.95
padded_cdi_ca_1956_wk_prov_dbs_Part43_tables.csv,0,31,18,18,True,84.67
padded_cdi_ca_1956_wk_prov_dbs_Part43_tables.csv,0,32,R.P.,..,False,54.79
padded_cdi_ca_1956_wk_prov_dbs_Part43_tables.csv,0,33,9.8,..,False,85.4
padded_cdi_ca_1956_wk_prov_dbs_Part43_tables.csv,0,34,14,14,True,46.61
padded_cdi_ca_1956_wk_prov_dbs_Part43_tables.csv,0,35,108,108,True,83.59
padded_cdi_ca_1956_wk_prov_dbs_Part43_tables.csv,0,36,76,76,True,78.17
padded_cdi_ca_1956_wk_prov_dbs_Part43_tables.csv,0,37,123,123,True,81.84
padded_cdi_ca_1956_wk_prov_dbs_Part43_tables.csv,0,38,1,1,False,84.86
padded_cdi_ca_1956_wk_prov_dbs_Part43_tables.csv,1,0,2.0,2,True,75.49
padded_cdi_ca_1956_wk_prov_dbs_Part43_tables.csv,1,1,Diphtheria,Diphtheria,True,85.4
padded_cdi_ca_1956_wk_prov_dbs_Part43_tables.csv,1,2,2,2,True,77.73
padded_cdi_ca_1956_wk_prov_dbs_Part43_tables.csv,1,3,1,1,True,75.59
padded_cdi_ca_1956_wk_prov_dbs_Part43_tables.csv,1,4,/,6,False,78.86
