file_name,row_index,col_index,AWS_Value,Manual_Value,Equal,Confidence_Value
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,0,0,1,1,False,83.74
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,0,1,Chickenpox,Chickenpox,True,67.58
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,0,2,766,766,True,67.58
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,0,3,871,871,True,81.93
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,0,4,938,938,True,89.16
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,0,5,"19,299",19299,False,89.79
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,0,6,"17,873",17873,False,71.83
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,0,7,"20,841",20841,False,91.21
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,0,8,-,-,True,86.72
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,0,9,13,13,True,47.75
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,0,10,5,5,True,86.13
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,0,11,4,4,True,79.69
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,0,12,-,-,True,86.72
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,0,13,3,3,True,84.57
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,0,14,13,13,True,22.79
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,0,15,29,29,True,84.96
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,0,16,35,35,True,68.70
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,0,17,-,-,True,85.11
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,0,18,-,-,True,19.87
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,0,19,-,-,True,84.62
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,0,20,156,156,True,79.64
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,0,21,241,241,True,81.05
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,0,22,147,147,True,89.70
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,0,23,376,376,True,74.37
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,0,24,392,392,True,82.57
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,0,25,491,491,True,26.27
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,0,26,28,28,True,85.74
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,0,27,13,13,True,55.37
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,0,28,27,27,True,86.82
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,0,29,P.P.,..,False,79.83
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,0,30,...,..,False,52.59
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,0,31,45,45,True,88.23
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,0,32,A.R.,..,False,82.62
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,0,33,:,..,False,86.52
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,0,34,41,41,True,19.46
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,0,35,189,189,True,89.11
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,0,36,183,183,True,87.16
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,0,37,160,160,True,86.18
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,0,38,1,1,False,85.74
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,1,0,2,2,False,83.11
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,1,1,Diphtheria,Diphtheria,True,90.72
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,1,2,2,2,True,87.45
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,1,3,-,-,True,81.30
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,1,4,2,2,True,88.48
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,1,5,42,42,True,89.06
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,1,6,43,43,True,71.29
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,1,7,67,67,True,90.53
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,1,8,-,-,True,86.08
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,1,9,-,-,True,47.39
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,1,10,-,-,True,85.50
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,1,11,-,-,True,79.10
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,1,12,-,-,True,86.08
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,1,13,-,-,True,83.89
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,1,14,-,-,True,22.62
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,1,15,-,-,True,84.33
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,1,16,-,-,True,68.16
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,1,17,-,-,True,84.47
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,1,18,-,-,True,19.73
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,1,19,-,-,True,83.98
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,1,20,1,1,True,79.05
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,1,21,-,-,True,80.42
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,1,22,1,1,True,89.01
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,1,23,-,-,True,73.83
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,1,24,-,-,True,81.93
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,1,25,-,-,True,26.07
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,1,26,-,-,True,85.11
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,1,27,-,-,True,54.93
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,1,28,1,-,False,86.18
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,1,29,-,-,True,79.25
