file_name,row_index,col_index,AWS_Value,Manual_Value,Equal,Confidence_Value
padded_cdi_ca_1956_wk_prov_dbs_Part46_tables.csv,0,0,1,1,False,69.68
padded_cdi_ca_1956_wk_prov_dbs_Part46_tables.csv,0,1,Chickenpox,Chickenpox,True,83.50
padded_cdi_ca_1956_wk_prov_dbs_Part46_tables.csv,0,2,842,842,True,73.97
padded_cdi_ca_1956_wk_prov_dbs_Part46_tables.csv,0,3,649,649,True,67.04
padded_cdi_ca_1956_wk_prov_dbs_Part46_tables.csv,0,4,"1,099",1099,False,69.43
padded_cdi_ca_1956_wk_prov_dbs_Part46_tables.csv,0,5,"30,867",30867,False,67.48
padded_cdi_ca_1956_wk_prov_dbs_Part46_tables.csv,0,6,"27,990",27990,False,71.88
padded_cdi_ca_1956_wk_prov_dbs_Part46_tables.csv,0,7,"38,102",38102,False,67.68
padded_cdi_ca_1956_wk_prov_dbs_Part46_tables.csv,0,8,-,-,True,67.33
padded_cdi_ca_1956_wk_prov_dbs_Part46_tables.csv,0,9,-,-,True,68.41
padded_cdi_ca_1956_wk_prov_dbs_Part46_tables.csv,0,10,3,3,True,75.63
padded_cdi_ca_1956_wk_prov_dbs_Part46_tables.csv,0,11,2,2,True,67.14
padded_cdi_ca_1956_wk_prov_dbs_Part46_tables.csv,0,12,2,2,True,63.53
padded_cdi_ca_1956_wk_prov_dbs_Part46_tables.csv,0,13,2,2,True,73.24
padded_cdi_ca_1956_wk_prov_dbs_Part46_tables.csv,0,14,46,46,True,69.19
padded_cdi_ca_1956_wk_prov_dbs_Part46_tables.csv,0,15,28,28,True,66.70
padded_cdi_ca_1956_wk_prov_dbs_Part46_tables.csv,0,16,35,35,True,72.17
padded_cdi_ca_1956_wk_prov_dbs_Part46_tables.csv,0,17,.A,..,False,75.29
padded_cdi_ca_1956_wk_prov_dbs_Part46_tables.csv,0,18,A.A.,..,False,70.80
padded_cdi_ca_1956_wk_prov_dbs_Part46_tables.csv,0,19,1,1,True,78.08
padded_cdi_ca_1956_wk_prov_dbs_Part46_tables.csv,0,20,197,197,True,85.25
padded_cdi_ca_1956_wk_prov_dbs_Part46_tables.csv,0,21,134,134,True,88.13
padded_cdi_ca_1956_wk_prov_dbs_Part46_tables.csv,0,22,245,245,True,78.27
padded_cdi_ca_1956_wk_prov_dbs_Part46_tables.csv,0,23,383,383,True,79.64
padded_cdi_ca_1956_wk_prov_dbs_Part46_tables.csv,0,24,295,295,True,72.51
padded_cdi_ca_1956_wk_prov_dbs_Part46_tables.csv,0,25,416,416,True,66.70
padded_cdi_ca_1956_wk_prov_dbs_Part46_tables.csv,0,26,34,34,True,73.05
