file_name,row_index,col_index,AWS_Value,Manual_Value,Equal,Confidence_Value
padded_cdi_ca_1956_wk_prov_dbs_Part7_tables.csv,0,0,1.0,1,True,85.01
padded_cdi_ca_1956_wk_prov_dbs_Part7_tables.csv,0,1,Chickenpox,Chickenpox,True,91.85
padded_cdi_ca_1956_wk_prov_dbs_Part7_tables.csv,0,2,"1,303",1303,False,83.74
padded_cdi_ca_1956_wk_prov_dbs_Part7_tables.csv,0,3,"1,279",1279,False,86.23
padded_cdi_ca_1956_wk_prov_dbs_Part7_tables.csv,0,4,"1,275",1275,False,89.75
padded_cdi_ca_1956_wk_prov_dbs_Part7_tables.csv,0,5,"8,716",8716,False,90.92
padded_cdi_ca_1956_wk_prov_dbs_Part7_tables.csv,0,6,"7,941",7941,False,85.94
padded_cdi_ca_1956_wk_prov_dbs_Part7_tables.csv,0,7,"9,663",9663,False,90.38
padded_cdi_ca_1956_wk_prov_dbs_Part7_tables.csv,0,8,3,3,True,84.67
padded_cdi_ca_1956_wk_prov_dbs_Part7_tables.csv,0,9,1,1,True,37.7
padded_cdi_ca_1956_wk_prov_dbs_Part7_tables.csv,0,10,2,2,True,86.52
padded_cdi_ca_1956_wk_prov_dbs_Part7_tables.csv,0,11,1,1,True,78.12
padded_cdi_ca_1956_wk_prov_dbs_Part7_tables.csv,0,12,1,1,True,83.11
padded_cdi_ca_1956_wk_prov_dbs_Part7_tables.csv,0,13,7,7,True,86.52
padded_cdi_ca_1956_wk_prov_dbs_Part7_tables.csv,0,14,62,62,True,29.05
padded_cdi_ca_1956_wk_prov_dbs_Part7_tables.csv,0,15,34,34,True,84.81
padded_cdi_ca_1956_wk_prov_dbs_Part7_tables.csv,0,16,22,22,True,21.23
padded_cdi_ca_1956_wk_prov_dbs_Part7_tables.csv,0,17,-,-,True,85.79
padded_cdi_ca_1956_wk_prov_dbs_Part7_tables.csv,0,18,-,-,True,20.21
padded_cdi_ca_1956_wk_prov_dbs_Part7_tables.csv,0,19,-,-,True,85.01
padded_cdi_ca_1956_wk_prov_dbs_Part7_tables.csv,0,20,340,340,True,86.13
padded_cdi_ca_1956_wk_prov_dbs_Part7_tables.csv,0,21,391,391,True,25.9
padded_cdi_ca_1956_wk_prov_dbs_Part7_tables.csv,0,22,275,275,True,88.13
padded_cdi_ca_1956_wk_prov_dbs_Part7_tables.csv,0,23,543,543,True,41.46
padded_cdi_ca_1956_wk_prov_dbs_Part7_tables.csv,0,24,613,613,True,85.79
padded_cdi_ca_1956_wk_prov_dbs_Part7_tables.csv,0,25,607,607,True,33.01
padded_cdi_ca_1956_wk_prov_dbs_Part7_tables.csv,0,26,49,49,True,88.92
padded_cdi_ca_1956_wk_prov_dbs_Part7_tables.csv,0,27,27,27,True,47.14
padded_cdi_ca_1956_wk_prov_dbs_Part7_tables.csv,0,28,33,33,True,79.74
padded_cdi_ca_1956_wk_prov_dbs_Part7_tables.csv,0,29,:,..,False,76.66
padded_cdi_ca_1956_wk_prov_dbs_Part7_tables.csv,0,30,2,2,True,76.76
padded_cdi_ca_1956_wk_prov_dbs_Part7_tables.csv,0,31,47,47,True,86.47
padded_cdi_ca_1956_wk_prov_dbs_Part7_tables.csv,0,32,,..,False,30.08
padded_cdi_ca_1956_wk_prov_dbs_Part7_tables.csv,0,33,:.,..,False,87.4
padded_cdi_ca_1956_wk_prov_dbs_Part7_tables.csv,0,34,68,68,True,77.88
padded_cdi_ca_1956_wk_prov_dbs_Part7_tables.csv,0,35,305,305,True,88.28
padded_cdi_ca_1956_wk_prov_dbs_Part7_tables.csv,0,36,210,210,True,83.4
padded_cdi_ca_1956_wk_prov_dbs_Part7_tables.csv,0,37,189,189,True,80.91
padded_cdi_ca_1956_wk_prov_dbs_Part7_tables.csv,0,38,1,1,False,85.01
padded_cdi_ca_1956_wk_prov_dbs_Part7_tables.csv,1,0,2.0,2,True,76.95
padded_cdi_ca_1956_wk_prov_dbs_Part7_tables.csv,1,1,Diphtheria,Diphtheria,True,83.2
padded_cdi_ca_1956_wk_prov_dbs_Part7_tables.csv,1,2,2,2,True,75.83
padded_cdi_ca_1956_wk_prov_dbs_Part7_tables.csv,1,3,3,3,True,78.12
padded_cdi_ca_1956_wk_prov_dbs_Part7_tables.csv,1,4,1,1,True,81.25
padded_cdi_ca_1956_wk_prov_dbs_Part7_tables.csv,1,5,24,24,True,82.37
padded_cdi_ca_1956_wk_prov_dbs_Part7_tables.csv,1,6,21,21,True,77.83
padded_cdi_ca_1956_wk_prov_dbs_Part7_tables.csv,1,7,21,21,True,81.84
padded_cdi_ca_1956_wk_prov_dbs_Part7_tables.csv,1,8,-,-,True,76.71
padded_cdi_ca_1956_wk_prov_dbs_Part7_tables.csv,1,9,-,-,True,34.16
padded_cdi_ca_1956_wk_prov_dbs_Part7_tables.csv,1,10,-,-,True,78.37
padded_cdi_ca_1956_wk_prov_dbs_Part7_tables.csv,1,11,-,-,True,70.75
padded_cdi_ca_1956_wk_prov_dbs_Part7_tables.csv,1,12,-,-,True,75.24
padded_cdi_ca_1956_wk_prov_dbs_Part7_tables.csv,1,13,-,-,True,78.37
padded_cdi_ca_1956_wk_prov_dbs_Part7_tables.csv,1,14,-,-,True,26.32
