file_name,row_index,col_index,AWS_Value,Manual_Value,Equal,Confidence_Value
padded_cdi_ca_1956_wk_prov_dbs_Part39_tables.csv,0,0,1,1,False,76.66
padded_cdi_ca_1956_wk_prov_dbs_Part39_tables.csv,0,1,Chickenpox,Chickenpox,True,87.60
padded_cdi_ca_1956_wk_prov_dbs_Part39_tables.csv,0,2,122,122,True,81.30
padded_cdi_ca_1956_wk_prov_dbs_Part39_tables.csv,0,3,119,119,True,83.64
padded_cdi_ca_1956_wk_prov_dbs_Part39_tables.csv,0,4,249,249,True,83.50
padded_cdi_ca_1956_wk_prov_dbs_Part39_tables.csv,0,5,"27,134",27134,False,84.77
padded_cdi_ca_1956_wk_prov_dbs_Part39_tables.csv,0,6,"24,868",24868,False,22.97
padded_cdi_ca_1956_wk_prov_dbs_Part39_tables.csv,0,7,"33,685",33685,False,86.18
padded_cdi_ca_1956_wk_prov_dbs_Part39_tables.csv,0,8,2,2,True,79.49
padded_cdi_ca_1956_wk_prov_dbs_Part39_tables.csv,0,9,-,-,True,55.08
padded_cdi_ca_1956_wk_prov_dbs_Part39_tables.csv,0,10,1,1,True,82.71
padded_cdi_ca_1956_wk_prov_dbs_Part39_tables.csv,0,11,-,-,True,75.20
padded_cdi_ca_1956_wk_prov_dbs_Part39_tables.csv,0,12,-,-,True,53.32
padded_cdi_ca_1956_wk_prov_dbs_Part39_tables.csv,0,13,-,-,True,82.86
padded_cdi_ca_1956_wk_prov_dbs_Part39_tables.csv,0,14,1,1,True,70.51
padded_cdi_ca_1956_wk_prov_dbs_Part39_tables.csv,0,15,2,2,True,81.30
padded_cdi_ca_1956_wk_prov_dbs_Part39_tables.csv,0,16,6,6,True,45.36
padded_cdi_ca_1956_wk_prov_dbs_Part39_tables.csv,0,17,: .,..,False,78.47
padded_cdi_ca_1956_wk_prov_dbs_Part39_tables.csv,0,18,:,..,False,47.39
padded_cdi_ca_1956_wk_prov_dbs_Part39_tables.csv,0,19,:,..,False,82.86
padded_cdi_ca_1956_wk_prov_dbs_Part39_tables.csv,0,20,35,35,True,36.94
padded_cdi_ca_1956_wk_prov_dbs_Part39_tables.csv,0,21,50,50,True,72.61
padded_cdi_ca_1956_wk_prov_dbs_Part39_tables.csv,0,22,46,46,True,84.13
padded_cdi_ca_1956_wk_prov_dbs_Part39_tables.csv,0,23,60,60,True,60.11
padded_cdi_ca_1956_wk_prov_dbs_Part39_tables.csv,0,24,52,52,True,80.08
padded_cdi_ca_1956_wk_prov_dbs_Part39_tables.csv,0,25,64,64,True,45.36
padded_cdi_ca_1956_wk_prov_dbs_Part39_tables.csv,0,26,6,6,True,82.71
padded_cdi_ca_1956_wk_prov_dbs_Part39_tables.csv,0,27,2,2,True,78.81
padded_cdi_ca_1956_wk_prov_dbs_Part39_tables.csv,0,28,12,12,True,85.01
padded_cdi_ca_1956_wk_prov_dbs_Part39_tables.csv,0,29,...,..,False,78.42
padded_cdi_ca_1956_wk_prov_dbs_Part39_tables.csv,0,30,2,2,True,45.90
padded_cdi_ca_1956_wk_prov_dbs_Part39_tables.csv,0,31,25,25,True,85.16
padded_cdi_ca_1956_wk_prov_dbs_Part39_tables.csv,0,32,...,..,False,82.03
padded_cdi_ca_1956_wk_prov_dbs_Part39_tables.csv,0,33,....,..,False,82.86
padded_cdi_ca_1956_wk_prov_dbs_Part39_tables.csv,0,34,2,2,True,58.01
padded_cdi_ca_1956_wk_prov_dbs_Part39_tables.csv,0,35,18,18,True,86.52
padded_cdi_ca_1956_wk_prov_dbs_Part39_tables.csv,0,36,11,11,True,82.37
padded_cdi_ca_1956_wk_prov_dbs_Part39_tables.csv,0,37,39,39,True,80.62
padded_cdi_ca_1956_wk_prov_dbs_Part39_tables.csv,0,38,1,1,False,80.57
padded_cdi_ca_1956_wk_prov_dbs_Part39_tables.csv,1,0,2,2,False,74.66
